Descriptores,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022<R>,2023<P>
Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Colima<C1>,NA,10.52965872305,49.690622066515,0.145962565554,1.199229982462,20.323217102337,-8.915824185348,-2.169150103246,5.551841252849,-23.798499163235,-21.018110852898,-3.329955352865,52.258202216905,-7.687467215173,2.318742274373,-4.245993399821,-7.624861476593,14.477542041681,8.398310614693,3.351275282567,-6.33127330073
Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Chiapas<C1>,NA,-9.328335050459,12.300194398051,13.156521696729,-3.996199226056,-8.26381548088,18.378560873692,9.97540661748,-7.963159932198,-4.733309784528,-23.732856674404,13.065690969178,5.116045553286,-2.637104363411,1.530697738803,-11.144624422354,-7.021048069494,-1.462647763035,2.754525501764,-2.825084924112,16.229211049776
Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Chihuahua<C1>,NA,7.751195637813,29.204051109232,5.663419852232,2.867578272607,-4.273693935065,-10.681989159346,4.704761470535,2.209840333499,4.167852028522,10.106721208464,-3.100405550335,2.735295325157,2.298216259186,1.567219166368,-3.313517415391,0.429566944081,-5.083745970374,10.383992387867,14.278323276249,3.137672448567
Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Ciudad de México<C1>,NA,2.778182030368,9.461221317292,7.838707874829,3.125307761193,-6.758271624543,-12.15613101767,8.511441649536,8.272739851952,6.067509601512,-4.082352019635,14.041311084192,9.103558365802,-6.764031034322,-5.714626522445,2.63955011298,-1.955576210995,-15.029100531827,13.357187836629,8.106945023567,-1.982259785557
Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Durango<C1>,NA,11.732026634249,-13.07251801589,18.319037949191,0.090765137046,-8.489935184611,-9.684199769964,-1.568467514357,8.672878159488,-32.494785209674,-11.776462743183,4.687864626034,0.302409213125,18.717032934615,-10.04885434976,9.46363815512,-16.900925031715,-3.012516551733,2.519690956877,-4.357184018636,-0.312966389113
Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Guanajuato<C1>,NA,2.147870696974,7.695974876964,7.368039871417,-4.010820753745,-7.722710563711,-21.072016178258,10.914854183487,49.039367564311,7.929037550738,3.40654606833,-0.622019671322,9.659315299883,10.115071453211,6.710451783996,-7.033943196045,0.625420914372,-2.978865761665,11.665935341051,1.798131857902,-7.296980976753
Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Guerrero<C1>,NA,7.424506326989,6.049403215409,22.168214744579,-2.129843058244,-1.530296363127,-5.304283713908,-2.295390734796,7.412887475031,-13.076756565289,14.459146030176,8.695729570801,3.239313214283,-27.460354950321,17.822556836751,2.972568599125,2.92831471948,12.088470159709,14.971365979068,-2.825349252424,-5.826956393384
Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Hidalgo<C1>,NA,3.007177244465,4.874560501336,-0.869029912393,0.67032988876,3.361444364947,-5.817563128053,-4.308555013967,8.129791853077,4.884502916103,1.144846782641,3.139706746821,3.223303004578,2.872515770028,-0.570304526413,8.607186915442,-4.444462948244,-2.030092587602,3.029141540275,-1.095784609941,-10.18565603219
Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Jalisco<C1>,NA,6.014239796291,6.581909273446,7.248989988901,-5.147132118035,-1.240715853304,-2.990232355037,4.858691985202,7.71367059362,8.06648781644,-11.837869092726,-0.029369254529,4.470150948141,12.375614300142,2.509825284301,-3.887945965778,-1.192466958264,-7.020130684698,10.667062637272,-15.708309511499,-6.579560367345
Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|México<C1>,NA,1.84096619278,1.607162777149,7.819577048829,-0.438012436332,4.167960619595,-16.458366586802,2.429964633921,1.431671528417,-1.578875767089,-12.377096591187,3.070163624422,11.487801068545,-0.782877545792,-0.426188210374,-0.424437783487,-6.155962131513,-8.029477895059,13.593188228585,-1.921066766034,-5.607995029925
Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Michoacán de Ocampo<C1>,NA,9.269356667334,23.322871794752,9.296411589966,3.450823988917,-1.581842325268,-6.536527995081,0.362358349686,2.883399744055,-12.669583287858,-8.012374057184,8.61088085666,2.903444063718,0.842455671172,-8.24705288099,-47.942554719289,-4.851405835869,-2.416923944267,1.426295066236,-2.994968964249,18.14612868048
Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Morelos<C1>,NA,9.757776132679,-17.686996525364,12.502191274038,5.805314397754,-23.222397586461,-9.967301826645,30.618643281161,10.427968543629,0.697376205151,-4.605706928067,11.416219154606,11.122494222268,0.20476908144,-3.489569297674,-4.964259812565,-2.598251496862,-6.450990342245,6.92596264864,-3.55512315614,7.91515185872
Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Nayarit<C1>,NA,-8.862421471103,-18.242293713392,-0.158528416268,-1.891785538613,-6.962407372126,-16.163201255394,-17.191862886762,-6.987012099892,20.872528925178,-21.119712339095,-4.353686716616,9.064187272361,-28.305705377131,-0.092223715071,-10.47166540152,-5.061601750181,-4.02602056286,8.023343979046,17.308305859832,0.964598159648
Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Nuevo León<C1>,NA,13.548212618461,2.379659358856,0.575225969832,6.684362552448,-4.528205557392,-15.179844721151,9.708398456551,-3.866842748454,9.353029063398,-4.355843025845,4.638954424859,7.745542151356,4.998437180637,-7.042110656399,11.222360524642,1.781036374153,-6.406846322531,10.336033123571,0.782284134043,-0.755324701742
Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Oaxaca<C1>,NA,0.593366990846,7.507162063292,-1.838925331347,-5.79184223161,-3.759348008094,-4.345881442889,-3.672281248248,4.684187120619,-0.799569838702,7.275331311869,-1.749328526278,5.225493626593,-5.403271012942,-2.726064924979,2.030881390877,1.396271186029,-1.613497537457,3.098217336156,-7.43635054135,4.756917959014
Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Puebla<C1>,NA,-0.009141771685,-0.910688471039,12.54630272914,10.571242055466,-0.939013056229,0.30255530358,6.675820711189,-1.473077913356,-10.85827003556,-3.950175116652,4.212079734069,-2.902483534161,20.031710586198,-1.274284256121,-1.414408437009,-4.607060094484,0.934806810845,17.153650069387,-1.539417199629,-0.840687185234
Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Querétaro<C1>,NA,15.958096778491,14.884424812938,12.206441470762,1.249157200417,1.888918403024,-17.336096782564,-0.851443967264,20.601225219414,8.966654092564,-15.806816860927,10.016045891249,8.155076720382,9.287557077273,6.01301332412,-5.547658538478,-1.424519124991,-7.086657853368,18.200254572537,0.616004545571,-24.53853891791
Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Quintana Roo<C1>,NA,6.557853538264,13.143538397144,8.304600746943,-3.580944485862,13.417028471008,-24.305043136766,-16.500856002624,-3.637976437207,-31.932131507449,-9.849863704858,11.446534088642,10.025467590437,2.225864135367,-24.653519121999,34.403748399846,21.790857626874,-17.338229019086,-25.333970166801,-0.628856543946,15.95559252877
Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|San Luis Potosí<C1>,NA,7.280851057359,4.673626393156,9.806251387996,10.522265666021,-10.814962711154,-3.076469864177,-7.604379817744,11.998602080823,15.500462493859,-5.688707347676,7.887225112599,-2.020066931138,-0.737017222262,-0.577453588005,-4.882697339318,-3.729158383194,1.386773310564,8.377622324198,-4.863563450034,0.397167239463
Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Sinaloa<C1>,NA,9.966702001019,18.459646695871,13.613218581494,4.041610379101,-5.786142613408,-14.150013814959,-11.23704644377,4.165993193921,17.690747936146,-3.089087883463,1.689745701637,55.240373228907,0.29173227246,-4.402271795664,29.610523068103,-0.64328148532,-7.437427192937,4.710409287121,8.511396150028,-8.239925094036
Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Sonora<C1>,NA,20.640582297908,13.824941006089,17.674138459641,6.466248178574,-19.408201483835,-20.58324047371,-14.098760238213,30.901084133054,19.264514221989,-7.073445152643,2.253118157368,10.716211787638,12.337236919782,2.892307662225,-3.27993314326,-8.75040463944,3.242984121396,7.81701347538,-5.055087852333,-1.416063439398
Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Tabasco<C1>,NA,9.093430024703,0.6862070956,19.471743545024,2.6899107825,16.621904459742,-15.638691499895,-5.941055668258,2.217727646425,18.251890923998,-5.57611213497,14.412779828481,-3.653341637308,-19.510640829832,2.574046597566,-5.783902081644,-1.742146873528,-3.340944780692,-2.459579683996,0.634626396628,-6.93919760354
Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Tamaulipas<C1>,NA,0.209604531858,-1.670645701271,5.645077766801,-0.364431957536,-4.294025977087,-16.60617193964,13.378280216973,7.04242500796,13.166405620353,-5.882125296428,10.581263334872,12.777464183551,2.005270761925,-1.779545551473,12.938783625357,5.994904050293,-7.879379103247,7.318634998726,19.190677106968,-9.259472872115
Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Tlaxcala<C1>,NA,4.51654784906,45.020612814336,14.856810053238,-0.211566080465,-7.977806216646,-6.629239732961,8.780110547506,5.357784608522,3.750012569815,-2.366523720968,1.763562089241,9.507263446689,6.216075051352,-1.364807232593,-2.057916493809,-0.87698976792,-4.354898041595,8.577944033878,-6.317028386822,-4.954627123655
Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Veracruz de Ignacio de la Llave<C1>,NA,-2.060494557318,1.066208969634,4.415973126117,6.675102746953,8.905936263871,8.865482013725,-4.495587277408,2.483459761317,16.844541059807,-6.038535623248,2.278058987045,7.883490335509,-5.926714067919,13.818197901337,-4.983684391314,-5.945147388645,7.202325630604,11.751649552961,-5.966705815516,8.60069578862
Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Yucatán<C1>,NA,0.421066281706,7.239014719203,20.476668596858,3.174271876768,20.560417470984,-3.544879074236,5.80424960552,-9.679357882085,1.216977951329,-10.388707348583,5.039596221716,5.071632042607,10.649485697894,7.017182432855,-7.223690642534,-7.735079698505,-4.722413841026,8.189236783341,3.512031779144,5.94930938327
Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Zacatecas<C1>,NA,-4.019856187671,11.035214605098,9.033957175421,1.21479884548,6.179759535887,-0.534498231537,11.883715684583,0.037356178712,-29.876035654123,-26.897875002113,21.504737281492,0.289867760919,18.249689240608,9.970967695342,-6.671064229716,3.404449615021,-1.00894012896,9.441412981045,20.940620110242,-8.423048690971
Estructura porcentual en valores constantes|B.1bV---Valor agregado bruto|Estados Unidos Mexicanos<C1>,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
Estructura porcentual en valores constantes|B.1bV---Valor agregado bruto|Aguascalientes<C1>,1.822131131869,1.784627315486,1.981878833592,1.985666236993,1.8169502117,2.718164257865,3.030741094631,3.048371659823,3.329528956283,3.966536640971,4.089443571017,4.353758199729,4.48212544912,4.420118288185,4.393994459258,4.509377538709,4.666762155373,4.96663098873,4.584862579072,4.855878114848,4.580758257963
Estructura porcentual en valores constantes|B.1bV---Valor agregado bruto|Baja California<C1>,5.536160942159,6.842038282097,6.657632147189,6.783558700586,6.676805308429,6.276948863877,6.915463383444,6.597006122834,6.432854838151,4.897100607015,5.046669356822,5.023273774793,5.285071909216,5.481478347446,4.743017972679,5.057011659369,4.307792054748,4.514560178709,4.411280108357,4.084185403118,4.557155062179
Estructura porcentual en valores constantes|B.1bV---Valor agregado bruto|Baja California Sur<C1>,0.49585880144,0.518140188626,0.544498650404,0.601318012485,0.702308088479,0.546920586062,0.471105946549,0.344982001726,0.306625400664,0.347970678249,0.52939255085,0.450730212353,0.296761144733,0.342873708873,0.311520645119,0.182469620425,0.181138819452,0.172129055338,0.163408512096,0.185510003257,0.186333240862
Estructura porcentual en valores constantes|B.1bV---Valor agregado bruto|Campeche<C1>,0.068158579579,0.059227391551,0.076458882003,0.083483237544,0.091389463892,0.07414732947,0.069450551187,0.05719294896,0.052918918321,0.060099479054,0.099110198917,0.102532522643,0.064227188351,0.04711530015,0.02628381686,0.048709962659,0.032304821056,0.020315512754,0.01813434655,0.020156739019,0.036619511446
Estructura porcentual en valores constantes|B.1bV---Valor agregado bruto|Coahuila de Zaragoza<C1>,2.901763374739,2.762248458388,2.771602204307,2.878918825022,2.600199467237,2.404526211381,2.477982000297,2.599478626496,2.54373036191,2.66883813414,2.720905443094,2.721168201629,2.584994143426,2.41106583133,2.841791773934,3.10288966103,3.439887480225,3.467990592446,3.541290384958,3.721446026212,3.574471340393
Estructura porcentual en valores constantes|B.1bV---Valor agregado bruto|Colima<C1>,1.478136560866,1.52546772243,2.156942839741,2.010319717035,1.978489597926,2.435086321199,2.420509837008,2.314004984206,2.322842708926,1.72307664626,1.423836345341,1.317048943097,1.881575296238,1.695037098579,1.744630888659,1.666227812736,1.58401893628,1.862938289057,1.846735151034,1.916287867234,1.832605048765
Estructura porcentual en valores constantes|B.1bV---Valor agregado bruto|Chiapas<C1>,0.344734011143,0.291853803611,0.309589972743,0.326031472944,0.304396310471,0.285634861614,0.369006338083,0.39656192471,0.347106232836,0.321902802589,0.256856286018,0.277888746701,0.274081022131,0.260417032289,0.265971996064,0.235718401072,0.22555321402,0.228332489604,0.214561750214,0.209337371736,0.248413714748
Estructura porcentual en valores constantes|B.1bV---Valor agregado bruto|Chihuahua<C1>,4.903743636514,4.9335495005,6.021111105349,5.920990369808,5.923307806989,5.799983480266,5.653473451467,5.784467701887,5.622711613625,5.701653052691,6.568142677456,6.089960250103,5.870473370716,5.860546578969,5.987711133912,5.774314956544,5.968056768301,5.819575933362,5.874637454945,6.740393077539,7.097674232743
Estructura porcentual en valores constantes|B.1bV---Valor agregado bruto|Ciudad de México<C1>,2.464041342646,2.364604742944,2.444893050521,2.453734630966,2.460845120334,2.347068425101,2.250021999525,2.385854250462,2.456703447351,2.53662562747,2.545557184868,2.777761661959,2.84362867808,2.587338867463,2.453956131772,2.512206885428,2.534832034978,2.212774746228,2.293875816194,2.489796155206,2.491621041588
Estructura porcentual en valores constantes|B.1bV---Valor agregado bruto|Durango<C1>,0.684300499641,0.713894716651,0.586181742766,0.645475805772,0.628297611326,0.588119292603,0.579667188725,0.557563809605,0.576242711157,0.378672735593,0.349523567709,0.350124681183,0.329513401103,0.381753523465,0.345429090929,0.377140050619,0.322529713938,0.321368440917,0.301296541973,0.289325555746,0.29446859286
Estructura porcentual en valores constantes|B.1bV---Valor agregado bruto|Guanajuato<C1>,2.376077064314,2.266206468391,2.305366441316,2.303605158574,2.15041238049,2.029774234498,1.748349696234,1.894958165742,2.685903002007,2.821953787557,3.052993578853,2.903126616186,2.98710506358,3.209919946552,3.445643301332,3.194983312309,3.308622289303,3.297853372434,3.367717730521,3.442038992963,3.257790675595
Estructura porcentual en valores constantes|B.1bV---Valor agregado bruto|Guerrero<C1>,0.652528536955,0.654504309532,0.655634441416,0.745440591934,0.709503845676,0.714642004652,0.738530491495,0.705123346842,0.720296301718,0.609492515089,0.72987222842,0.759117915854,0.735348716622,0.520553898698,0.61696894286,0.633663535462,0.671219345634,0.772935421928,0.812674316774,0.792884298458,0.762342156733
Estructura porcentual en valores constantes|B.1bV---Valor agregado bruto|Hidalgo<C1>,7.31744314129,7.037792810122,6.971843845926,6.432059575115,6.297134669023,6.657830053309,6.843088967789,6.39892339002,6.580243678479,6.718534775653,7.10961840491,7.01652543684,6.795772731549,6.822368064479,6.823707642729,7.391844862757,7.269082337642,7.316276151887,6.893405141615,6.845243477737,6.276941979488
