Descriptores,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022<R>,2023<P>
Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Estados Unidos Mexicanos<C1>,NA,3.807537205224,7.963737232868,-1.122139741113,9.344697251796,-3.456479341526,-1.76385493973,12.810843452653,8.568548020129,9.891744342219,4.910930067678,0.150418095731,-0.07744324564,4.135956357143,-0.200761277647,-2.869680649982,-3.710262345838,-2.329773001933,4.882346100059,3.19976871458,-4.388859813747
Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Aguascalientes<C1>,NA,-2.135260465233,-13.327735312323,6.199529275938,16.99618605497,13.317630299454,34.249624105484,0.140573781306,3.294305615899,-7.494879345772,290.08520090446,-14.84828184917,7.957983922062,3.820410425759,0.700753388293,-4.972296060792,-4.979255913666,-8.739551083055,6.136119259222,10.104161597018,11.173655269448
Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Baja California<C1>,NA,-2.596296899604,-5.011100680609,-6.39487070743,8.439754670153,-1.188841754232,-22.680169479493,14.981570814385,3.447259146416,-2.220203315757,38.407957781975,7.355875153958,23.239261052768,5.763755250394,-3.072984673823,-15.615763000427,-20.040800679099,7.456704211943,0.280709090028,-7.700433741311,25.069862506181
Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Baja California Sur<C1>,NA,25.572165462553,4.872911836887,4.43194534914,2.900169658971,0.774249227389,2.229875510018,-18.803797316435,9.64934970874,13.265022073939,15.339224788026,-0.202633800866,29.64762926912,19.6629557358,-0.827392424239,-2.356097161854,-7.50440651276,-1.594580954654,-0.474972811842,3.482618059622,-3.857280988859
Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Campeche<C1>,NA,0.772908954828,6.90914889399,0.319940446197,-8.175525260454,-23.062964502695,-3.610092560642,1.027543435543,-5.727374854221,1.556575327754,-4.67420857728,-0.312529332958,10.319907723453,-3.389426107873,-16.133177523181,-4.817185869014,-5.573847187043,8.524790163314,12.522397364843,-9.126544394807,12.194636011647
Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Coahuila de Zaragoza<C1>,NA,-8.773327623707,20.233972293814,1.965159561849,2.199012942422,4.900153537187,-5.777951492188,25.097828318663,6.990492452613,-0.296654497037,-4.386616932876,2.430382057224,-9.413561927945,3.285244763728,3.459402460992,-10.648586536509,1.58481810415,-23.393942321502,8.164714839886,0.030977173859,-41.541201474521
Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Colima<C1>,NA,-0.412674895706,-2.042505027618,-1.613870747909,17.395934261543,-2.810483567409,-7.20845667047,15.18681782973,-11.389545794669,16.169767379433,-3.108292342873,-3.036942302643,-12.147885624231,-7.182424379593,15.375935091269,-2.487939867436,-6.407020601619,15.324206159999,6.610864227451,-2.192391768008,5.901614234688
Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Chiapas<C1>,NA,-1.435352477068,2.75653666018,12.980594658042,0.045219191623,-3.884664735447,-15.884721363974,-2.087236554246,-14.097854348637,26.076919379536,37.876559831294,20.094203305016,12.763729179275,-29.988087348554,-13.474320996913,-10.014454944583,-51.225855059187,-24.041031267142,1.733476225002,41.442541398814,10.031356772621
Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Chihuahua<C1>,NA,-13.528417846489,32.978967153578,19.715319314676,-1.596511819663,1.025706450663,-3.926443392663,-15.222702025937,-8.405425297967,4.80219790345,8.347439643445,2.130211991463,-23.004059330604,14.192523272315,-8.473245681798,25.130491346083,0.331413656178,-2.717336726345,2.369142734098,-1.033902497998,15.559469026424
Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Ciudad de México<C1>,NA,-4.546262980039,-3.631455735512,14.049943235056,-4.787240979096,-8.594934166073,-3.474351930473,-16.701336065489,15.036837331809,19.417984275099,-12.386555305843,2.992500683867,-5.883266766559,11.015978999941,-5.258563631306,-8.926058298825,-4.143366944225,-3.647476340694,15.801827176543,24.486263993265,-0.94894563915
Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Durango<C1>,NA,4.119199832411,15.588113015589,-0.73009409425,19.943157362,-14.487184061866,-9.613163367691,28.960574659519,16.27628810972,22.297960635002,7.960376893984,3.329100810657,-0.584078905352,-18.597862700044,1.048376592377,15.263426425666,-12.004245758793,7.258733444205,10.46633833467,5.596256388706,-8.633477591539
Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Guanajuato<C1>,NA,-0.92724227284,32.586872734967,-1.848119608091,-7.722288111323,10.638088332838,-36.346358430676,-10.612679308836,-17.308243603328,24.172183850214,-9.548331058444,-4.215816543009,14.265819884922,-9.411700110727,11.530291857184,-4.259741557216,-22.672003843777,-19.264338805427,5.003375043049,-11.511030471275,-3.725647854422
Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Guerrero<C1>,NA,2.690889530282,4.643206989213,-1.170332800412,52.483500414837,47.690213282371,-15.159559623695,0.76440700795,-12.367883907629,27.754481343039,-7.632549925938,-1.688551246716,2.205652253467,28.275078200029,-8.136082969064,10.212243333231,9.189984597855,-15.917227141489,23.588900386521,2.780198174684,18.196571667882
Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Hidalgo<C1>,NA,6.772490392995,-1.681182336678,-12.177934941581,30.705178756856,36.625756403064,-11.547903888893,3.851692108614,-26.117103487131,46.284569386091,-17.144753105242,27.373959827276,-4.75069452563,5.299270944041,-2.563076254342,-6.148379566522,-5.231101029544,3.743602503224,-0.21794477548,16.55589485025,-3.113351980167
Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Jalisco<C1>,NA,-9.670271481116,8.302000969865,-7.371514569227,28.245903268579,13.496988633591,13.620230911872,52.0651744376,23.906992007137,7.992612781446,36.500995436748,-8.742962947393,-31.036093006324,20.554332968806,9.812340234983,-34.241773901081,-11.854548762914,46.600325867382,-2.057083481504,3.72699393924,-56.908494467249
Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|México<C1>,NA,-4.032123963925,2.482816632207,1.05073817572,4.218928164196,-3.403660740512,-2.791852095,5.632749775991,-5.268170298591,8.23917200081,24.031905814244,1.952987320832,-11.213428097882,16.983181794065,-1.829534304209,0.811046162541,-11.323444026614,1.661595423594,7.371387529352,-10.593550776101,-3.311534746996
Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Michoacán de Ocampo<C1>,NA,12.709139750143,-18.544295833543,7.065024136087,11.352028957134,1.177466387833,-12.276655363832,16.591182020438,-6.197699443828,14.444285149817,-18.848291674203,-18.76894749445,-17.344307371961,-13.012109504237,-4.885871277531,-4.540431496112,-5.029009145154,11.335867512008,1.106105334828,-4.741632506006,-3.203669383857
Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Morelos<C1>,NA,-14.16369201274,21.962657089087,-37.586850572504,-8.828443736048,-10.152175856486,7.915756888975,0.200281726213,-15.167215360707,-18.518920254419,1.940982879118,15.545979200447,144.251513172765,-21.122734499614,-2.757101328362,-0.914425706472,-49.601140516581,9.003939412242,6.493518487165,16.590979386658,-5.419055080628
Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Nayarit<C1>,NA,60.811122586065,9.241712265396,-16.50446739852,3.626963938645,-1.963570514987,-10.354919467057,-15.376664007815,3.587257251164,12.218329754775,-0.517218883459,-1.640881057579,-9.261068975546,2.349153968259,-4.335305372107,-18.356847543007,-0.889174025557,-11.015092979701,37.243751696198,-1.454134027817,7.052293186071
Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Nuevo León<C1>,NA,11.085705663073,4.192775925722,2.136205921548,15.195181514088,-15.203641464467,-14.792371205104,24.196282418625,-2.32892953257,-0.066993885182,35.963202697173,-1.893605808003,19.081368531402,-10.885875609274,-6.862774399759,19.000562501022,-6.874468615274,0.881181029827,7.368434707357,11.973209869815,16.731813317511
Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Oaxaca<C1>,NA,15.219861910063,49.717773671712,39.527168039565,-0.216439891238,6.267603123106,-10.972559831888,4.314826456275,13.075398487006,26.559970026967,27.138285470376,3.112098448554,14.120927236308,-3.524569984055,5.799305504765,-0.538606790744,-7.25564395436,-15.908065283407,14.141471870446,10.250885258979,12.397617919563
Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Puebla<C1>,NA,-4.853348084802,17.80550035046,10.939249294441,-7.410592602765,-20.594024360339,-18.061270896501,6.008083633038,32.634917594592,4.188151067167,-10.727519449914,5.924371671143,0.987367599367,2.865532749875,-2.577614637377,-7.617094028772,14.462622593427,-6.996079926218,-1.139236285504,6.122965953268,-3.285141676453
Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Querétaro<C1>,NA,13.594994350183,-2.115363665749,-16.281005255674,7.56145637842,-6.493930565179,0.895674925111,-5.422803427626,9.521227075591,1.244312737498,14.365095698704,1.541241068367,-5.295199199651,14.850857108455,2.719209314944,3.645929648796,-4.817203908096,0.339943962175,-8.570601739589,3.660019967709,7.605033534465
Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Quintana Roo<C1>,NA,39.356212183183,-22.133830829816,32.788354830344,-33.137500393056,10.937062605954,4.033281587993,-23.760700677093,-26.881863522013,-34.677436197838,107.283204872014,48.011402448251,-0.307525262776,-8.260997689308,-2.257123710977,12.620304468773,2.711212325104,15.24463006444,-14.70220429165,-48.592423600357,-97.110311585487
Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|San Luis Potosí<C1>,NA,4.622386701423,0.734215256833,1.838370147407,2.496238950692,21.882256250635,-3.916834079563,-6.377191656261,-5.375803160722,8.931883019993,11.887902017903,-20.69795106846,-16.913711852494,13.008946087616,-2.201614222517,0.651390846298,-0.804334647804,-1.958362293537,4.786308646839,1.026838922493,0.471182112276
Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Sinaloa<C1>,NA,10.450682025156,-22.744720075289,-17.401521816022,38.919552073026,13.055872760543,-0.390267692429,5.550734675051,-3.906807090113,-10.70870252131,-0.911564849375,-4.153746624522,21.818058976319,12.521927010084,-1.397316567376,2.466372965166,-20.918650882498,-14.525326801525,6.367354082849,2.160386586178,-0.044824330017
Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Sonora<C1>,NA,12.234976821813,9.124045742372,-12.18120374761,11.678583801417,-17.944602460055,-6.791098486009,10.263338976652,45.273888525829,14.905596269302,8.544636428102,-3.239933062699,21.367040836451,17.046684140265,-1.643936211578,-3.344615717455,2.151054408313,-5.89729236836,2.055166737874,0.615168821122,-4.287734086054
Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Tabasco<C1>,NA,-14.155957845048,16.528679226857,3.710632249091,-6.411037880068,3.83196998616,8.492145194466,-1.396406156495,10.271513014335,7.468072069483,-9.387749052449,7.904984274601,5.864086537826,-8.837583256305,-19.520161216207,-11.455624663125,-14.116922072587,34.836873483982,113.908663320425,24.574406171702,-19.984762716468
Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Tamaulipas<C1>,NA,-15.818594520836,12.486030950893,-13.417910592526,16.80800295742,-1.985348617682,-13.727589648396,-5.113594016831,-7.969954084185,-2.245612863245,-6.683571885457,1.169540685778,16.947462384096,-3.054193628243,-0.037416256743,8.104272549072,-4.535936987201,-13.135874367005,-13.503806355734,2.99154196189,13.766424168379
Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Tlaxcala<C1>,NA,17.493295893296,-6.296976982623,3.458521966461,13.985972610845,-5.628861921374,-7.533328291405,6.991597888319,-5.293980017559,46.978421137599,-23.691016265981,-8.806839247159,-47.653462410438,36.531345083742,29.689675018739,7.676965748565,8.753285776929,-3.068794493444,3.976305375161,44.970093392564,-10.034865063758
Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Veracruz de Ignacio de la Llave<C1>,NA,-0.126314338562,8.014069209614,-0.859378236394,69.6336317348,-45.098645570995,-6.651721892419,14.819815654949,-5.229955510486,19.123384346788,-2.363852856786,0.220343936035,-34.426751422725,7.359031272541,8.879862928769,-4.126101839482,0.544868449609,-3.841791339276,0.963146360934,27.16810402529,-4.803907093911
Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Yucatán<C1>,NA,-9.130370913565,3.264555364474,8.960393712552,7.752411554508,-9.676518752518,-2.409844545436,14.433888156884,-12.158544502974,13.936798941041,5.001899715556,3.546206437924,8.347337457711,-2.371716507391,7.61276112032,-1.841333148317,-2.003656844254,28.663344323537,-4.847667618096,3.81492354847,4.37717655368
Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Zacatecas<C1>,NA,3.165688004888,18.632243970367,-9.052818821736,6.008224768042,-1.698598936341,140.291094444824,59.840058687892,7.45463057066,3.7773663609,-19.519081223028,24.16508098854,-3.808843361838,-17.168056174029,3.683243093332,-14.238291592711,-17.509637696344,7.737008045164,2.718344037786,17.915695322675,25.977380414968
Estructura porcentual en valores constantes|B.1bV---Valor agregado bruto|Estados Unidos Mexicanos<C1>,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
Estructura porcentual en valores constantes|B.1bV---Valor agregado bruto|Aguascalientes<C1>,0.66539710749,0.627304301449,0.503593945971,0.540883872975,0.578732685052,0.67928552843,0.928312351793,0.824049610052,0.784017414027,0.659973375741,2.453946854741,2.086439526715,2.254223792864,2.247393192069,2.26769452852,2.218604918863,2.18936612935,2.045685179087,2.070139486842,2.20863840517,2.568135932621
Estructura porcentual en valores constantes|B.1bV---Valor agregado bruto|Baja California<C1>,0.827260542323,0.776227260761,0.682942023045,0.646523662619,0.641172998096,0.656233024709,0.516508727224,0.526447484815,0.50161442132,0.446327942323,0.588836062726,0.631200668336,0.778489927284,0.790658875325,0.767903702548,0.667134304327,0.553989720121,0.609499038972,0.582757709858,0.521205469002,0.68179394387
Estructura porcentual en valores constantes|B.1bV---Valor agregado bruto|Baja California Sur<C1>,1.369141276935,1.656199921486,1.608785623784,1.699152994428,1.599008784126,1.669080520673,1.736935969341,1.250168872944,1.262614324721,1.301372002205,1.430730218465,1.425686584831,1.849801404287,2.125612625116,2.112266079656,2.123434837138,2.039764260217,2.055118155754,1.950144117974,1.955489061992,1.966361190236
Estructura porcentual en valores constantes|B.1bV---Valor agregado bruto|Campeche<C1>,0.413707830113,0.401613819384,0.397690860977,0.403490967389,0.338839898722,0.270026793493,0.264951944266,0.237277226536,0.206033399551,0.190405990794,0.173009635434,0.17220989473,0.190129039055,0.176389368469,0.148229746454,0.14525767546,0.142446368579,0.15827712021,0.169806661238,0.149524735217,0.175459399498
Estructura porcentual en valores constantes|B.1bV---Valor agregado bruto|Coahuila de Zaragoza<C1>,12.520257035515,11.002875295922,12.253368004748,12.635959359384,11.810198451013,12.832467910493,12.308111369757,13.64867025134,13.450285355603,12.203268370615,11.121775134753,11.374966753692,10.312163287996,10.227920753821,10.603032479562,9.753864142402,10.29024004902,8.070982805604,8.32357003926,8.06799138189,4.932951137079
Estructura porcentual en valores constantes|B.1bV---Valor agregado bruto|Colima<C1>,2.301745441137,2.208169827791,2.003513312414,1.993549609562,2.140338075767,2.15465958945,2.03524057802,2.078105956174,1.696088932029,1.792985067878,1.655932179024,1.603230924749,1.409563877735,1.256360496318,1.45245363522,1.458162056555,1.417323742317,1.673506251374,1.701086544906,1.612205225121,1.785724294107
Estructura porcentual en valores constantes|B.1bV---Valor agregado bruto|Chiapas<C1>,0.560209202424,0.531915350875,0.506260533891,0.578467374002,0.529270249786,0.526922854654,0.451180802257,0.391596745584,0.309841121478,0.355475421078,0.467174660744,0.560207034111,0.63219993894,0.425035966938,0.368505071891,0.341398339589,0.17293028835,0.134489360468,0.130451602814,0.178793096743,0.205758941666
Estructura porcentual en valores constantes|B.1bV---Valor agregado bruto|Chihuahua<C1>,7.194397654038,5.992926569063,7.381489431607,8.937059944552,8.042803123736,8.416202991948,8.230927160971,6.185538049109,5.218470148522,4.976780963231,5.139802637194,5.241407304253,4.038798634971,4.428831531872,4.061720116544,5.232609521873,5.452243647458,5.430608683361,5.300479786271,5.083032703167,6.143557738959
Estructura porcentual en valores constantes|B.1bV---Valor agregado bruto|Ciudad de México<C1>,0.131328565608,0.120760040188,0.107790537606,0.124330205599,0.108261508809,0.102499373055,0.100714644337,0.07436692303,0.078797550335,0.08562831251,0.071510103071,0.073539426789,0.069266548395,0.073842829615,0.070100492076,0.065729508265,0.065433861471,0.064551070262,0.071271592985,0.085972424649,0.089065555445
Estructura porcentual en valores constantes|B.1bV---Valor agregado bruto|Durango<C1>,6.161052497606,6.179549900197,6.615948378192,6.642180274339,7.28598728512,6.453517391852,5.937865556951,6.787916223646,7.269819085532,8.09054450512,8.325712425644,8.589962926841,8.546409382219,6.68065108623,6.764269502313,8.027080373262,7.335662231597,8.055820735946,8.484716943035,8.681747613023,8.29632495005
Estructura porcentual en valores constantes|B.1bV---Valor agregado bruto|Guanajuato<C1>,2.836881242099,2.707487871941,3.324980767702,3.300568132871,2.785401422189,3.192047342884,2.068336835811,1.638876923366,1.248258485376,1.410469758821,1.216072944874,1.163056093661,1.330005580632,1.156977365047,1.29297602715,1.274471862422,1.023498014218,0.846038669602,0.8470149556,0.726275664471,0.731313515767
Estructura porcentual en valores constantes|B.1bV---Valor agregado bruto|Guerrero<C1>,1.516435008261,1.500122862999,1.453985118387,1.453276446185,2.026624840109,3.100287340233,2.677525090964,2.391607223052,1.930408075265,2.24419299113,1.97587023517,1.9395891606,1.983906153945,2.443783357269,2.249471182824,2.552439516636,2.894398077077,2.491742095386,2.936163015669,2.924225706923,3.614991439994
Estructura porcentual en valores constantes|B.1bV---Valor agregado bruto|Hidalgo<C1>,1.820514608492,1.872512187253,1.705231673426,1.514565207734,1.81043545038,2.562078854594,2.306902871155,2.123694490417,1.44521321434,1.923824159825,1.519373869258,1.932380012638,1.842005049658,1.862582297118,1.818493723777,1.757109251433,1.729356764136,1.836892431184,1.747566762428,1.973737057189,2.000067849532
