Descriptores,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022<R>,2023<P>
Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Tamaulipas<C1>,NA,-6.506844604707,23.460461349632,-8.658338006415,12.956619374451,7.740129936803,-18.189009715817,-2.64069152662,-4.763871249438,-3.767283976943,-6.763720103549,-2.672148904249,10.778513978059,-4.734651009277,0.709834743436,12.41890464995,-0.858648326447,-28.195561752257,-11.286200985136,1.852854482733,5.220899770173
Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Tlaxcala<C1>,NA,16.553322196019,-28.778347712075,-39.986013186984,34.008768761111,-8.420064525131,10.93359706497,13.815270855999,-19.232871232022,3.836190337342,-17.655875822591,16.494025128008,50.4031488246,-20.847237052352,-8.675322324851,13.383739401963,14.731508661228,-26.256546118032,3.281013457076,9.895496290814,5.400502760807
Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Veracruz de Ignacio de la Llave<C1>,NA,16.508338201588,-3.731760487635,16.548628553688,14.082535075653,-15.055208310859,12.742797715912,4.623562038218,-1.517052565138,9.10957290446,4.606452705345,-7.307017786038,1.20493585032,-0.889738339298,-14.692339913053,8.480911621958,9.673698686109,-21.842541690504,-0.784443540723,-19.03808342587,18.348574855118
Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Yucatán<C1>,NA,-4.977699016172,18.919066565682,10.393805493607,8.406377455155,-0.501110365347,-8.576316066451,7.344643004325,3.12818442239,7.658377867098,-12.210921862432,9.415427465839,-0.211285094532,6.505181312351,10.481523037431,3.27936121272,-0.302193467566,-23.46664625703,12.900250299527,0.783577592278,22.355997256902
Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Zacatecas<C1>,NA,20.922963358677,-13.70725109523,3.251286331174,14.248129786882,9.729754346259,5.994887401264,-7.398940424876,1.928843718811,-6.591041936433,-7.329081641635,9.166547359008,-3.346507917145,29.05174588788,-2.132930450006,11.225743560709,-12.463602438644,-16.646319671677,23.603885989048,-0.777066234914,3.554399224125
Estructura porcentual en valores constantes|B.1bV---Valor agregado bruto|Estados Unidos Mexicanos<C1>,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
Estructura porcentual en valores constantes|B.1bV---Valor agregado bruto|Aguascalientes<C1>,1.875837445412,1.822722685282,1.639487631507,1.692994082494,1.832104229279,1.643887850812,1.83612844716,1.771697666513,1.709673846546,1.785740891718,1.641951927616,1.651057555443,1.675434815161,1.729172581737,1.783888561822,1.795042649967,1.62594459496,1.738586882483,1.256464000365,1.097238112711,1.196066291184
Estructura porcentual en valores constantes|B.1bV---Valor agregado bruto|Baja California<C1>,3.682492840762,3.678508159974,3.609793385463,3.503101753589,3.466111580082,3.402100150207,2.853942275042,2.784949998307,2.736040292694,2.871858330001,2.954216887738,2.781893281849,2.811254650923,2.932066296784,3.305876000244,3.359721175438,3.088242612351,3.559487172553,3.583689012288,3.096524344745,3.396214388446
Estructura porcentual en valores constantes|B.1bV---Valor agregado bruto|Baja California Sur<C1>,1.354415258096,1.420859587502,1.308993999203,1.275250672359,1.410577398248,1.716894789835,1.754232339675,1.58466425819,1.535048124751,1.323306574796,1.150087862236,1.016202717595,1.195955049865,1.128140564687,1.26240048435,1.797724213555,1.323847238423,1.004710103062,0.946615583274,0.937700258292,0.843158386347
Estructura porcentual en valores constantes|B.1bV---Valor agregado bruto|Campeche<C1>,3.110216537691,3.304317876102,4.07414357149,4.41952186453,3.727816266837,2.750776240034,3.019144515999,3.229931790517,2.770840991889,2.763501793067,2.668674193023,2.492393865485,2.859835905613,2.634549326955,2.008605658313,1.755412094703,1.691337799571,1.316487793197,1.217772210832,1.8219905229,5.620801525836
Estructura porcentual en valores constantes|B.1bV---Valor agregado bruto|Coahuila de Zaragoza<C1>,3.546180794348,2.754978010314,2.999232158181,3.021077135375,3.209506199975,3.360393190535,2.964021300723,3.109039609889,3.362474448105,3.336756924407,2.667429962672,2.868294182476,2.892259449074,3.162126184307,3.828776846471,3.560543740892,3.533160847633,3.917128593207,4.390168208507,3.038878179585,2.861887907278
Estructura porcentual en valores constantes|B.1bV---Valor agregado bruto|Colima<C1>,1.506810732402,1.206976282089,0.895135471115,0.975587945542,1.157835538105,1.121372474141,1.212039440243,1.370097998775,1.593447257328,1.42187263695,1.306995576069,1.157179674506,1.21595422848,1.107696201301,1.264223748468,0.993643420328,1.642094300568,1.622218158618,1.180243716996,0.87407137979,0.798865003131
Estructura porcentual en valores constantes|B.1bV---Valor agregado bruto|Chiapas<C1>,3.956336575864,2.642534563195,2.565948836716,2.602979445309,2.373570790137,2.383286251232,2.635747821065,3.17745536649,2.759692137278,2.953617508795,2.226145667415,2.155871175927,2.026392797977,2.259360149287,1.856767213764,1.582586991784,1.432245412043,1.395924467868,1.525570925713,2.009455907761,2.08323608171
Estructura porcentual en valores constantes|B.1bV---Valor agregado bruto|Chihuahua<C1>,5.455908891353,5.587767479043,4.960877503759,4.519483659929,5.004429920351,4.62981986718,4.525863538222,3.897152885498,3.346949249867,3.523770147524,3.923033820194,4.026341455583,4.307363988133,3.638169928282,3.781246729573,3.044105618159,3.843763068178,3.647071847108,3.056532594145,3.379310710205,3.814706807586
Estructura porcentual en valores constantes|B.1bV---Valor agregado bruto|Ciudad de México<C1>,10.300279267478,10.285521908303,10.410951627407,12.028651719774,10.462698279895,10.311496072316,10.166243618106,8.566749586329,9.66182154217,11.226401750133,10.383383014721,9.969866041448,8.291391458692,8.910647454594,8.568386459996,7.851803633381,8.05088036532,7.755400345913,8.321077277571,10.566839712671,9.218548072495
Estructura porcentual en valores constantes|B.1bV---Valor agregado bruto|Durango<C1>,2.313873568453,2.532062516052,1.624034775624,1.279077775145,1.357819828035,1.811300219102,2.195296392419,1.901103646501,1.992181244285,1.793257855538,2.337609184905,2.779300835842,2.041212555381,2.077812311638,2.21614725249,2.02320310313,2.380380668511,2.003869981136,1.829040921373,1.328132729686,1.630976310305
Estructura porcentual en valores constantes|B.1bV---Valor agregado bruto|Guanajuato<C1>,5.245215037188,4.758759874409,4.285964805933,4.955025007522,4.338402240165,4.494265000107,4.36610961329,3.968622335678,4.605640188673,4.83723198954,5.49692798178,5.507953899155,5.420134113346,5.837113671477,6.503822551641,5.473861061538,5.521873399547,5.346119462512,5.324606477116,4.496094125504,3.728378839572
Estructura porcentual en valores constantes|B.1bV---Valor agregado bruto|Guerrero<C1>,1.807119272411,1.888744131383,1.770590388107,1.84921633337,2.066365250127,2.085864958432,2.237366675976,2.014725836828,1.87494952669,1.825275184938,2.232885279015,2.896134211752,2.285132698495,2.073704325677,1.64486220082,1.739941898885,1.809640306828,2.0523921296,2.004050350992,1.644631893164,1.44631774342
