Descriptores,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022<R>,2023<P>
Millones de pesos a precios de 2018|B.1bV---Valor agregado bruto|Nayarit<C1>,25.924999999999997,25.815,28.028,28.919,31.556,35.834,26.891000000000002,31.550999999999995,32.663,35.768,81.886,90.222,99.53399999999999,121.999,158.182,339.601,384.647,439.637,475.564,371.692,495.781
Millones de pesos a precios de 2018|B.1bV---Valor agregado bruto|Nuevo León<C1>,176935.342,173139.78000000003,179845.871,201155.752,200794.79200000002,188985.353,167040.63599999997,189285.37300000002,206693.046,207795.097,198270.562,203312.26299999998,208231.172,211420.636,221493.762,281333.31299999997,285178.859,235805.246,269440.329,301302.801,312736.758
Millones de pesos a precios de 2018|B.1bV---Valor agregado bruto|Oaxaca<C1>,118.875,107.808,118.854,126.89500000000001,135.894,138.117,112.566,305.70500000000004,307.484,178.029,132.919,84.003,157.013,105.723,75.07300000000001,129.504,126.975,109.256,122.859,118.334,139.714
Millones de pesos a precios de 2018|B.1bV---Valor agregado bruto|Puebla<C1>,58635.19,49881.542,62983.746999999996,65331.797999999995,75765.983,72978.948,50176.588,66514.872,78304.797,89342.293,79245.04,79049.30500000001,81913.628,81139.49900000001,118608.891,112901.117,116547.999,96023.781,97904.266,114715.692,117536.314
Millones de pesos a precios de 2018|B.1bV---Valor agregado bruto|Querétaro<C1>,80666.148,86418.31599999999,85669.455,87624.68400000001,95646.92499999999,86018.444,75876.338,87579.793,98660.041,104635.96,96936.351,98500.65,105404.085,95436.424,98220.926,97471.89,101078.788,81028.8,94588.674,98747.582,98776.518
Millones de pesos a precios de 2018|B.1bV---Valor agregado bruto|Quintana Roo<C1>,4.898,5.024,5.3999999999999995,5.655,4.122,4.742,5.166,3.3230000000000004,1.9969999999999999,2.01,2.159,3.0100000000000002,3.8819999999999997,5.539,7.093999999999999,75.796,69.892,82.586,112.472,104.753,78.345
Millones de pesos a precios de 2018|B.1bV---Valor agregado bruto|San Luis Potosí<C1>,27525.663,43240.685,42130.780999999995,36901.026,34724.936,38294.192,34839.617,43343.06,52218.635,61846.838,60777.69500000001,65141.356,72145.345,86491.79000000001,108621.391,112222.22200000001,102849.209,92567.849,89622.02,97311.819,127499.425
Millones de pesos a precios de 2018|B.1bV---Valor agregado bruto|Sinaloa<C1>,2861.8900000000003,2572.59,2662.154,3504.3019999999997,3027.5969999999998,3145.818,2569.375,2413.942,2383.585,2409.0699999999997,2082.333,2175.654,2112.682,2485.827,2374.659,2672.102,3125.596,2566.435,2734.916,2905.092,2856.063
Millones de pesos a precios de 2018|B.1bV---Valor agregado bruto|Sonora<C1>,39641.850999999995,38994.765,44826.59,74909.219,67528.62,80638.157,66991.073,84940.467,90792.372,88152.74399999999,102208.21299999999,103043.263,109515.702,108965.508,97351.29500000001,90834.85500000001,89748.903,71453.1,79930.616,92440.019,104049.396
Millones de pesos a precios de 2018|B.1bV---Valor agregado bruto|Tabasco<C1>,13.065999999999999,14.055,14.236,17.709999999999997,17.372,16.038,21.267000000000003,29.468000000000004,27.473,33.002,44.532,44.771,49.782,41.454,31.384,33.205999999999996,28.872,26.204,23.332,34.377,50.526
Millones de pesos a precios de 2018|B.1bV---Valor agregado bruto|Tamaulipas<C1>,74530.458,78917.22200000001,81617.919,81883.272,80279.77,84607.88700000002,69531.008,72354.35699999999,71555.928,81480.552,81730.489,86100.16500000001,86688.084,88593.77599999998,97007.55,113818.124,121413.475,104877.117,118286.437,126032.272,118463.64
Millones de pesos a precios de 2018|B.1bV---Valor agregado bruto|Tlaxcala<C1>,5262.534,5887.271000000001,4718.599,5672.021000000001,5741.018,4750.889,3892.817,4940.222,5533.714,6479.353,6191.723,6151.864,7705.326,8626.416000000001,11967.497,12612.577000000001,11301.505,9657.553,12068.189,13374.208,13559.625
Millones de pesos a precios de 2018|B.1bV---Valor agregado bruto|Veracruz de Ignacio de la Llave<C1>,1838.175,1602.568,2139.8450000000003,1961.722,1797.813,2179.364,1457.667,1171.092,1349.243,1553.253,1731.087,1734.2150000000001,1182.4950000000001,776.606,620.02,889.181,1313.268,823.784,730.119,724.759,799.308
Millones de pesos a precios de 2018|B.1bV---Valor agregado bruto|Yucatán<C1>,1589.3880000000001,1470.656,1350.2079999999999,1541.538,1557.5620000000001,1543.647,1632.423,1931.39,1874.714,1952.15,1807.3890000000001,2013.219,2195.014,2357.9,2260.162,1820.9699999999998,2104.798,1841.475,2004.324,2581.132,2923.857
Millones de pesos a precios de 2018|B.1bV---Valor agregado bruto|Zacatecas<C1>,142.457,312.955,438.89300000000003,725.815,1370.662,2252.159,1714.529,2237.212,3083.464,3123.504,4006.432,4126.46,4462.344,4937.985000000001,5456.268,7108.063,7557.996,6176.27,6365.543,6439.962,7030.052
Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Estados Unidos Mexicanos<C1>,NA,-0.116633023908,1.906807586839,9.300359512168,-0.893828033093,-3.684416326251,-22.016809608822,21.065356579048,6.890808721683,8.088676343555,0.02061524606,7.90827742111,7.091326204474,1.151000116183,7.839515532235,3.690101704807,0.676408669122,-14.751467630816,10.894725135617,9.671621242673,5.667910239097
Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Aguascalientes<C1>,NA,-0.886779008194,8.306504187353,19.711661827872,28.748555196004,-11.80414224225,-22.634844977227,41.381532789283,7.894417274226,9.346805743469,6.570780061139,37.220399995453,5.187282605356,2.593570396541,3.919302484343,6.814581472793,2.970417234299,-8.249007597591,5.504751603774,-6.093120884758,13.323615257676
Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Baja California<C1>,NA,-6.400398011736,-0.443169692966,16.453383240259,-2.022098610461,-8.53633470996,-30.157322193933,10.062361438964,-4.302697128101,3.625595873952,-5.467373142374,10.078232685506,8.980429631173,1.677208433635,4.924754515767,-0.771574253001,13.676359804786,-9.982707838367,6.053628292093,5.854027075541,5.347414773377
Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Baja California Sur<C1>,NA,13.123561013047,33.536861148801,16.037256562235,-5.866900175131,11.410852713178,-36.51544670192,14.489259096887,6.586253111239,-0.754445841566,36.470588235294,5.145888594164,12.323410696266,38.450308815272,-20.4315029605,77.471967380224,36.932797242964,-22.663590604027,-3.4712805771,5.652638085071,16.08254002021
Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Campeche<C1>,NA,62.082514734774,20.646464646465,11.654387139987,3.80923815237,1126.72637965906,26.612808253056,-21.906391844631,-26.067174845164,-59.380739117827,-4.751328626953,32.220186542305,25.477105246583,13.728541311113,16.109811537273,4.793400995933,-19.105484619849,69.100040356935,20.757869056774,-20.599925338721,-26.414624702694
Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Coahuila de Zaragoza<C1>,NA,4.701624786753,-4.074831670206,6.024380691917,-1.644274974002,-6.332271183708,-38.899873655422,62.569210037789,7.260112764452,9.668571032801,3.332446103478,5.498497405085,-3.063093488488,-2.683071021715,8.17754961448,6.72695045656,-1.821901920557,-16.177385871726,17.910593601385,10.471354409767,0.0135944469
Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Colima<C1>,NA,301443.023255814,-31.115926995646,33.58524365326,63.840254787747,5.476862793243,-1.592686445918,-28.071766338029,-35.384741878128,39.529187211707,-5.654225849844,-24.87252603852,17.200358117418,49.380875054319,18.589945769501,12.856397729796,-19.598323373022,-5.568139779744,6.458777192829,-7.507727669018,15.822961074573
Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Chiapas<C1>,NA,-14.420888729189,28.53743876837,22.459349593496,20.297866034381,2.214913091147,21.684844832781,15.172133745345,-3.425146405015,1.005307023793,5.254202921548,-9.750990426574,12.282020584496,13.964541058809,13.476211198143,31.915301576751,-10.459020523654,-23.035674669524,1.99385532597,-7.612719113825,14.682643308538
Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Chihuahua<C1>,NA,-2.767694250207,-2.026246213113,13.887398124498,7.890813121572,22.760280597571,-22.075681441542,7.339214465387,3.616831080323,21.452166526667,0.6038759033,4.799733907021,17.907002479986,10.24006767579,2.309920045323,-2.687207441729,2.609738998035,-4.971195665461,10.799106398323,11.227688201539,0.151291225142
Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Ciudad de México<C1>,NA,12.715454805227,9.307697767321,1.766323108069,-23.593296174887,-28.796728913462,-22.238593494411,-2.175036002798,-10.937549509611,-4.112187315949,-14.309532135133,0.271264493141,2.77450444969,-4.816326309231,-6.642871737068,9.851202908667,-1.629536233831,-14.736891259235,15.760471846086,12.280768389389,9.626858614118
Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Durango<C1>,NA,-1.641686052522,9.318128657368,-3.837902615705,25.213173108065,43.487467614542,-20.610698736795,12.729354372457,10.133988061238,17.47727678028,11.780309677858,1.472102622408,-3.51472980893,0.3422578548,-8.372532546277,8.400567067612,-1.038488227415,4.704924062881,13.869354066527,9.689356267515,17.438316370989
Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Guanajuato<C1>,NA,2.494336514088,-5.362754953719,-0.526153407147,-3.358472737784,-6.253969994872,-9.005737207307,44.064678500473,4.668724543072,8.00106152746,18.09879723188,42.239405307283,21.832671466961,5.876432030908,7.532289604812,-8.900598413941,-2.323390514932,-5.838803662097,14.701526077637,4.28592200014,7.915323808419
Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Guerrero<C1>,NA,1.435621354868,14.68376824414,13.767836482838,-6.135593220339,1.950162513543,10.626992561105,-6.852385526737,15.744242007563,8.820908820909,57.914847161572,-11.285862426547,-38.496006234171,-33.987963256256,-9.884836852207,943.769968051118,69.819406183043,-53.418649363134,-35.850638462531,-24.600382024731,30.586666666667
Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Hidalgo<C1>,NA,23.480614951408,-2.028961758855,-3.395784196964,-1.074673197247,-22.016018341406,-14.12339847151,-22.354167787085,33.477631876919,15.284810357507,20.909153087493,14.029895978329,14.73648301394,-5.281527214518,0.382970599062,28.717289351178,0.275886696282,-39.399769232581,4.800253350482,43.820794182579,11.576968955407
Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Jalisco<C1>,NA,-14.717402205684,5.008697585775,15.005497650281,1.21398575719,-14.300191622295,-4.971717479306,9.97071128394,-5.62745015698,11.579542199741,11.83255305005,17.539207182014,6.634457722295,-1.455197499179,-0.349211000585,-0.983166926224,2.611430602078,-16.426580811999,6.450632841147,20.163678123023,8.873380790523
Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|México<C1>,NA,-8.103859754331,-3.06636421581,4.048808061519,-10.053621483086,-1.582489529336,-29.659739109565,24.105711699343,18.264000972895,7.694228469196,-10.420371250456,6.523582039493,19.889934838171,-7.850360049316,21.837654078736,0.555338113948,-9.610419380445,-29.088271025501,12.513953604088,12.986249109551,14.148729512994
Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Michoacán de Ocampo<C1>,NA,1.109727819705,-0.792046676491,8.247650302839,6.45104465573,10.208317910173,-6.779027006522,2.173771751847,12.513880418895,-4.786427312526,-6.449289393177,0.215253170845,3.360099574824,5.467755084642,-2.197444103984,2.535966113077,-2.046154989376,-2.258621554239,2.860826267981,7.606098896039,-0.094249362658
Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Morelos<C1>,NA,14.148905086116,16.541059203362,-8.532492738138,19.807903431741,-16.45336454353,-27.5105011708,27.349512472803,47.759794700707,16.437021683681,10.089694921845,-3.321451065756,-3.482071087042,8.505553037375,-3.702041508713,-25.967677790256,-17.260703157459,-23.023009385494,8.023273619267,-28.585679515063,15.776222722374
Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Nayarit<C1>,NA,-0.424300867888,8.572535347666,3.17896389325,9.11857256475,13.556851311953,-24.956744990791,17.329217953962,3.524452473773,9.506169059792,128.93647953478,10.180006350292,10.321207687704,22.570177024936,29.658439823277,114.69004058616,13.264389680831,14.296224850317,8.171969147274,-21.841855144628,33.384899325248
Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Nuevo León<C1>,NA,-2.145168939736,3.873223703992,11.848968720555,-0.179443041728,-5.881347261238,-11.61186126419,13.316961388964,9.196523072071,0.533182427434,-4.583618736683,2.542838911205,2.419386281682,1.53169382344,4.764495174445,27.016359494585,1.366900335759,-17.313209391865,14.263924815311,11.825427959598,3.794839265367
Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Oaxaca<C1>,NA,-9.309779179811,10.245992876224,6.765443317011,7.091689979905,1.635833811647,-18.499533004627,171.57845175275,0.581933563403,-42.101377632657,-25.33856843548,-36.801360226905,86.913562610859,-32.666084973856,-28.990853456675,72.504096013214,-1.952835433655,-13.954715495176,12.450574796808,-3.68308386036,18.067503845049
Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Puebla<C1>,NA,-14.929000826978,26.26663987252,3.728026851118,15.971066646597,-3.678477978699,-31.245120168079,32.561568355345,17.725246468188,14.095555346373,-11.3017616416,-0.246999686037,3.623463862206,-0.945055198874,46.178978748686,-4.812264874814,3.230155818565,-17.610098994492,1.958353420805,17.171290574815,2.45879351885
Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Querétaro<C1>,NA,7.130832626345,-0.866553567186,2.282294196922,9.155229592611,-10.066691636976,-11.790617835403,15.424380391157,12.651603321328,6.057081407457,-7.358473129123,1.613738276573,7.008517202678,-9.456617359754,2.917651231358,-0.762603276617,3.700449432139,-19.835999616458,16.734635092708,4.396835079853,0.029302995996
Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Quintana Roo<C1>,NA,2.572478562679,7.484076433121,4.722222222222,-27.10875331565,15.041242115478,8.94137494728,-35.675571041425,-39.903701474571,0.650976464697,7.412935323383,39.416396479852,28.970099667774,42.684183410613,28.073659505326,968.452213137863,-7.789329252203,18.162307560236,36.187731576781,-6.863041468099,-25.209779194868
Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|San Luis Potosí<C1>,NA,57.092256052107,-2.566804850571,-12.413145153896,-5.897098904513,10.2786539333,-9.021146078758,24.407395178885,20.47749974275,18.438251019009,-1.728694682823,7.179707950425,10.751985267239,19.885475632558,25.585782188113,3.315029357339,-8.352189818519,-9.996537746829,-3.182345740798,8.580256280767,31.021520623307
Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Sinaloa<C1>,NA,-10.10870438766,3.4814719796,31.634082776579,-13.603422307781,3.904779929429,-18.324105208884,-6.049447822914,-1.25756956878,1.069187799051,-13.562785639272,4.481559865785,-2.894394053466,17.66214697716,-4.472073076686,12.525714218336,16.971432976735,-17.889740068774,6.564787341195,6.222348328066,-1.687691818366
Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Sonora<C1>,NA,-1.63233043785,14.955404911403,67.108894519971,-9.852724535814,19.413305054953,-16.923854050881,26.79371026047,6.889419385933,-2.907323535946,15.944448649267,0.81700870751,6.281283037398,-0.502388232876,-10.658614100161,-6.693737356036,-1.195523458479,-20.385544991007,11.864448148506,15.650327278849,12.558821520796
Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Tabasco<C1>,NA,7.569263737946,1.287797936677,24.402922169149,-1.908526256352,-7.679023716325,32.603815937149,38.562091503268,-6.77005565359,20.125213846322,34.937276528695,0.536692715351,11.192513010654,-16.728938170423,-24.291986298065,5.805505990314,-13.051858097934,-9.240786921585,-10.960158754389,47.338419338248,46.976175931582
Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Tamaulipas<C1>,NA,5.88586749326,3.422189645753,0.325116105937,-1.958277876341,5.39129222717,-17.819708699261,4.060561008982,-1.103498162523,13.869743957482,0.306744362753,5.346445437271,0.682831444051,2.198332126016,9.497026066481,17.329139845301,6.673235099183,-13.619870446835,12.785744291579,6.548371221969,-6.005312671028
Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Tlaxcala<C1>,NA,11.87141023697,-19.850827318804,20.20561611614,1.216444720497,-17.246575433138,-18.061293370567,26.906093967428,12.013468220659,17.088685826553,-4.439177800623,-0.64374649835,25.251891134134,11.953939392052,38.730812425462,5.390266653085,-10.394957350905,-14.546310425028,24.96114699034,10.821996572974,1.386377421377
Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Veracruz de Ignacio de la Llave<C1>,NA,-12.817441212072,33.52600326476,-8.324107587232,-8.355363298164,21.223063800295,-33.115028054056,-19.65984000461,15.212382972474,15.120330437141,11.44913288434,0.180695713156,-31.813817779226,-34.32479629935,-20.162862506857,43.411664139866,47.69411402178,-37.272209480472,-11.370092160081,-0.734126902601,10.286039911198
Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Yucatán<C1>,NA,-7.470296743149,-8.190086600809,14.170409299901,1.039481349146,-0.893383377355,5.751055778944,18.314309465133,-2.934466886543,4.130550046567,-7.415465000128,11.388251228706,9.030065780226,7.420727157093,-4.145129140337,-19.431881431508,15.586637890795,-12.510606718555,8.843399991854,28.778181571443,13.278088838541
Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Zacatecas<C1>,NA,119.683834420211,40.241568276589,65.374020547149,88.844540275415,64.311770516728,-23.871760386367,30.485515263959,37.826187236614,1.298539564594,28.26722808743,2.995882620746,8.139761442011,10.658994465689,10.495839902308,30.273348010032,6.329896063105,-18.281645028656,3.06451952392,1.169091152161,9.162942265808
Estructura porcentual en valores constantes|B.1bV---Valor agregado bruto|Estados Unidos Mexicanos<C1>,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
Estructura porcentual en valores constantes|B.1bV---Valor agregado bruto|Aguascalientes<C1>,1.68216540444,1.669195147526,1.774019768807,1.943002343151,2.52414899555,2.311354790986,2.293036753437,2.677835014936,2.702977477187,2.734439565043,2.913512946904,3.704937392392,3.639064995652,3.690963711483,3.556788738333,3.663964970868,3.747451928109,4.033294460663,3.837258532331,3.285671981927,3.523720935715
Estructura porcentual en valores constantes|B.1bV---Valor agregado bruto|Baja California<C1>,13.363580292324,12.52286375968,12.23408574759,13.03473000928,12.886336603889,12.237184607065,10.959768861435,9.96369296552,8.920304325946,8.551976788162,8.082742028946,8.245279964271,8.390727660052,8.434377951983,8.206407750789,7.853294661307,8.8673599046,9.363395533637,8.954637547113,8.642932735228,8.616718336307
Estructura porcentual en valores constantes|B.1bV---Valor agregado bruto|Baja California Sur<C1>,0.000301223802,0.000341152989,0.000447040785,0.000474594837,0.00045078003,0.000521429509,0.000424485319,0.000401427882,0.000400284125,0.000367535445,0.000501474404,0.000488636952,0.000512509939,0.000701497358,0.000517594039,0.000885893938,0.001204929104,0.001093096713,0.000951490035,0.000916622105,0.001006964384
Estructura porcentual en valores constantes|B.1bV---Valor agregado bruto|Campeche<C1>,0.00011766916,0.000190943837,0.000226056526,0.000230925158,0.000241883672,0.003080758788,0.005001892328,0.003226487168,0.002231654101,0.000838646038,0.000798634568,0.000978568225,0.001146571927,0.001289141507,0.001388006768,0.00140277565,0.001127144461,0.002235817657,0.002434674648,0.001762656069,0.001227484371
Estructura porcentual en valores constantes|B.1bV---Valor agregado bruto|Coahuila de Zaragoza<C1>,14.860285230275,15.577128159654,14.662795118337,14.22331800712,14.115616889458,13.727558142149,10.755594028412,14.442847021596,14.492746557935,14.704582007253,15.191472517947,14.852220444217,13.443930108219,12.934345582622,12.974889622689,13.354894818044,13.023489719382,12.805650994948,13.615813632433,13.715101102022,12.981202678392
Estructura porcentual en valores constantes|B.1bV---Valor agregado bruto|Colima<C1>,0.000006627078,0.020006825205,0.013523646169,0.016528395484,0.027324398405,0.029923421648,0.037760490715,0.022434538468,0.013561629024,0.01750639511,0.016513139768,0.011496712834,0.012581960735,0.018581173714,0.02043351523,0.022239855916,0.017761079554,0.019674377203,0.018887373917,0.015928789163,0.017459600772
Estructura porcentual en valores constantes|B.1bV---Valor agregado bruto|Chiapas<C1>,0.003860195738,0.003307378701,0.004171674075,0.004673914123,0.005673328753,0.006020820135,0.009394878052,0.008937553914,0.008074997009,0.007545818672,0.007940654311,0.006641160475,0.006963056147,0.007845117668,0.008255176453,0.010502295528,0.009340677133,0.008432977011,0.007756111358,0.006533741642,0.007091147733
Estructura porcentual en valores constantes|B.1bV---Valor agregado bruto|Chihuahua<C1>,6.506141684773,6.333458479596,6.089021100682,6.344560744145,6.906934290768,8.803322985362,8.796677094682,7.799327866617,7.560440862595,8.495172239323,8.544711024217,8.298561176691,9.136673416222,9.957662253255,9.447071641047,8.866043216985,9.036301477837,10.07300537828,10.064319951143,10.207116743622,9.674232406475
Estructura porcentual en valores constantes|B.1bV---Valor agregado bruto|Ciudad de México<C1>,5.300699896856,5.98168461625,6.416099077732,5.973839562395,4.60557986535,3.404769396134,3.395086245414,2.743346231407,2.285782480595,2.027767290249,1.737245140865,1.614294761923,1.549222986329,1.45782775292,1.262047699703,1.337036570137,1.306412388119,1.30663576736,1.363967247094,1.396416765125,1.448734842303
Estructura porcentual en valores constantes|B.1bV---Valor agregado bruto|Durango<C1>,0.267617813636,0.263531734346,0.282697463719,0.248716300274,0.314234285746,0.468134856059,0.476575771432,0.443760961362,0.457225134744,0.49693978613,0.555366341711,0.522241590413,0.470520094781,0.466758100485,0.396588045207,0.414604367108,0.407542099474,0.500556002454,0.513982866217,0.514065982513,0.571328072575
Estructura porcentual en valores constantes|B.1bV---Valor agregado bruto|Guanajuato<C1>,3.726729396915,3.82414678708,3.551349759175,3.232070074778,3.151692594376,3.067610216849,3.579424345391,4.259423439594,4.170877029025,4.167496188069,4.920748448393,6.486289557146,7.379140894628,7.723869348589,7.701864678852,6.766656139828,6.565033834907,7.251402724642,7.500329323174,7.132006893936,7.283695036852
