Descriptores,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022<R>,2023<P>
Millones de pesos a precios de 2018|B.1bV---Valor agregado bruto|Sonora<C1>,17382.799,17752.57,18416.268,19023.84,19226.705,18900.476,20260.737,20758.387,20825.367,21166.922,19625.136,20990.675,19807.544,20749.391,20259.924,20827.92,20692.118,20376.656,20156.83,21180.521,21383.829
Millones de pesos a precios de 2018|B.1bV---Valor agregado bruto|Tabasco<C1>,15549.293,15551.384,16525.8,16062.136,16166.441,16016.961,15916.033,16058.248,16204.216,15901.933,17538.867,17154.083,16752.142,16549.331,16379.033,15254.35,15888.876,15879.639,15734.299,16163.157,16350
Millones de pesos a precios de 2018|B.1bV---Valor agregado bruto|Tamaulipas<C1>,21988.985,21822.259,22224.202,21464.345,22157.114,21998.848,22115.333,21733.404,22151.512,22628.651,23193.708,24043.974,24794.637,25091.249,24527.657,25354.604,25287.481,24632.278,24905.978,25369.166,26154.379
Millones de pesos a precios de 2018|B.1bV---Valor agregado bruto|Tlaxcala<C1>,6948.81,6782.44,6960.166,6869.666,7063.783,7372.297,7332.94,7324.211,7294.12,7190.135,7203.396,7275.88,7864.437,7649.644,7995.072,7849.616,8130.339,7921.581,7766.52,7902.902,8009.525
Millones de pesos a precios de 2018|B.1bV---Valor agregado bruto|Veracruz de Ignacio de la Llave<C1>,48390.083,49368.583,49271.525,51229.731,52076.44,54677.288,52876.82,53533.903,50862.903,50903.695,51543.066,51655.467,53000.594,50092.837,52187.729,52252.045,52787.399,52154.621,54251.117,50949.976,50854.365
Millones de pesos a precios de 2018|B.1bV---Valor agregado bruto|Yucatán<C1>,13076.585,13113.792,13716.851,13279.978,13488.885,13868.761,13934.387,13898.299,13963.636,13991.973,13777.172,13955.881,13847.803,14678.901,14830.01,15164.905,14612.067,14347.379,14203.211,14823.819,15179.413
Millones de pesos a precios de 2018|B.1bV---Valor agregado bruto|Zacatecas<C1>,10775.09,10608.15,10848.783,10664.473,11028.606,10519.193,11423.401,11467.89,11823.617,11237.318,11473.779,11269.698,11200.186,11596.729,12253.175,12299.957,12250.536,12130.927,11842.419,12063.992,12176.832
Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Estados Unidos Mexicanos<C1>,NA,1.19252133553,1.70822269073,-0.141803107819,1.744235968875,1.06087840579,0.226171810632,-0.027079743444,1.461861952258,1.312445287338,0.473785467911,0.518343357648,-0.135260553618,0.925194213504,0.851815427504,0.529186228816,0.370531318634,-2.687192912275,0.076582782609,1.191910315205,1.241981427382
Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Aguascalientes<C1>,NA,2.815693292128,-2.867623996996,1.417201509745,5.035107906701,-1.250780075541,2.877330370658,-1.199209876377,1.463715553477,-0.25693254332,0.738174657184,-1.267483809566,10.977055930426,1.859002177929,2.250499165085,2.854562775374,-4.935380344336,0.735825048028,0.834803272741,5.071598386453,-0.14385716781
Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Baja California<C1>,NA,-0.402914004314,6.617214607299,-4.865385841328,2.005807473482,6.652907469926,-2.75366609294,0.536744627105,5.696333855314,3.929911942492,2.764204920453,-2.3931614984,-1.176221403114,4.243443251363,1.312983440105,-0.068219326966,-0.629196660383,-1.131734451503,0.276639144821,-0.433764499586,0.851122000225
Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Baja California Sur<C1>,NA,2.66930085763,9.712823162323,-2.445404197326,0.184106560739,-9.497960189871,12.15853945712,10.672273991854,4.077266596883,3.37599386632,2.915142466849,-3.404040874753,6.75393286114,6.545986997534,-3.675197490089,0.413397787704,0.151441473413,1.505776756022,-3.389316830504,5.752587754089,1.540492971563
Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Campeche<C1>,NA,3.370079411898,5.633475368169,-2.166420510396,0.397729763372,-1.195811417833,0.503023522705,2.045847271343,5.572073196883,-4.18204236716,-0.971396238881,-2.213266739291,4.923771452412,0.335346964707,2.946286639669,-5.894404230582,-3.148961972562,1.227831834685,-2.173246467936,-0.325502021532,-0.567978614333
Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Coahuila de Zaragoza<C1>,NA,4.257834108029,2.714612643888,-0.19622335035,1.978711279652,0.008758503352,1.723154065834,-1.128121470398,-0.352539723712,-1.263380374768,-0.016813967827,1.684029162313,-2.45679772475,1.160805057526,2.455272666005,0.892882127791,4.599853476875,-4.741904623964,-0.724844501184,0.223010685058,1.971204333075
Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Colima<C1>,NA,-1.760473894095,2.190107133098,-4.087204010686,2.461180862108,1.787783011609,-2.294642449549,1.642558902078,-4.162987510094,3.346945728053,3.043326882262,-1.204459433517,2.112331566268,4.041238254455,0.391120419436,3.939198806912,-4.507279273149,-1.916423348879,-3.718098393903,6.594604548448,-0.276373633077
Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Chiapas<C1>,NA,2.31414959751,1.894264225631,-0.222211841021,7.416874585281,-4.845805182923,3.910726042894,0.493706581254,2.917753797193,-3.419864048802,4.646968379416,5.379924922231,-6.73388301875,6.077004495734,-1.061110639919,-0.593502799179,0.549759950733,3.423522820632,-0.93106238617,-2.188051531299,0.569320582236
Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Chihuahua<C1>,NA,2.25162403876,2.014462830583,11.263349497131,0.735381819446,10.876819183381,-7.921239532791,0.700208335511,4.371878514334,4.116923424848,-9.319017155922,2.210205562424,-0.932366539207,2.497424969142,-2.213488578755,2.965812704643,0.497733630641,-2.215945392403,-2.086564486752,3.215607287694,-0.709844107365
Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Ciudad de México<C1>,NA,-1.09375352155,0.587656687305,-3.649646251968,3.700426406212,0.94085970564,-1.931656875431,-4.512826099876,3.824491460628,2.496744008712,-2.958775682339,-1.518025864565,-3.376526414104,1.762011431214,2.737903473372,-0.940288716086,0.134982013468,-5.26637711629,0.703328636426,-0.542595689159,1.238454122854
Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Durango<C1>,NA,-1.724866893228,3.028268426789,1.463898628264,-1.625115762608,1.827886371918,0.030353866689,-3.107439283505,3.603724204368,1.107284473957,3.252757649242,-0.236339366789,-0.451523278866,-5.11926621275,-1.868857095846,1.112435650845,-0.875019606877,-1.551137566782,3.448699128623,1.439423694157,1.309612246319
Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Guanajuato<C1>,NA,0.046419889785,1.612880955363,-0.257829778965,-0.381975924599,2.279135033833,3.157501299633,1.626280844709,2.922398973208,0.811813892655,2.773436087253,-2.261589503259,-1.059260816263,3.297415949109,0.28089421582,0.728860816053,2.650626550768,-3.509246205214,0.084624292275,3.493779305885,1.935759509102
Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Guerrero<C1>,NA,3.48586352418,-1.493068759807,-2.496842266257,-4.070983239019,-4.654287658412,6.305899155236,-1.936275577902,0.404244381819,-1.068522234024,-1.500426207834,-0.832372359881,0.453128879302,5.973113073204,1.352160991256,3.739765679284,-5.338591805714,0.904723444183,-1.951003190304,2.486195482305,-0.202046220696
Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Hidalgo<C1>,NA,2.464637561931,2.388977828942,2.15480650991,-3.276340646148,-0.415842269095,-2.262513878453,-0.05861976835,1.116007302313,3.080540131664,4.755986466042,4.515416614203,-2.974315487763,3.814107724263,-1.329315086339,0.197359139363,-1.288930349216,-1.339807597601,-1.052063228557,2.790190818622,0.362407947579
Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Jalisco<C1>,NA,1.748435259564,0.125827106067,-0.837854355629,2.314740551648,-0.865968751262,1.211460846065,1.888924442012,0.258566563897,2.327561125774,1.734932470061,-1.666414605111,-1.204002478449,1.923265483012,-2.009973905558,-1.019718493467,-1.525242720781,-3.175910532477,-1.436920966967,3.262905679373,2.037476131397
Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|México<C1>,NA,1.504921686521,4.294007384751,3.315163450227,0.555896669582,0.902644213612,-0.544763886457,1.221309615038,2.501938457759,3.516024551845,2.993066684428,4.202893709993,-3.14497329435,2.525098742487,-1.937805519999,1.3887534684,3.339225386192,-4.206645643028,-0.869679312446,0.654185585977,2.794470092431
Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Michoacán de Ocampo<C1>,NA,4.895656138782,-2.968990046636,0.011044021188,3.130473673664,1.07190327642,1.939316641485,3.52673975845,0.861072192538,-2.317735968957,1.565850136334,1.203702729421,-1.399999539951,2.21004224363,-2.146628226759,0.772186578873,3.375535747215,-1.384598399769,1.61893850165,-2.120585548124,-0.854506788339
Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Morelos<C1>,NA,2.5454817614219998,0.470105338944,-0.709127547071,1.012720697286,2.468795177789,2.1670080586,-0.144890334831,1.798269955393,5.851982491414,6.699688120554,-9.012346649819,6.372650613603,6.168842278348,-1.5407518795,-1.101392204587,-1.556748343984,-3.550399826335,4.700243480221,1.927549327234,-0.622423426466
Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Nayarit<C1>,NA,0.862616225597,-2.732333396496,0.306481408279,0.78437889309,-1.551581728888,2.213560931927,0.741443851854,-3.274393920835,-4.934002206116,-1.965478445354,8.106980975466,0.63728599218,4.725468212829,0.346222405439,0.717527181241,2.216679574634,1.683895825186,-1.366809187717,1.254357513916,-0.868292075096
Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Nuevo León<C1>,NA,1.238005765499,0.917712319035,-0.521923401003,1.585297131177,3.798272043377,-1.198111532375,0.917518255448,-0.096376864653,6.113607585158,-3.064021636606,-3.495070711481,1.917083281163,-2.13366937935,2.573379017422,1.11558156514,1.10302048717,-6.919850428572,2.134532278308,5.236570367831,2.72808784116
Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Oaxaca<C1>,NA,7.8024464254,6.026207276967,2.759564529999,0.35206736132,-3.107113876073,-1.465687451745,-3.272321495648,-3.42771132659,-7.769084886747,0.055416450576,1.952078889892,15.057815322898,-6.722902403524,8.133295583313,1.569593969052,1.216164019012,-0.672034875057,-0.714134577195,-0.833152860154,1.629309491337
Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Puebla<C1>,NA,1.688044815316,0.574861154949,-0.643461456639,0.978611531802,0.007986568844,4.358577678814,1.115844695593,1.581763615956,3.497366051617,2.966512406184,-0.245369367547,-2.627716775478,-3.472834446568,4.189196470295,2.882200025163,-3.497713338371,-3.654929595996,-0.123166397972,3.097890326219,1.588223673174
Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Querétaro<C1>,NA,0.043892404287,3.074692298552,-4.626471184483,-0.076200070906,-0.081074485779,2.251232769743,1.580453313077,8.43380222123,1.174939176984,1.163910278867,3.988738584447,7.123722751108,-0.561375363071,1.786821681285,-0.007652003212,1.678000080606,-2.018300089045,1.155829176905,6.721614280704,-0.575569008335
Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Quintana Roo<C1>,NA,2.81186832507,3.696906979836,5.948584589435,6.467503433228,5.008393779101,2.81072244536,2.149119151427,5.303463708528,-3.215798030735,-1.860430554551,-1.31574181938,9.258046478306,-2.661355116978,1.911717258827,-0.361681467608,1.103709592201,-2.061399911365,1.652997207019,2.255459016755,2.74033480479
Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|San Luis Potosí<C1>,NA,-1.218487495113,-1.310019141937,4.423382600142,1.53445828429,5.30381295984,1.626262592528,-1.681841884053,-0.365493863576,-2.483295663227,0.740734516141,0.502058455904,9.636731519486,-0.474577211545,4.958570271724,-0.988780067981,-1.999917571307,-0.822802519075,-1.598051685564,0.778272430996,0.331215574614
Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Sinaloa<C1>,NA,-0.642476405927,2.534346988933,-4.608252387155,2.995790007674,1.731630457271,-0.061743640988,1.969640405157,2.316550423088,3.144175837089,0.159968430252,4.641538193655,3.221208875984,-2.931507547265,-0.835416354368,1.137537790445,0.439771860326,-2.629272637006,-1.359340191792,3.114813174575,1.076859470206
Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Sonora<C1>,NA,2.127223584648,3.738602354476,3.299104900081,1.066372509441,-1.696749391016,7.196966891204,2.456228517255,0.322664761959,1.640091144612,-7.28394048034,6.958112290279,-5.6364599995,4.754991330576,-2.358946342088,2.803544574007,-0.652019020622,-1.524551522469,-1.078812931818,5.078630915675,0.959881959466
Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Tabasco<C1>,NA,0.013447556747,6.265783161164,-2.805697757446,0.649384365815,-0.924631463412,-0.630132020675,0.893532955103,0.908990818924,-1.865458964507,10.293930932799,-2.193893140304,-2.343121459771,-1.210657120743,-1.029032533098,-6.866601953852,4.159639709329,-0.058135012193,-0.915260101316,2.725625081867,1.155980852008
Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Tamaulipas<C1>,NA,-0.758225084059,1.84189455363,-3.419051896667,3.227533847411,-0.714289776187,0.529504999535,-1.726987334986,1.923803560639,2.153979376216,2.497086547492,3.665933881723,3.122042138292,1.196274823463,-2.246169570913,3.371487949297,-0.264736929041,-2.591017270562,1.111143679038,1.859746282599,3.095147077362
Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Tlaxcala<C1>,NA,-2.394222895719,2.620384404433,-1.300256344461,2.825712341765,4.367546398297,-0.5338498978,-0.119038202958,-0.41084288806,-1.425600346581,0.18443325473,1.006247608767,8.089152102564,-2.731193599745,4.515608830947,-1.819320701552,3.576264112792,-2.567642013451,-1.957450160517,1.756024577288,1.349162624059
Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Veracruz de Ignacio de la Llave<C1>,NA,2.022108538231,-0.196598715422,3.97431579396,1.65276877991,4.994289164159,-3.292899238163,1.242667391874,-4.989361601376,0.080199905224,1.256040450502,0.218072009919,2.604036083925,-5.486272474607,4.182019077897,0.123239698742,1.0245608569,-1.198729264914,4.01977036704,-6.084927246751,-0.187656614402
Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Yucatán<C1>,NA,0.284531473623,4.598662232861,-3.184936542651,1.573097485553,2.816214979963,0.473192955016,-0.258985199708,0.470107888742,0.202934250076,-1.535173059582,1.297138483863,-0.774426207847,6.001659613442,1.029429928031,2.258225045027,-3.645509154195,-1.811434343957,-1.004838584107,4.369490814436,2.398801550397
Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Zacatecas<C1>,NA,-1.549314205264,2.268378557996,-1.698900236091,3.414449077793,-4.619015313449,8.595792471913,0.389454944285,3.101939415184,-4.95871102726,2.104247650552,-1.77867292023,-0.616804460954,3.540503702349,5.660613436772,0.38179492254,-0.401798152628,-0.976357279388,-2.378284858198,1.871011319562,0.935345447842
Estructura porcentual en valores constantes|B.1bV---Valor agregado bruto|Estados Unidos Mexicanos<C1>,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
Estructura porcentual en valores constantes|B.1bV---Valor agregado bruto|Aguascalientes<C1>,0.985991855268,1.001807592516,0.956736330501,0.971673074839,1.00310140711,0.980156545439,1.006083410336,0.994287609248,0.994305773834,0.978903505792,0.981479416544,0.964042274749,1.071314800771,1.081227115542,1.096222331808,1.121579442472,1.062289117249,1.09965557328,1.107987006714,1.150467121574,1.134719091783
Estructura porcentual en valores constantes|B.1bV---Valor agregado bruto|Baja California<C1>,2.8011702471,2.757006054468,2.890074159261,2.753365257818,2.760443810095,2.913188198027,2.826575804718,2.842517044804,2.961148403706,3.037651415609,3.106898292891,3.016907260758,2.985459901436,3.083616754367,3.097717297865,3.079308777977,3.048637712467,3.097367468247,3.103559207123,3.053699707252,3.0419104544
Estructura porcentual en valores constantes|B.1bV---Valor agregado bruto|Baja California Sur<C1>,0.53935060017,0.547221754195,0.590288985101,0.576671771977,0.567829181714,0.508502399935,0.56904185261,0.629942144966,0.646180301649,0.659341808505,0.675362790808,0.649009069951,0.693781118981,0.732419636723,0.699542953815,0.698737227725,0.697212016799,0.727253168897,0.70206659271,0.733708442933,0.735871779103
Estructura porcentual en valores constantes|B.1bV---Valor agregado bruto|Campeche<C1>,0.827890407008,0.845705749667,0.878344298158,0.860535933829,0.849147406863,0.830185941832,0.832479139259,0.849740498561,0.8841634126,0.836212492639,0.824184688653,0.801787272001,0.842404886322,0.83748153484,0.854874191164,0.800249639784,0.772188881298,0.803255075667,0.785197037366,0.773422700193,0.759595786071
Estructura porcentual en valores constantes|B.1bV---Valor agregado bruto|Coahuila de Zaragoza<C1>,2.408572476519,2.481532690162,2.506087141137,2.504721385754,2.510493656976,2.48435752613,2.521463993084,2.493694102374,2.449100373542,2.386833042284,2.375178470514,2.402722814503,2.346867160579,2.35234594471,2.38974622468,2.398391882067,2.499453137773,2.446678423029,2.427085079728,2.403846049762,2.421160404702
Estructura porcentual en valores constantes|B.1bV---Valor agregado bruto|Colima<C1>,0.734044101695,0.712623262466,0.715999607607,0.687710437702,0.692556417247,0.697537795377,0.679993842637,0.691350357936,0.653023230734,0.666136881747,0.683172830948,0.671463803315,0.686576011703,0.707773900957,0.704540762301,0.728439223548,0.693038508682,0.698527744937,0.672041128276,0.707921790247,0.697304883925
Estructura porcentual en valores constantes|B.1bV---Valor agregado bruto|Chiapas<C1>,3.502059661821,3.540876849495,3.547353711901,3.544497279209,3.742116849009,3.52340214429,3.652930849699,3.671959967051,3.724649484749,3.55067092288,3.698148189221,3.877009563764,3.620833835006,3.805662302533,3.733477676095,3.691782974481,3.69837528005,3.93061316,3.89103683504,3.761070358424,3.73608146814
Estructura porcentual en valores constantes|B.1bV---Valor agregado bruto|Chihuahua<C1>,2.502048495658,2.528235473613,2.535847908129,2.825475933422,2.797459671936,3.06917409695,2.819680143418,2.840192895767,2.921652157475,3.002527804863,2.709882693218,2.755493752403,2.733499797625,2.776082747163,2.691706104755,2.756947678929,2.76044163392,2.773809363334,2.713853697551,2.76812698377,2.714760772894
Estructura porcentual en valores constantes|B.1bV---Valor agregado bruto|Ciudad de México<C1>,15.350827219119,15.004001091622,14.838695149843,14.317437840283,14.592712746263,14.575382613742,14.26158055839,13.621668941698,13.938861592963,14.101800863801,13.620030483913,13.344106608165,12.911002817703,13.018053882008,13.261512026051,13.067663250538,13.036996091977,12.691462802017,12.770945149124,12.55204147418,12.551604156853
Estructura porcentual en valores constantes|B.1bV---Valor agregado bruto|Durango<C1>,1.611785084477,1.565317195638,1.585633058358,1.611129751007,1.557775742649,1.569598580754,1.566531960914,1.518264073388,1.550314663087,1.547175228278,1.589968051292,1.578030713482,1.57303323092,1.478823482922,1.438929363022,1.447277731797,1.429317698163,1.446003929503,1.494727550469,1.498383624018,1.499384561674
Estructura porcentual en valores constantes|B.1bV---Valor agregado bruto|Guanajuato<C1>,3.36219960571,3.324119500796,3.321003456553,3.317144735006,3.247824320726,3.286975806127,3.383110467723,3.439060634012,3.488565692135,3.471327084352,3.550779047292,3.452578788258,3.42063374214,3.501034892476,3.48121556573,3.488130077895,3.567369159877,3.537233685906,3.537517915224,3.617987814128,3.642780697574
Estructura porcentual en valores constantes|B.1bV---Valor agregado bruto|Guerrero<C1>,2.895246733762,2.960862170491,2.867668301776,2.800037688023,2.640000779876,2.49070420632,2.641790516381,2.59133989999,2.564328306112,2.504063425586,2.454861026885,2.421873820147,2.436143170585,2.557990377832,2.570681067952,2.652780367868,2.501888970333,2.594236279834,2.541676160922,2.574185219644,2.537469278529
