Descriptores,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022<R>,2023<P>
Millones de pesos a precios de 2018|B.1bV---Valor agregado bruto|Puebla<C1>,2411.759,2677.552,2334.317,2278.59,2266.431,2455.598,2732.4799999999996,2904.725,3128.8269999999998,3554.123,3622.063,3796.596,4032.6589999999997,3996.328,4295.71,4237.192,4187.536,3916.4,4187.613,4237.454,4294.755
Millones de pesos a precios de 2018|B.1bV---Valor agregado bruto|Querétaro<C1>,6392.083,6891.277999999999,7442.281,7913.052000000001,8030.728,8247.206,8520.27,8899.636999999999,9157.743,9392.687,9812.001,10551.524,10545.774,10503.294,10623.971,10559.607,10036.501,9958.611,10653.814,10994.833,10994.804
Millones de pesos a precios de 2018|B.1bV---Valor agregado bruto|Quintana Roo<C1>,99.95,97.256,108.102,120.144,114.395,122.011,112.557,115.719,102.678,104.706,96.702,95.072,104.169,131.84799999999998,130.113,150.64600000000002,147.377,82.559,109.009,123.082,86.715
Millones de pesos a precios de 2018|B.1bV---Valor agregado bruto|San Luis Potosí<C1>,2317.31,2293.372,2336.901,2662.807,2877.367,2675.3639999999996,2440.5299999999997,2587.9449999999997,2569.1639999999998,2462.178,2388.468,2673.433,2912.706,3601.913,4087.0789999999997,4344.0470000000005,4429.018,4156.215,4864.1,5258.679,5373.695
Millones de pesos a precios de 2018|B.1bV---Valor agregado bruto|Sinaloa<C1>,967.3489999999999,930.4950000000001,918.7660000000001,1044.7669999999998,1111.892,1247.69,1152.861,1204.808,1167.26,1183.695,1077.8899999999999,1095.347,1133.741,1142.926,1213.969,1339.156,1315.917,1252.972,1358.482,1419.639,1322.919
Millones de pesos a precios de 2018|B.1bV---Valor agregado bruto|Sonora<C1>,1271.006,1479.576,1584.697,1395.757,1323.77,1444.623,1448.573,1644.796,1534.667,1599.0159999999998,1667.532,1784.065,1919.371,1971.775,2187.2039999999997,2275.543,2201.493,2310.263,2420.092,2426.741,2473.117
Millones de pesos a precios de 2018|B.1bV---Valor agregado bruto|Tabasco<C1>,216.736,246.60399999999998,243.15300000000002,266.98199999999997,266.401,265.629,252.88299999999998,261.76,253.086,248.69,242.765,243.06,222.992,225.647,222.83300000000003,227.897,212.121,213.074,202.424,206.076,202.565
Millones de pesos a precios de 2018|B.1bV---Valor agregado bruto|Tamaulipas<C1>,3501.723,3393.202,3436.832,3637.4320000000002,4301.355,3363.973,2456.926,2686.095,2544.71,2595.12,2719.659,3049.017,3076.3520000000003,3166.7969999999996,3363.1270000000004,3994.712,4271.084,4303.566,4531.774,4530.889,4089.767
Millones de pesos a precios de 2018|B.1bV---Valor agregado bruto|Tlaxcala<C1>,1335.536,1401.682,1528.2420000000002,1865.467,2103.304,2198.629,2290.883,2413.396,2659.621,2505.7870000000003,2980.699,3295.478,2961.085,2562.5969999999998,2562.078,2395.627,2422.313,2351.262,2295.215,2075.705,2105.367
Millones de pesos a precios de 2018|B.1bV---Valor agregado bruto|Veracruz de Ignacio de la Llave<C1>,2004.203,2153.802,2165.503,2436.6949999999997,2489.806,2444.1330000000003,2411.82,2491.9300000000003,2526.649,2716.125,2605.578,2688.3889999999997,2552.799,2463.801,2383.459,2188.484,2078.959,1725.16,1685.664,2042.918,2175.813
Millones de pesos a precios de 2018|B.1bV---Valor agregado bruto|Yucatán<C1>,1076.369,1072.258,1090.069,1142.925,1146.954,1190.434,427.371,432.563,380.683,362.382,336.796,335.893,337.053,350.81,367.57399999999996,410.618,437.451,434.76,501.049,594.796,574.007
Millones de pesos a precios de 2018|B.1bV---Valor agregado bruto|Zacatecas<C1>,51.203,57.105000000000004,57.046,67.08699999999999,70.59,79.084,82.113,96.052,87.68299999999999,79.914,75.655,76.196,68.386,67.471,65.859,68.991,70.24,69.934,71.699,72.017,66.362
Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Estados Unidos Mexicanos<C1>,NA,3.055317538523,3.513630304599,5.144221112283,2.270845404235,2.018334470566,-2.303490373321,5.575881516645,0.70378723334,2.42880568316,-0.419103066217,4.951848829153,4.329215349135,3.975176885711,3.648897191178,2.699368217515,-1.813850466423,-3.279159847508,8.067519865801,3.709557888392,-4.150552694223
Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Aguascalientes<C1>,NA,12.196788869168,23.64238892273,15.353816854234,-7.203778780693,9.420401854714,22.802143905329,11.402535657686,-0.676182631261,-7.101126865982,12.300366163736,-6.485388307324,52.084324882376,13.438432710916,-7.838938996848,22.575149353033,-2.077534392704,2.540735203343,-0.37933558797,2.968626641241,-9.367196263997
Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Baja California<C1>,NA,17.213301397402,5.628823670827,11.929948755521,-1.933610322683,-7.758915459794,6.303560563501,15.777928116861,1.038044376028,15.599932697233,6.487738483144,6.168884304283,17.575057420978,1.695851080612,6.276771331452,-3.295676578495,4.615765448999,1.399159901431,8.348061501544,2.095658597647,-8.114549063109
Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Baja California Sur<C1>,NA,-0.982246354707,3.312795235161,17.16995010238,4.133016627078,4.747784150156,-6.228029242495,2.071791128952,-11.817664743642,-7.82485303061,-11.042245636484,-0.06517732728,-2.329922410885,2.2105045016,0.644303768952,12.268606603246,-1.086609777494,-1.743564935196,2.949985639847,-20.229555236729,5.108413269385
Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Campeche<C1>,NA,2.231353835277,4.533863508666,15.302240965848,-4.091512174131,11.369924474688,-6.902339946957,3.176949983773,-5.462742905075,-1.38637287885,-1.968208742596,7.625530613025,-2.796432505419,4.145342886387,-5.598455598456,-14.846625766871,10.405204785608,4.085426141981,-4.278440610989,-51.345665290568,-5.963938973648
Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Coahuila de Zaragoza<C1>,NA,16.70501227654,13.22433683467,2.275125094013,7.504666634407,6.099514627664,0.528560795097,8.697681585875,1.807839480937,0.175302966746,-7.307792579331,8.894479522455,11.790053897389,1.565288243163,-5.851010020942,118.133430410176,-5.25503083504,2.967759390546,2.219480231416,-6.384333986526,12.755050075497
Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Colima<C1>,NA,3.459159197071,2.373398413667,7.75373979379,3.047566371681,2.248939938812,-1.272965879265,19.579954805264,-16.636282792352,-6.568525482039,-6.981789119141,-6.557628574936,13.95684870776,-25.316273306245,6.127488810002,10.478475858057,3.715526887382,4.369347929557,-9.972029672869,-3.988248007564,4.456403221835
Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Chiapas<C1>,NA,-1.587068724077,0.491929910152,15.53186611646,2.39928097442,6.418206481471,-8.360870845942,0.070132784739,23.908447413914,-1.991883522419,114.999879770121,-12.588243188834,1.0768124509,7.33561017846,-17.31766226537,-6.075111611919,-7.441784181577,22.16002126354,-26.77642305905,4.236672585071,14.345492618206
Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Chihuahua<C1>,NA,6.91989984941,9.137427116175,5.051072815882,0.879735807725,-3.792269771746,-2.961334928733,5.90214024586,-7.793650702675,1.836298883719,-3.148130571442,11.918581750691,0.490128036377,4.921895597614,9.665103789199,4.540826898994,-5.735320869808,-11.100395330753,17.045610892781,1.27869287695,-7.893802031248
Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Ciudad de México<C1>,NA,-5.091556263182,8.035433397137,2.38738159211,-0.396505146593,4.640486511084,-3.105254011833,3.800495717616,-2.378861220533,-1.802489224558,-8.957095203717,-0.959762961714,3.507355654186,4.39817130723,3.085932004526,4.376133837991,-11.006330153398,-7.736518423667,12.765913166539,5.826498436533,2.509387202471
Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Durango<C1>,NA,15.265767618788,4.600601718615,8.494211224456,5.431534969967,3.840425647004,-13.068646074515,10.177918395858,-2.158698192487,15.518451696514,-6.365667383877,1.750081491335,-2.48648456241,3.017718292031,3.466907488641,-8.706704812926,0.301976355915,-10.142280408445,-5.560392586968,-5.299540405541,5.796283893202
Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Guanajuato<C1>,NA,6.2036803681,8.049639100559,13.562075187576,4.45174013849,4.020032243417,-1.505969251595,8.649181940126,6.486076370946,5.056224407686,2.064550512207,8.240193797581,3.680251185739,-2.035267396734,4.921108311239,0.212475474119,-1.022954662191,0.637254780142,7.545543205146,2.623327498044,-5.119880432149
Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Guerrero<C1>,NA,1.469706058788,-0.038894161209,5.669862416734,1.692319022019,6.510341231678,-3.040563510518,5.598642413363,-8.185138455409,1.907944222647,-5.358334161332,7.999880016798,-3.905013192612,-4.192317697043,-9.074317088254,7.428542990329,-6.175203446625,-6.346280447663,-6.586531702517,-11.152080668222,-4.781062081816
Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Hidalgo<C1>,NA,17.633401613711,2.320183760865,5.689624928814,1.06055852255,17.237312396127,-1.512739044479,3.576146488687,5.865223588811,10.972289966941,27.878163160328,-2.58317530219,-2.581492661628,0.574338432187,-4.619796042995,-7.417544725919,-10.605590725331,-7.04159638379,-1.374688094007,5.818747040257,-1.407650303178
Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Jalisco<C1>,NA,-1.401425509371,4.465723530199,10.320939190047,4.805832966745,5.252513345169,6.215585687455,16.757097496121,19.393637063162,-3.16906026917,-26.847083331142,4.388543917619,10.844438137414,12.5790113235,5.222968807511,-2.552539377564,-3.155625754151,-1.298743714787,10.137749332459,2.98599666035,-8.294937454494
Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|México<C1>,NA,0.153490524817,1.042782279867,2.388145537752,3.482368506653,8.206463838907,-2.170406626996,1.820730423506,-3.526138054325,0.564508939367,-1.570264449766,1.528444154153,3.422560690237,5.085706373013,3.542055475645,-0.703906284385,-0.969223171231,-4.410380241681,10.106587408328,3.020057187705,-10.278256999002
Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Michoacán de Ocampo<C1>,NA,-2.174458636813,-10.453121467339,0.318778165699,-1.346451854277,2.966211736525,-1.035869695841,-8.882962216715,-2.719945112441,-17.815406680519,-5.754218657634,7.219832704004,5.120668561004,4.269487580122,2.304553319476,-4.382961064057,1.738254224073,-5.009726900013,9.045449587211,4.411722959227,3.97380087926
Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Morelos<C1>,NA,0.716717086127,1.395993539522,0.562739378205,4.047396143626,6.509084133894,-3.422470160318,3.177516831893,-1.777361019232,-0.163253740777,-5.069796483323,6.265293544055,0.615495155464,-2.994766740301,-2.321347796394,4.349415121709,-12.457606286126,1.615997455357,7.333028462989,-2.960563040125,11.288796433041
Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Nayarit<C1>,NA,1.563192615577,0.839527092078,10.24632423143,0.405293058057,3.098154217699,7.645372508338,8.287825248956,-5.537746050277,-4.943574366351,-8.573651341731,-4.6113138048,-11.914508816737,-5.550545898478,-1.022296642284,-8.259875938622,-3.207699773536,-2.277854838979,-7.040736053631,0.470960501867,-4.26455239595
Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Nuevo León<C1>,NA,2.320527674996,3.468551966823,0.727993711062,-2.088433352948,-3.064420090846,-2.433354517485,5.919077151432,-1.852329654702,5.894030076586,7.6408544724,7.358983850613,4.114242435235,8.267758363022,3.554014566706,4.118378347128,1.025822910055,-4.027447410148,7.817271788695,10.117920102126,-7.114622759269
Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Oaxaca<C1>,NA,11.776892294303,1.278917629888,7.802871338471,-0.362023472097,8.672978199669,-11.151043832439,-29.723012344315,18.087244990817,8.579319959507,9.951915554616,30.846419266249,-8.098220452242,20.126439123417,-0.945304756179,0.27856723959,4.690179078078,-0.385179571419,12.113404588654,1.502164312885,0.643906238154
Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Puebla<C1>,NA,11.020711439244,-12.818985401591,-2.387293585233,-0.533619475202,8.346470728648,11.275542658041,6.303614299098,7.715084904767,13.592825681957,1.911582688613,4.818607517318,6.217754009118,-0.9009192198,7.491427130105,-1.362242795719,-1.171908188253,-6.474833887995,6.925058727403,1.190200718166,1.3522506675
Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Querétaro<C1>,NA,7.809582572692,7.995657699486,6.325627855223,1.487112684208,2.695621119281,3.310987987932,4.452523218161,2.900185704203,2.565522967832,4.464260333598,7.536923406347,-0.054494497667,-0.402815383679,1.148944321658,-0.605837497109,-4.953839664677,-0.776067276833,6.980923343627,3.200910021519,-0.000263760259
Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Quintana Roo<C1>,NA,-2.695347673837,11.152011186971,11.139479380585,-4.785091223865,6.657633637834,-7.748481694273,2.80924331672,-11.269540870557,1.975106644072,-7.644261073864,-1.685590784058,9.568537529451,26.571244804116,-1.315909228809,15.780898142384,-2.169987918697,-43.981082529838,32.037694255018,12.909943215698,-29.546968687542
Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|San Luis Potosí<C1>,NA,-1.033008099909,1.898034858715,13.946076449109,8.057662459202,-7.020411369144,-8.777646705271,6.040286331248,-0.725710940534,-4.164233968715,-2.99369095167,11.930869494588,8.950027922899,23.662086046446,13.469675697331,6.287326474482,1.956033164466,-6.159446631285,17.031962975929,8.112065952591,2.187165255761
Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Sinaloa<C1>,NA,-3.809793569849,-1.260511878086,13.714155726268,6.424877508574,12.213236537362,-7.600365475399,4.505920488246,-3.116513170563,1.407998218049,-8.93853568698,1.619553015614,3.50519059257,0.810149760836,6.215887992748,10.312207313366,-1.735346740783,-4.783356397098,8.420778756429,4.50186310897,-6.812999642867
Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Sonora<C1>,NA,16.409835988186,7.104805701093,-11.922783977,-5.157559661173,9.129456023327,0.273427738586,13.545951774609,-6.695602372574,4.193026891176,4.284885204401,6.988351647824,7.584140712362,2.730269447647,10.925638067224,4.038900806692,-3.254168345753,4.940737944658,4.753960912675,0.274741621393,1.911040362363
Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Tabasco<C1>,NA,13.780820906541,-1.399409579731,9.800002467582,-0.217617667109,-0.289788701994,-4.798421859059,3.510319001277,-3.313722493888,-1.736958978371,-2.382484217299,0.121516693098,-8.256397597301,1.19062567267,-1.24708061707,2.272553885645,-6.922425481687,0.449271877843,-4.998263514084,1.804133897166,-1.703740367631
Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Tamaulipas<C1>,NA,-3.09907436996,1.285806150061,5.83677060735,18.252519909651,-21.792714156353,-26.963563619565,9.327468552166,-5.263588964649,1.980972291538,4.798968833811,12.110268235834,0.896518451685,2.940008165515,6.199639572729,18.779695206277,6.918446185858,0.760509509998,5.302765195189,-0.019528776148,-9.735881854532
Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Tlaxcala<C1>,NA,4.952768027219,9.029152118669,22.06620417447,12.749461662951,4.532155123558,4.195978493871,5.347850588616,10.202428445228,-5.784057202135,18.95260850184,10.560576562746,-10.147025712203,-13.457499531422,-0.020252891891,-6.496718679135,1.113946369781,-2.933188237854,-2.383698626525,-9.563809926303,1.429008457368
Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Veracruz de Ignacio de la Llave<C1>,NA,7.46426384952,0.543271851359,12.523279810741,2.17963265817,-1.834399949233,-1.322063897505,3.321557993548,1.393257435,7.499102566284,-4.070026232224,3.178219957338,-5.043540945897,-3.486290930073,-3.260896476623,-8.180337903862,-5.004605928122,-17.01808453173,-2.289410837256,21.193666116142,6.505155860392
Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Yucatán<C1>,NA,-0.381932218412,1.661074107165,4.848867365277,0.352516569329,3.790910533465,-64.099563688537,1.214869516181,-11.993628673742,-4.807411941169,-7.060505212731,-0.268114823216,0.345348072154,4.081553939588,4.778655112454,11.710295069836,6.534784154616,-0.615154611602,15.247262857669,18.710146113454,-3.49514791626
Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Zacatecas<C1>,NA,11.526668359276,-0.103318448472,17.601584686043,5.221577951019,12.032865845021,3.830104698801,16.975387575658,-8.712988797735,-8.860326403066,-5.329479190129,0.715088229463,-10.249881883563,-1.337993156494,-2.38917460835,4.755614266843,1.810381064197,-0.435649202733,2.523808161981,0.443520830137,-7.852312648402
Estructura porcentual en valores constantes|B.1bV---Valor agregado bruto|Estados Unidos Mexicanos<C1>,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
Estructura porcentual en valores constantes|B.1bV---Valor agregado bruto|Aguascalientes<C1>,0.46667523528,0.508071432836,0.60686854006,0.665796005563,0.604115016112,0.647947333903,0.814454088945,0.859403202529,0.847626579687,0.768763762949,0.866957968153,0.772480319786,1.126071422338,1.228560326577,1.092393901643,1.303808854624,1.300307409262,1.378549623078,1.27079838185,1.261719428578,1.193049856359
Estructura porcentual en valores constantes|B.1bV---Valor agregado bruto|Baja California<C1>,5.127135607824,5.831513653632,5.950674569532,6.334715237628,6.074288821341,5.492140129504,5.97599702498,6.553471721433,6.575224078444,7.420719746441,7.935414201392,8.02743431062,9.046613135695,8.848294850634,9.072631103634,8.543018985975,9.102449527848,9.542728678884,9.567501457202,9.418614660938,9.029093851321
Estructura porcentual en valores constantes|B.1bV---Valor agregado bruto|Baja California Sur<C1>,0.058520057695,0.056227323292,0.056118232167,0.062536679556,0.063675361891,0.065378964454,0.062752644556,0.060669868306,0.053126211177,0.047807999815,0.042707913216,0.04066634158,0.038070685417,0.037424547664,0.036339677947,0.039725706967,0.040019945519,0.040655324871,0.038730093157,0.029790087045,0.032667781281
Estructura porcentual en valores constantes|B.1bV---Valor agregado bruto|Campeche<C1>,0.026934007398,0.026718660485,0.026982000342,0.0295887408,0.027747999692,0.030291541674,0.028865633583,0.028209738717,0.026482333932,0.025495943121,0.025099321766,0.025738734984,0.02398078865,0.024020035661,0.021877014849,0.018139367991,0.020396773346,0.021949838755,0.019442222757,0.009121130518,0.008948566843
Estructura porcentual en valores constantes|B.1bV---Valor agregado bruto|Coahuila de Zaragoza<C1>,1.201083929566,1.360167705007,1.48776625774,1.447169216828,1.521229668179,1.582085516967,1.627947412688,1.676084603424,1.69446012856,1.65718086442,1.54254236654,1.600489653299,1.714944601144,1.675196407001,1.521656804942,3.231998643516,3.1187251285,3.320154561627,3.140485448347,2.834826826366,3.334824036518
Estructura porcentual en valores constantes|B.1bV---Valor agregado bruto|Colima<C1>,0.037706658288,0.037854418926,0.037437441804,0.038366581824,0.038657966221,0.03874534991,0.039154044471,0.044347618045,0.03671145238,0.033486723824,0.031279846179,0.027849561845,0.030419555013,0.021849885721,0.02237238953,0.024067017543,0.025422357603,0.027432711313,0.022853409823,0.021157123421,0.023056961487
Estructura porcentual en valores constantes|B.1bV---Valor agregado bruto|Chiapas<C1>,0.178467551138,0.170428030932,0.165453010282,0.181798817189,0.182027126974,0.189877638016,0.178104841822,0.168816730816,0.207716309263,0.198751553304,0.429114030704,0.357398289927,0.346256605116,0.357447470652,0.285141408078,0.260779354279,0.245831737663,0.310489551712,0.210379174126,0.211448448326,0.252251605688
Estructura porcentual en valores constantes|B.1bV---Valor agregado bruto|Chihuahua<C1>,3.396624442445,3.52399811952,3.715453576451,3.712162019698,3.661668409432,3.453112701243,3.429860986331,3.440460207202,3.150152385766,3.131930102538,3.046099148435,3.248300057294,3.128769708137,3.157257900383,3.340518082852,3.400415491483,3.264605820033,3.000616685549,3.249903518201,3.173728506815,3.049783534121
Estructura porcentual en valores constantes|B.1bV---Valor agregado bruto|Ciudad de México<C1>,12.467742741671,11.4821252196,11.983700801232,11.669492948273,11.365138092103,11.657253427975,11.561586121546,11.367164104703,11.019203299901,10.564004213091,9.658254338476,9.114234858462,9.042436922904,9.079223591509,9.0299101213,9.1773408515,8.318130873732,7.934791647882,8.279768306618,8.448776618044,9.035825850548
Estructura porcentual en valores constantes|B.1bV---Valor agregado bruto|Durango<C1>,1.675031775274,1.87349695265,1.893170087732,1.953488201342,2.013860927806,2.049829347072,1.823959127487,1.903465232956,1.849359606568,2.085694126335,1.961144994412,1.901316320044,1.777105652582,1.760741120875,1.757649561181,1.56244018838,1.596109426604,1.482852641345,1.295856715078,1.183287528991,1.306083935414
Estructura porcentual en valores constantes|B.1bV---Valor agregado bruto|Guanajuato<C1>,4.112949792687,4.238601321948,4.424338531844,4.7785514001,4.880452558193,4.976211728022,5.01683379297,5.162873183776,5.459319090624,5.599357013611,5.739010938328,5.918825281318,5.882008120525,5.541989635957,5.610013329727,5.47416535245,5.518260109495,5.741705176535,5.71397218055,5.65412533173,5.596945027912
Estructura porcentual en valores constantes|B.1bV---Valor agregado bruto|Guerrero<C1>,0.075387134703,0.074227226519,0.071679793515,0.07203813808,0.071630632273,0.074784626956,0.074220412944,0.074236413977,0.067683711389,0.067339532459,0.063999479066,0.065858163885,0.060660279755,0.055895272172,0.049033959179,0.051291910389,0.049013563318,0.047459291152,0.041023769167,0.035145039742,0.034913851372
