Descriptores,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022<R>,2023<P>
Estructura porcentual en valores constantes|B.1bV---Valor agregado bruto|Michoacán de Ocampo<C1>,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Estructura porcentual en valores constantes|B.1bV---Valor agregado bruto|Morelos<C1>,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Estructura porcentual en valores constantes|B.1bV---Valor agregado bruto|Nayarit<C1>,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Estructura porcentual en valores constantes|B.1bV---Valor agregado bruto|Nuevo León<C1>,9.595663153904,9.435876735176,9.518234647579,8.892804787129,9.040763943497,8.730535570036,8.824592057976,8.856767845141,9.111660312358,8.774712108112,8.542055712069,8.065683305558,8.16812924847,9.043503143758,9.293431970166,8.997404492103,9.511778796606,8.75738814561,8.881249910676,9.535907247482,9.948639029383
Estructura porcentual en valores constantes|B.1bV---Valor agregado bruto|Oaxaca<C1>,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Estructura porcentual en valores constantes|B.1bV---Valor agregado bruto|Puebla<C1>,0.396910045503,0.381869463393,0.37843406729,0.335030427214,0.33028324315,0.311328324655,0.319045808411,0.318984469129,0.326908345337,0.322228396988,0.313701651218,0.291391530988,0.294221114901,0.324557189568,0.339922500973,0.331126250567,0.351555247657,0.314764458468,0.307124366774,0.32662347345,0.336773137344
Estructura porcentual en valores constantes|B.1bV---Valor agregado bruto|Querétaro<C1>,0.410999169555,0.417231857864,0.429695270886,0.402782776298,0.410525095642,0.39753959702,0.396694230025,0.408044726006,0.438808371309,0.438175485197,0.441740588516,0.417071097268,0.427458826943,0.481904948307,0.51111139724,0.506698560295,0.555623004347,0.514771591435,0.522829497193,0.560180222778,0.588069909702
Estructura porcentual en valores constantes|B.1bV---Valor agregado bruto|Quintana Roo<C1>,0.032879658869,0.03501871971,0.036638931072,0.033527737756,0.035572594539,0.035404187011,0.036501050865,0.035922964102,0.036312154233,0.03491896066,0.03485998319,0.03360899225,0.034930589884,0.039618210468,0.042666244447,0.043110303333,0.0459586794,0.036136298676,0.036720649856,0.043056097583,0.04600116749
Estructura porcentual en valores constantes|B.1bV---Valor agregado bruto|San Luis Potosí<C1>,0.006044670984,0.005739502234,0.00532669421,0.005100257555,0.00523323722,0.00466158064,0.005191762295,0.005397172048,0.005582837804,0.00546655555,0.005355287926,0.005276619668,0.005305848847,0.005878453236,0.006136971504,0.005757812807,0.00605760472,0.005740134368,0.005661889162,0.006038386709,0.00623090027
Estructura porcentual en valores constantes|B.1bV---Valor agregado bruto|Sinaloa<C1>,0.6259111902,0.613400609072,0.611324314402,0.561108392527,0.562252073989,0.543165304415,0.568731013812,0.553543799557,0.555913960594,0.53752773965,0.525002519602,0.49829932612,0.505394233647,0.562467693662,0.573260702976,0.551490655651,0.593128208453,0.559975056629,0.552879261331,0.574512414184,0.597106335614
Estructura porcentual en valores constantes|B.1bV---Valor agregado bruto|Sonora<C1>,0.186272284368,0.18859720842,0.194689576279,0.180110244948,0.181250040116,0.172041331024,0.167930317765,0.168446899724,0.172851502957,0.167720792663,0.16695358392,0.153571271472,0.152705040459,0.166328894067,0.170581989101,0.163573582657,0.173062090736,0.158921186103,0.1586178717,0.167496164673,0.170954755622
Estructura porcentual en valores constantes|B.1bV---Valor agregado bruto|Tabasco<C1>,0.00521646453,0.005328964679,0.00547770541,0.005117171962,0.005156080517,0.005095625593,0.005361654194,0.005276903769,0.005384923318,0.005351144233,0.005403989724,0.00506811303,0.004905944124,0.005055656589,0.004801608083,0.004414112993,0.004528818727,0.004163623828,0.004219318489,0.004691994044,0.004977697962
Estructura porcentual en valores constantes|B.1bV---Valor agregado bruto|Tamaulipas<C1>,0.003546316855,0.003518320218,0.003575222428,0.003291543622,0.003260709345,0.003047637832,0.002966401966,0.00292794721,0.002915115456,0.002769871607,0.002693877896,0.002511716518,0.002519065102,0.002737560773,0.002803173434,0.002725228126,0.002884954227,0.002645860614,0.002634899494,0.002780776393,0.00277244002
Estructura porcentual en valores constantes|B.1bV---Valor agregado bruto|Tlaxcala<C1>,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Estructura porcentual en valores constantes|B.1bV---Valor agregado bruto|Veracruz de Ignacio de la Llave<C1>,0.270756210041,0.265681986324,0.264130205109,0.242184991382,0.243748087436,0.232050376562,0.24691775579,0.242048957661,0.242109203544,0.234757878364,0.228207076914,0.210637260502,0.206359202905,0.218958160281,0.21522152011,0.203342368565,0.213936537784,0.196460727888,0.190885688612,0.198670880757,0.204070086446
Estructura porcentual en valores constantes|B.1bV---Valor agregado bruto|Yucatán<C1>,0.018404587863,0.01834180164,0.018273645898,0.016434037939,0.016259936413,0.015360426164,0.015955308237,0.015556116476,0.015636275231,0.015163921086,0.01498296497,0.014118001984,0.014107935841,0.015420856451,0.015655522443,0.015131399656,0.016317173242,0.014846713649,0.014540791215,0.01574716534,0.016396288606
Estructura porcentual en valores constantes|B.1bV---Valor agregado bruto|Zacatecas<C1>,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Contribución a la variación nacional en valores constantes|B.1bV---Valor agregado bruto|Estados Unidos Mexicanos<C1>,NA,2.708593581416,3.607505824685,14.461063549682,0.841884167524,7.945335572056,-7.318809022085,5.016231550229,3.251482716299,9.858349406584,-1.741876734577,9.001353776298,4.716301006035,-1.471947214986,1.29430667601,6.366734486028,-1.384280335659,7.465906713782,11.140584256591,3.416226147335,-4.179939110314
Contribución a la variación nacional en valores constantes|B.1bV---Valor agregado bruto|Aguascalientes<C1>,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
