Descriptores,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022<R>,2023<P>
Millones de pesos a precios de 2018|B.1bV---Valor agregado bruto|México<C1>,6619.356,7159.874,7036.145,7719.37,8031.084,7913.189,8169.38,8722.963,11865.821,10806.835,11050.891,12102.83,12194.884,12930.476,13349.384,14108.697,13351.03,11466.182,12326.872,11861.154,11088.199
Millones de pesos a precios de 2018|B.1bV---Valor agregado bruto|Michoacán de Ocampo<C1>,1305.389,1157.746,1139.06,1055.826,994.355,1011.703,1086.615,1024.827,1105.49,1041.518,872.636,913.026,881.59,995.822,1040.525,1076.518,1108.046,1005.686,948.175,903.965,911.992
Millones de pesos a precios de 2018|B.1bV---Valor agregado bruto|Morelos<C1>,853.876,909.918,883.235,888.591,1034.258,1127.175,1047.086,1294.761,1315.414,1363.808,1403.434,1460.246,1570.385,1539.755,1715.573,1914.316,1760.529,1512.386,1772.63,1720.504,1656.593
Millones de pesos a precios de 2018|B.1bV---Valor agregado bruto|Nayarit<C1>,50.367,50.272,50.201,51.349,51.961,49.698,50.406,48.232,50.832,51.803,49.511,51.354,49.06,63.035,70.195,92.191,88.248,82.008,101.846,101.234,91.969
Millones de pesos a precios de 2018|B.1bV---Valor agregado bruto|Nuevo León<C1>,7184.479,7295.579,7295.102,7555.699,6866.274,7195.717,7463.633,8503.575,6140.443,7971.539,7966.657,8238.505,8761.958,9796.197,10029.816,10416.919,10247.723,9415.331,12039.261,12260.465,11828.394
Millones de pesos a precios de 2018|B.1bV---Valor agregado bruto|Oaxaca<C1>,304.418,274.269,287.212,269.094,252.299,417.181,424.602,373.141,385.651,366.05,351.883,342.875,326.004,476.484,432.188,544.011,551.558,440.135,529.37,546.706,525.487
Millones de pesos a precios de 2018|B.1bV---Valor agregado bruto|Puebla<C1>,741.411,727.398,787.815,885.322,964.782,1026.155,935.602,985.675,973.188,1079.235,1016.201,914.291,906.505,1222.613,1423.843,1649.534,1598.517,1196.156,1424.309,1415.07,1431.256
Millones de pesos a precios de 2018|B.1bV---Valor agregado bruto|Querétaro<C1>,295.081,324.077,330.211,328.108,299.635,280.097,286.964,229.134,283.908,300.355,280.996,276.172,286.858,840.411,982.454,1162.385,1119.929,785.508,936.108,965.341,993.787
Millones de pesos a precios de 2018|B.1bV---Valor agregado bruto|Quintana Roo<C1>,271.357,235.142,226.741,183.561,159.218,185.105,282.577,343.928,499.835,497.133,470.541,404.885,293.995,220.918,123.395,70.441,65.368,68.704,59.587,55.661,54.045
Millones de pesos a precios de 2018|B.1bV---Valor agregado bruto|San Luis Potosí<C1>,800.848,1023.005,1051.745,1320.201,1461.129,1323.531,1399.46,1447.261,1288.059,1318.171,1301.832,1458.891,1580.014,1696.591,1707.342,1862.016,1830.492,1549.235,1595.045,1637.175,1619.398
Millones de pesos a precios de 2018|B.1bV---Valor agregado bruto|Sinaloa<C1>,967.817,1057.082,959.949,1033.644,1234.296,1190.227,969.968,1014.402,930.785,1077.996,1100.025,1268.09,1270.729,1066.571,1246.52,844.823,836.326,770.528,957.882,287.484,252.56
Millones de pesos a precios de 2018|B.1bV---Valor agregado bruto|Sonora<C1>,2400.139,2454.305,2763.244,3321.293,3551.76,4309.19,4410.563,4660.226,4937.954,6135.197,5475.623,5432.01,5597.451,5662.67,5862.864,5660.554,5286.211,5294.581,5458.499,5727.666,5448.99
Millones de pesos a precios de 2018|B.1bV---Valor agregado bruto|Tabasco<C1>,132.886,137.572,143.362,146.785,138.76,145.784,147.581,143.807,146.676,154.885,151.76,156.603,134.143,233.102,260.86,333.751,327.259,307.91,309.619,314.624,307.457
Millones de pesos a precios de 2018|B.1bV---Valor agregado bruto|Tamaulipas<C1>,8684.183,8740.823,9336.047,9521.468,10029.464,10833.916,10071.785,6048.72,6885.039,8653.712,8901.613,9208.572,9610.957,9535.298,9119.518,9645.748,9394.114,8427.426,9310.968,10577.429,10023.897
Millones de pesos a precios de 2018|B.1bV---Valor agregado bruto|Tlaxcala<C1>,591.135,475.267,501.831,420.191,461.155,498.949,499.596,532.105,589.018,666.443,604.659,649.713,528.623,634.647,613.825,755.136,762.201,638.211,709.262,771.143,860.33
Millones de pesos a precios de 2018|B.1bV---Valor agregado bruto|Veracruz de Ignacio de la Llave<C1>,370.215,375.403,371.815,382.853,383.786,407.993,411.781,781.076,457.863,580.331,562.35,560.073,533.837,707.572,699.723,811.183,854.184,752.653,821.022,780.427,797.21
Millones de pesos a precios de 2018|B.1bV---Valor agregado bruto|Yucatán<C1>,1323.517,1308.721,1375.865,1316.211,1355.158,1262.085,1202.575,1050.884,1089.091,1237.81,1168.001,1228.966,1245.794,1373.496,1378.874,1386.766,1250.481,1005.305,1321.878,1328.405,1229.819
Millones de pesos a precios de 2018|B.1bV---Valor agregado bruto|Zacatecas<C1>,19.584,20.632,21.114,22.915,22.462,36.128,51.235,43.626,49.515,52.756,50.449,56.949,56.181,78.961,93.151,108.95,114.606,101.951,117.764,118.131,109.327
Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Estados Unidos Mexicanos<C1>,NA,4.721194894467,2.204546676595,8.651096112003,2.202110418879,6.493176491928,-3.547471012441,-4.636798328905,8.73607800466,11.129489547871,0.64699262986,5.087816863121,5.236821437819,9.550960053767,4.825048146016,4.956043046513,-2.145829113109,-6.542609627754,11.9713256327,2.575675985587,-0.519086008081
Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Aguascalientes<C1>,NA,0.636177823199,7.154281652238,10.63725606337,16.25669212649,0.956012378426,16.137841273317,-12.685187609646,48.495789650457,19.195040187407,10.233298883486,31.28291040991,9.661822175081,7.845037973981,4.411895725308,12.510879396556,-4.514520891478,-7.551472470061,-1.4435422438,-11.181860447096,6.140716296944
Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Baja California<C1>,NA,8.008561710017,2.126121721033,14.445433048456,4.646175568324,6.000367744965,-9.154410726257,-2.70055273457,14.839081062855,8.222307980369,8.122875699621,7.21667687701,8.431051949638,11.753918464014,10.587368601959,1.499586241574,-1.746850465658,-1.225016304864,8.885087726069,-1.771344909119,1.440649248525
Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Baja California Sur<C1>,NA,-0.055196522619,4.945118162782,17.679691268693,1.447763140733,0.196524997245,-9.915128407237,-11.529383037604,26.10515663094,1.873130517254,1.631008862233,5.903181481873,8.007718282682,15.404044293173,7.693539562009,1.447371682074,-3.902719077517,-13.372144754738,3.976464028408,-12.703743949422,-13.341631775489
Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Campeche<C1>,NA,1.278295605859,-0.631080725743,12.569462820852,31.045290706786,-18.141592920354,-0.606281957633,-8.231057543911,36.870345158965,5.488268679422,-0.599034888236,10.641147257408,1.639096227557,15.531186423858,-21.917278701198,9.884488448845,28.77308905241,-5.072886297376,-4.193284193284,24.059668319371,-2.473729543497
Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Coahuila de Zaragoza<C1>,NA,8.636259008092,-5.352256150731,1.645667820147,0.684186540576,-0.483424659033,16.897816050461,31.189295988961,24.369087303797,4.061028681051,-4.40440385011,2.482453107288,-8.56388193836,34.942846396392,-14.753947589584,18.602224809883,-9.175402282105,1.362391128245,24.481607731552,-3.894678449756,-13.935072361403
Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Colima<C1>,NA,3.785591527707,8.422842821339,16.771237513415,-5.465021739899,14.478555135923,-1.437203984975,4.059652029826,-4.945859872611,-12.701444031226,-6.754682222905,16.134343101745,-16.639495321803,16.46613664385,23.019639337081,42.961424332344,-7.374735356387,-2.352941176471,14.164084911073,-26.447825999558,0.251434818256
Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Chiapas<C1>,NA,-5.07937298765,5.06577436604,8.080006994055,0.361115123501,19.192285549799,1.630143404319,4.488337167082,-0.856014846081,14.024608439539,0.74996781254,1.719593623207,-3.668428119381,40.081917104781,-0.121029096442,5.370765766684,6.146386503051,-16.388306530373,10.088834068426,-1.113349441769,0.816588126568
Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Chihuahua<C1>,NA,4.943902001955,2.424306085745,15.469905544136,-2.151729877701,19.740718269967,-0.16641822262,-12.370293952686,4.020578195081,30.590957912104,-2.780266602527,6.87939316195,10.218192525053,15.029648810634,7.208672086721,5.23734166583,1.392623639651,-0.670106325567,10.913596863312,16.815375728453,3.288699430193
Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Ciudad de México<C1>,NA,12.683814687474,-3.180494917812,6.075365706856,-7.204655460603,8.265585447616,-9.926289348933,-13.635508510573,-2.416082312468,3.390593847674,-17.348102712363,-3.511997340869,5.888583028148,-7.106029411251,-6.644164484181,47.903711999724,-0.778948155254,-19.240900044888,13.836125358229,1.555405367627,13.546858947729
Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Durango<C1>,NA,1.168777209748,4.987143775445,5.270677075361,-6.666020421352,282.932317812013,-47.43739264081,-38.540063124038,-4.884908696565,5.171094830376,2.291261592693,-6.986475583574,-2.859537181334,63.793077353836,10.14479362058,33.60597976544,5.794262248761,-12.83882033842,16.913732406355,-4.146864225142,-3.400252770756
Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Guanajuato<C1>,NA,13.645410258162,3.05985961754,0.572103560441,25.754701079445,6.906017512744,-5.058767359892,3.193396630067,54.922479509078,-3.207747601591,1.742061437091,-8.629243717779,4.418587230092,8.615457654537,6.169084512469,-1.96453414933,0.065885271904,-0.787895537082,16.660097034203,11.018301433383,-7.165057934441
Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Guerrero<C1>,NA,-29.257666869504,-1.841129130708,-14.61975884066,-21.068365629615,-10.030691132506,-3.560237180842,-17.08861380793,4.960080194804,15.884129031288,2.901409821704,9.563690140223,4.779158884153,-4.489209581595,9.87809472319,-10.161014243165,3.069146844183,-13.573023545041,9.772704974327,-15.782119576228,-10.929358035086
Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Hidalgo<C1>,NA,9.007315767561,11.272739177407,1.983484852943,-3.248645295919,-0.016896718806,-3.270316146301,-1.180058476227,-1.608319792005,2.760286334125,-3.920696349821,3.184365615917,-5.800236553785,44.59928298832,11.875912839643,16.440997901323,-2.103621368618,-18.996886735402,19.03740161109,6.155945032721,5.358567742105
Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Jalisco<C1>,NA,-0.228806496843,10.815498353909,6.955623177806,5.774436703441,-10.524098103557,1.043482391856,-0.124291039483,7.661827323977,4.8724245313,5.061013196478,7.517638174642,3.862394225625,0.130949709774,-3.829943438008,3.100208528626,-3.487439971831,-18.233382151014,23.191610050577,-3.622219068347,0.536504875631
Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|México<C1>,NA,8.165718840322,-1.728089069724,9.71021773997,4.03807564607,-1.46798364953,3.237519033098,6.776315950537,36.029706878271,-8.924675334307,2.258348535903,9.519042401196,0.760598967349,6.03197209584,3.239695120272,5.688000285257,-5.370212429964,-14.117622385689,7.506334715427,-3.778071192757,-6.516693063761
Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Michoacán de Ocampo<C1>,NA,-11.310268433394,-1.613998234501,-7.307253349253,-5.822076743706,1.744648541014,7.404544614378,-5.686282630002,7.870889428167,-5.786755194529,-16.214986202831,4.628504897804,-3.443056386127,12.957497249288,4.48905527293,3.459119194637,2.928701610191,-9.23788362577,-5.718584130633,-4.662641390039,0.887976857511
Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Morelos<C1>,NA,6.563248059437,-2.932462046031,0.606407128341,16.393031214586,8.983928574882,-7.105285337237,23.653739998434,1.595120643887,3.678993837682,2.905540955912,4.048070660964,7.542496264328,-1.9504771123,11.418569837409,11.584642565487,-8.033522156217,-14.094797643208,17.207511838909,-2.940602381772,-3.714667330038
Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Nayarit<C1>,NA,-0.188615561777,-0.141231699554,2.286807035716,1.191844047596,-4.355189469025,1.424604611856,-4.312978613657,5.390612041798,1.910214038401,-4.42445418219,3.722405122094,-4.467032753047,28.48552792499,11.358768937892,31.335565211197,-4.276990161729,-7.070981778624,24.190322895327,-0.600907252126,-9.152063535966
Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Nuevo León<C1>,NA,1.546389097943,-0.006538206221,3.572218729772,-9.124569414425,4.797987962613,3.723270384313,13.933455731277,-27.78986485096,29.82025889663,-0.061242879198,3.412322132106,6.353737723046,11.803742953344,2.38479279255,3.859522447869,-1.624242254356,-8.122701989505,27.868696278442,1.837355299466,-3.524099616124
Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Oaxaca<C1>,NA,-9.90381646289,4.719089652859,-6.308232246564,-6.241313444373,65.351824620787,1.778844194726,-12.119820443615,3.352620055153,-5.082574659472,-3.870236306516,-2.559941798837,-4.920452059789,46.158942835057,-9.296429680745,25.873693855452,1.387288124689,-20.201501927268,20.274461244845,3.274836125961,-3.881245129924
Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Puebla<C1>,NA,-1.890044792969,8.305906807552,12.376890513636,8.975265496622,6.36133344113,-8.82449532478,5.351955211725,-1.266847591752,10.896866792439,-5.840618586313,-10.028527820776,-0.851588826752,34.871070760779,16.459010332787,15.8508346777,-3.092812879274,-25.170892771237,19.073849899177,-0.648665423023,1.143830340549
Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Querétaro<C1>,NA,9.826454431156,1.892760053938,-0.636865519319,-8.677935313982,-6.52060006341,2.451650678158,-20.15235360533,23.904789337244,5.793073812644,-6.445372975313,-1.716750416376,3.869327810205,192.971086739781,16.901611235455,18.31444525647,-3.652490353884,-29.860910825597,19.172306329153,3.122823434903,2.946730740743
Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Quintana Roo<C1>,NA,-13.345887520867,-3.572734773031,-19.043754768657,-13.261531588954,16.258840080895,52.657680775776,21.711250384851,45.331290270057,-0.540578390869,-5.349071576419,-13.953300562544,-27.388023759833,-24.85654517934,-44.144433681275,-42.914218566393,-7.201771695461,5.103414514747,-13.269969725198,-6.588685451525,-2.903289556422
Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|San Luis Potosí<C1>,NA,27.740220366412,2.809370433185,25.524818278195,10.67473816487,-9.41723831366,5.736850893557,3.415674617352,-11.000227325963,2.337781110958,-1.239520517444,12.064459930314,8.302402304216,7.378225762557,0.633682484464,9.059344876422,-1.693003712106,-15.365104026677,2.956943265547,2.641304790774,-1.085833829615
Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Sinaloa<C1>,NA,9.223334576681,-9.1887857328,7.676970339049,19.412099330137,-3.570375339465,-18.505629598388,4.580975867245,-8.242984536702,15.815789897775,2.043514076119,15.278289129793,0.2081082573,-16.066210812848,16.871731933458,-32.225475724417,-1.005772806848,-7.867506211693,24.315015158437,-69.987534999092,-12.148154332067
Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Sonora<C1>,NA,2.256785961146,12.587636825904,20.195429719562,6.939074631476,21.325483703854,2.35248387748,5.660569863757,5.959539301313,24.245730114132,-10.75065723236,-0.796493841888,3.045668178078,1.165155353749,3.535328740682,-3.450702591771,-6.613186624489,0.158336472002,3.095957923771,4.931154150619,-4.865437335208
Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Tabasco<C1>,NA,3.526330839968,4.208705259791,2.387662002483,-5.467179888953,5.061977515134,1.232645557812,-2.557239753085,1.995035012204,5.59668930159,-2.017625980566,3.191222983658,-14.34199855686,73.771273939005,11.908091736665,27.942574561067,-1.945162711123,-5.912442438558,0.555032314637,1.616502863196,-2.277957180635
Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Tamaulipas<C1>,NA,0.652220249159,6.809702015474,1.986076119797,5.335269729416,8.020887257784,-7.034677027217,-39.943912623234,13.826379796056,25.688641705588,2.864678186656,3.44835256262,4.369678599461,-0.787216090968,-4.360430056827,5.77037075863,-2.608755692145,-10.290358409532,10.484126469933,13.601818844185,-5.233143139037
Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Tlaxcala<C1>,NA,-19.60093718017,5.589279289326,-16.268425027549,9.748899905043,8.195509102146,0.129672571746,6.507057702624,10.695821313463,13.144759582899,-9.270710323313,7.451141883276,-18.637459924613,20.056637717239,-3.280878976817,23.021382315807,0.935593058734,-16.2673625461,11.132838512655,8.724702578173,11.565559176443
Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Veracruz de Ignacio de la Llave<C1>,NA,1.40134786543,-0.955772862763,2.968680661081,0.243696666867,6.307421323342,0.928447301792,89.682379711546,-41.380480260564,26.747738952481,-3.098404186576,-0.40490797546,-4.684389356387,32.544578213949,-1.109286404776,15.929160539242,5.301023320262,-11.886314892342,9.083734469934999,-4.944447286431,2.150489411566
Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Yucatán<C1>,NA,-1.117930483704,5.130505279582,-4.335745149415,2.959024047056,-6.868055237839,-4.715213317645,-12.613849448059,3.635700990785,13.655332749972,-5.639718535155,5.219601695546,1.369281168071,10.250651391803,0.391555563322,0.572351063259,-9.827541200174,-19.606535405176,31.490244254231,0.493767200907,-7.421381280558
Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Zacatecas<C1>,NA,5.351307189542,2.336176812718,8.529885384105,-1.976871045167,60.840530674027,41.815212577502,-14.851175953938,13.498830972356,6.545491265273,-4.372962317082,12.884298995025,-1.348575040826,40.54751606415,17.970897025114,16.960633809621,5.191372189078,-11.042179292533,15.510392247256,0.311640229612,-7.452743141089
Estructura porcentual en valores constantes|B.1bV---Valor agregado bruto|Estados Unidos Mexicanos<C1>,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
Estructura porcentual en valores constantes|B.1bV---Valor agregado bruto|Aguascalientes<C1>,0.166795503953,0.160289060996,0.168051811257,0.171123826075,0.194656351831,0.184535100861,0.222197473494,0.203444624045,0.277834833223,0.297999516116,0.326383023167,0.407740064155,0.424884729491,0.418268445699,0.416619902493,0.446608601497,0.4357978398,0.431093447289,0.379445745477,0.328554161118,0.350549392884
Estructura porcentual en valores constantes|B.1bV---Valor agregado bruto|Baja California<C1>,25.175715909898,25.966022142779,25.946097548435,27.329796717257,27.983362513739,27.853866462719,26.234676673789,26.767343113656,28.26970718527,27.53016296544,29.575055453962,30.174184400056,31.090054902063,31.715244292352,33.458657762542,32.356783092436,32.488710688747,34.337272373806,33.390842642698,31.975783085303,32.605693557125
Estructura porcentual en valores constantes|B.1bV---Valor agregado bruto|Baja California Sur<C1>,0.061764906382,0.05894777496,0.060528434495,0.065558174185,0.06507429347,0.061226627726,0.057184533725,0.053051396038,0.06152561992,0.056400938525,0.056952365225,0.057394252257,0.058905449102,0.062052647041,0.063750690482,0.061619510459,0.06051318358,0.05609109442,0.052086135698,0.044327513272,0.038613939232
Estructura porcentual en valores constantes|B.1bV---Valor agregado bruto|Campeche<C1>,0.016001970295,0.015475876488,0.01504650401,0.015589137471,0.019988658193,0.01536473766,0.015833264496,0.015236505413,0.019178784016,0.01820521924,0.017979835415,0.01892997378,0.018282815847,0.019280847972,0.014362035651,0.01503643711,0.019787490277,0.020098670977,0.017197149783,0.020799011829,0.020390343951
Estructura porcentual en valores constantes|B.1bV---Valor agregado bruto|Coahuila de Zaragoza<C1>,1.604515359697,1.664501120085,1.541431186512,1.442045298745,1.420627786097,1.32755934947,1.608965469951,2.21342240586,2.531646620755,2.370619649964,2.251640041708,2.195816811852,1.907858509095,2.35006482474,1.911124800426,2.159605551434,2.004465457738,2.174011182219,2.416908129468,2.264452373412,1.959068547306
Estructura porcentual en valores constantes|B.1bV---Valor agregado bruto|Colima<C1>,0.030582016732,0.030308789923,0.032152827568,0.034555799242,0.031963446907,0.034360222313,0.035111983256,0.038313948103,0.03349301776,0.026310676827,0.024375764815,0.02693807445,0.021338267828,0.022685201621,0.026622695349,0.036262975776,0.034325238236,0.035864028985,0.03656636221,0.026220011811,0.026423096648
Estructura porcentual en valores constantes|B.1bV---Valor agregado bruto|Chiapas<C1>,0.228091644229,0.206745176163,0.212533030441,0.211415919751,0.20760762546,0.232364440534,0.244837866476,0.268265967326,0.244601033713,0.250973321361,0.251230100257,0.243177796122,0.22259983746,0.284636592535,0.271206266505,0.272277909427,0.295350887431,0.264235795238,0.259793393107,0.250450199179,0.253812852774
Estructura porcentual en valores constantes|B.1bV---Valor agregado bruto|Chihuahua<C1>,10.566668476861,10.58914026182,10.611908947588,11.277899327935,10.797457462757,12.140639942109,12.566218669566,11.547158954858,11.046399438311,12.980891840661,12.538862921137,12.752630133116,13.35627420145,14.02422699041,14.343124847319,14.381566666381,14.901610867854,15.837970835545,15.688358626286,17.866238656325,18.550096500633
Estructura porcentual en valores constantes|B.1bV---Valor agregado bruto|Ciudad de México<C1>,7.383051982994,7.94443247442,7.525849341772,7.347438265696,6.671174034986,6.78220507936,6.333668845254,5.736008014595,5.147713107026,4.78923386815,3.932946781754,3.611095851676,3.633460396167,3.081000504343,2.743899300737,3.86669390492,3.920706015192,3.387989839159,3.444414307535,3.410154384992,3.892327717999
Estructura porcentual en valores constantes|B.1bV---Valor agregado bruto|Durango<C1>,0.078634804227,0.075967305356,0.078035573455,0.075607683195,0.069047164783,0.248282488323,0.135303605668,0.087200837616,0.076277494865,0.072187748531,0.073367079093,0.064937409552,0.059941472309,0.089620375813,0.094168502402,0.119873755348,0.129600561683,0.120869390811,0.126204557583,0.117933442575,0.11451785358
Estructura porcentual en valores constantes|B.1bV---Valor agregado bruto|Guanajuato<C1>,1.788604071495,1.94102677781,1.957270529931,1.811733350845,2.229249327997,2.237891436333,2.202826340692,2.38369862063,3.396191103145,2.958035601407,2.990219896568,2.599907977491,2.579693250221,2.557664148662,2.590457776615,2.419648526425,2.474337778851,2.626697120625,2.736689409008,2.961936217525,2.764059618291
Estructura porcentual en valores constantes|B.1bV---Valor agregado bruto|Guerrero<C1>,1.069147532214,0.72224148097,0.693652196231,0.545086003862,0.420974958158,0.355654956342,0.355607882915,0.309175258346,0.298438756535,0.311207362789,0.31817817444,0.33172993744,0.330287282976,0.287957307236,0.301838165975,0.258363729299,0.272132796313,0.251661368735,0.246719854637,0.202564818768,0.181367236419
Estructura porcentual en valores constantes|B.1bV---Valor agregado bruto|Hidalgo<C1>,0.477658458179,0.497208482316,0.541323762676,0.508104250457,0.481005473969,0.451600952915,0.452898621342,0.46931535952,0.424667944788,0.39268604383,0.374864669659,0.36807476152,0.32947170954,0.434878644067,0.464129958822,0.514917997977,0.515140099162,0.446491728833,0.474668089717,0.491235755033,0.520259550271
Estructura porcentual en valores constantes|B.1bV---Valor agregado bruto|Jalisco<C1>,4.595396537844,4.378179581154,4.747050575976,4.672974049766,4.836311068509,4.063483773905,4.256897724384,4.458330579773,4.4142848063,4.16574171349,4.348436388394,4.448980140502,4.390875008781,4.013314757537,3.681951156328,3.616846834074,3.56725874863,3.121023192558,3.433770833058,3.226293270194,3.260527432583
