Descriptores,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022<R>,2023<P>
Millones de pesos a precios de 2018|B.1bV---Valor agregado bruto|México<C1>,1409504.9699999997,1442712.177,1483408.895,1567167.117,1613149.3210000002,1620050.0240000002,1526984.222,1641073.138,1717625.793,1773820.1659999997,1786494.6309999996,1835901.8190000001,1883690.207,1932004.878,2034187.83,2109499.5539999995,2078440.9140000003,1920541.859,2037513.5820000004,2088680.2829999998,2143617.973
Millones de pesos a precios de 2018|B.1bV---Valor agregado bruto|Michoacán de Ocampo<C1>,424468.753,434944.627,437042.1389999999,460322.29799999995,475075.749,486023.53299999994,467668.457,480412.2060000001,500239.03200000006,510145.909,512470.6790000001,537460.334,547672.004,564946.802,583762.853,606391.49,608179.9750000001,575938.465,601157.848,623076.45,647908.3509999999
Millones de pesos a precios de 2018|B.1bV---Valor agregado bruto|Morelos<C1>,203029.671,209085.913,219768.28099999996,216563.003,221603.39499999996,215647.484,208799.45799999998,218670.85700000002,226730.49199999997,233675.74199999997,243318.898,244558.16299999994,249609.20299999998,257817.88300000003,261030.36700000003,257458.604,254340.59000000003,231738.98599999998,245549.70799999998,246348.251,251075.00799999997
Millones de pesos a precios de 2018|B.1bV---Valor agregado bruto|Nayarit<C1>,105606.05600000001,122050.10299999999,128080.829,128059.29999999999,126656.815,135898.901,127729.69100000002,130688.98200000002,134234.454,136304.587,138287.52300000002,139576.031,140805.304,145702.804,148025.885,148674.51899999997,149590.96399999998,136343.04700000002,148739.423,154199.68000000002,153622.25999999998
Millones de pesos a precios de 2018|B.1bV---Valor agregado bruto|Nuevo León<C1>,1192586.9389999998,1235766.0070000002,1269618.3509999998,1363807.7390000003,1425480.622,1422437.4359999998,1315183.2219999998,1412502.9620000003,1463070.6979999999,1526637.4230000002,1518809.093,1570762.2260000003,1624471.976,1635517.5839999998,1697230.5,1788706.611,1796980.2659999998,1640143.321,1750951.1639999999,1806791.946,1869044.548
Millones de pesos a precios de 2018|B.1bV---Valor agregado bruto|Oaxaca<C1>,344296.10099999997,351116.055,357425.94600000005,360585.405,358620.1390000001,367669.664,366379.3080000001,363951.655,370013.27100000007,371399.446,382543.82699999993,379745.848,385151.807,382957.01999999996,342884.034,366942.37899999996,350891.89,336292.344,369604.63899999997,397978.5460000001,429224.89800000004
Millones de pesos a precios de 2018|B.1bV---Valor agregado bruto|Puebla<C1>,536913.2790000001,552225.645,578606.0590000001,606517.509,630080.8929999999,628343.825,585897.13,632752.088,667330.6259999999,706404.2149999999,696072.213,707865.209,724429.706,739577.569,789299.323,803728.8190000001,810944.3020000001,728372.7,753108.117,781332.6159999999,805106.756
Millones de pesos a precios de 2018|B.1bV---Valor agregado bruto|Querétaro<C1>,335585.09200000006,357251.84899999993,374272.548,396915.57699999993,419947.757,420235.82500000007,403275.422,441243.22400000005,478110.13800000004,495105.02300000004,491190.76,509883.30499999993,539725.4650000001,541706.808,556391.399,574691.3779999999,572279.419,521268.968,542429.841,552121.4540000001,574574.383
Millones de pesos a precios de 2018|B.1bV---Valor agregado bruto|Quintana Roo<C1>,181145.57,196618.22999999998,204031.429,217106.61399999997,234798.181,245888.72599999997,224668.039,236625.15399999998,249378.88900000005,260783.47999999998,269456.737,279569.89800000004,295932.961,314964.096,331279.48099999997,350782.493,350599.602,275444.215,309991.76399999997,330602.868,378887.858
Millones de pesos a precios de 2018|B.1bV---Valor agregado bruto|San Luis Potosí<C1>,302759.30799999996,333248.779,346442.3929999999,356319.79600000003,362036.075,374678.97400000005,352998.12600000005,374444.12,395114.8030000001,416036.321,428361.53,437395.992,456026.538,479854.07,511938.01600000006,529176.512,507272.79799999995,475836.68500000006,490699.3230000001,506305.66800000006,545034.653
Millones de pesos a precios de 2018|B.1bV---Valor agregado bruto|Sinaloa<C1>,350455.408,375114.863,372062.047,388319.11899999995,408938.853,427670.59899999993,415134.33,421303.95699999994,432522.19700000004,446664.5669999999,446287.08400000003,446327.566,464689.7540000001,486381.612,497365.36899999995,505706.2879999999,500333.53799999994,465173.54299999995,485722.871,493948.03899999993,495133.963
Millones de pesos a precios de 2018|B.1bV---Valor agregado bruto|Sonora<C1>,479181.91800000006,500446.77300000004,524441.454,564931.138,573995.789,579830.1579999999,537899.58,559058.492,611044.121,643674.042,671234.2989999999,683266.1469999999,719033.7280000001,751314.321,745698.0279999999,743562.51,744467.252,699032.7960000001,723036.3369999999,747121.6639999999,779714.182
Millones de pesos a precios de 2018|B.1bV---Valor agregado bruto|Tabasco<C1>,382712.547,397259.73900000006,428880.265,463202.96200000006,476193.635,494989.837,509450.525,535244.326,555961.321,582000.971,584143.128,581843.854,538330.732,518405.89600000007,488325.021,457928.5939999999,432533.68499999994,453398.746,530759.352,621811.003,640711.2740000001
Millones de pesos a precios de 2018|B.1bV---Valor agregado bruto|Tamaulipas<C1>,551948.9519999999,577201.585,604897.9979999999,621535.547,635264.113,648425.5830000001,598061.7980000001,611680.8809999999,616832.6939999999,644822.4679999999,649243.466,654975.8219999999,677753.1540000001,674095.744,672710.495,694130.921,713130.233,655866.9450000001,686355.862,708682.884,707595.0390000001
Millones de pesos a precios de 2018|B.1bV---Valor agregado bruto|Tlaxcala<C1>,103844.03399999999,107923.99,104152.147,108900.13700000002,110315.413,111626.198,106967.148,114529.72,118500.39500000002,121760.18599999999,121011.226,122716.16200000001,128444.788,130415.226,134908.518,138471.82,138632.785,126825.089,134339.12000000005,137625.294,139400.31500000003
Millones de pesos a precios de 2018|B.1bV---Valor agregado bruto|Veracruz de Ignacio de la Llave<C1>,844179.663,883029.4020000001,892848.25,942628.844,975603.5389999999,962006.7950000002,950225.3089999999,984699.916,1003960.1010000001,1041566.81,1033199.337,1031254.595,1036862.6769999999,1013906.6410000001,988194.4339999999,985346.044,1007413.771,930611.284,983043.105,995428.5129999999,1019938.3460000001
Millones de pesos a precios de 2018|B.1bV---Valor agregado bruto|Yucatán<C1>,224283.701,233224.21699999995,243878.71000000002,255534.781,261594.71700000006,265330.14400000003,259007.05299999999,269538.162,275459.54099999997,286044.097,289395.68999999994,299096.51499999996,307824.13200000004,321267.88800000004,333777.61500000005,347299.655,348153.177,318106.94499999995,341357.547,350820.42299999995,369803.9110000001
Millones de pesos a precios de 2018|B.1bV---Valor agregado bruto|Zacatecas<C1>,129367.57200000001,132640.24899999998,134562.486,143120.25999999998,148409.686,153679.041,162428.699,178197.717,180868.17200000002,184951.236,182132.29599999997,194470.24200000003,196651.228,198810.56,202717.648,208209.52400000003,200480.294,193368.169,203222.40499999997,206366.641,211070.65999999997
Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Estados Unidos Mexicanos<C1>,NA,3.598786600577,2.026000075813,4.759686849195,2.24377549882,0.729677450249,-5.909296203834,5.314405995849,3.607202095758,3.678083788613,0.948229811334,2.506279123049,2.556458447453,1.745722998164,1.867423585139,1.947900140948,-0.438113713893,-8.038196176451,5.762040339585,3.568345174301,3.241174431453
Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Aguascalientes<C1>,NA,3.218378205438,1.659426920791,7.699965185705,9.471424924636,-0.358494592987,-6.991777667529,9.058366340504,4.865377815788,5.418770966738,3.790617366939,10.135001792992,6.00052861609,4.505956293264,2.428642309687,4.49550223159,0.412729555659,-6.427152214931,2.466095391011,-0.199065314997,5.836029069014
Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Baja California<C1>,NA,2.121963403619,2.556262174876,7.569729648723,0.935270974712,-2.952251495576,-12.473046043334,4.347608125062,2.006736533974,3.945965039616,1.080806111528,3.734665678851,4.512544080886,4.217295959379,4.305942073267,1.707330333105,1.604667022426,-5.681284389551,6.469709448013,2.285997299414,3.274857373574
Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Baja California Sur<C1>,NA,7.782544722373,5.946077999039,7.487738794548,8.53219473075,3.40422346789,-5.270504850784,3.636906667373,4.826256336477,1.56486356137,-1.224526018519,1.63549010518,5.535228367627,4.450482936612,4.694577025775,8.208875805376,-3.732533614628,-13.919346118127,11.465910609829,3.833497440512,1.615751257475
Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Campeche<C1>,NA,1.124097081432,-1.293200860863,-2.701178418957,-6.463816572383,-7.807392155731,-9.03334821498,-3.113487398704,-2.551045306724,-2.857499342502,0.204735108991,-0.9813330767,1.186624168787,-5.2359408866,-10.153353534407,-5.139754167426,-4.112182936129,-6.977986196732,-2.996204862106,-3.47293984176,7.409049827113
Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Coahuila de Zaragoza<C1>,NA,1.658981674377,1.958820554472,6.28583905387,2.959731129476,-1.771400357547,-19.017498002474,19.762738922398,6.259710674846,5.575472394043,-0.848219951675,4.528864632042,-0.577679923506,0.252477440437,4.443217788996,2.563630863094,-1.348630418459,-11.466106663484,9.005691459953,1.462189225005,-1.111154476684
Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Colima<C1>,NA,0.833142881805,0.442623923881,6.570173200362,6.551984052181,1.856940979865,-4.711276880991,6.37364739986,6.720744572662,1.75608685422,-1.095507466763,1.22802745506,4.309463935108,-0.286641880028,6.977478263304,2.350310132634,4.887333370517,-8.15505386588,-1.007339909,0.066579511792,4.418695398086
Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Chiapas<C1>,NA,-3.301811072056,2.109894566026,3.803736535503,0.964667810607,4.062581762698,-1.393777259606,7.731478307854,1.747718249302,2.551173622954,-2.710170801995,4.05255163663,-3.336745482201,1.546926696686,-2.75060318111,-1.71368563771,-1.454104053453,-2.98380855741,4.719552813209,5.912031321889,1.285809630906
Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Chihuahua<C1>,NA,3.129677658327,2.567674738805,7.35723799593,4.733812699708,4.584162865864,-9.710420388081,3.647855624401,2.413495476656,7.33875648103,3.140820548709,2.80830223544,6.645276399965,3.408800353817,2.548848762782,0.327552206538,1.678900383587,-6.550203682752,4.385531004472,7.505367539829,3.054645373282
Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Ciudad de México<C1>,NA,4.189593381153,0.822510557799,4.840084153678,0.44218514056,1.132975525897,-5.288531609353,4.393841398126,3.565476919199,3.315338811616,0.991302090196,1.541207654459,2.576868833828,1.941107329664,2.053081485732,1.274349969756,-0.399234788085,-10.278061961421,5.96305604941,4.136021435785,4.283449319489
Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Durango<C1>,NA,5.137216095397,-3.095436527146,2.376300496555,3.141353678809,4.966011503232,-1.363799334332,2.312571493963,4.549154639032,4.941389116469,4.891149704429,2.89051398845,-2.671351095894,1.627699899132,-0.117385378502,1.352188620264,0.094126119003,-7.319234653532,5.693144554656,-1.060095082491,3.166718444861
Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Guanajuato<C1>,NA,2.664450595835,0.398609699614,5.231147406614,1.270351007581,2.440889126101,-4.270322351144,6.873222838763,5.238832022539,4.695049039191,4.323503926183,4.807290247842,4.480426152972,3.725339666764,4.936792290917,0.637168711014,-1.915306071082,-6.956060839906,6.049217126488,2.276685220819,1.613701529675
Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Guerrero<C1>,NA,4.322295004178,2.456238651277,2.819297429607,2.903092458012,-0.114724490835,-1.459963799489,3.727454470032,0.508708595015,1.051710023877,1.975348675692,6.796249575241,-1.820887309309,-0.123110703624,-1.414140122031,2.853750289887,-0.322668780898,-8.35370649238,4.354330571386,2.272874078164,1.045945223972
Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Hidalgo<C1>,NA,8.08150891128,-1.345799491279,-1.311985372713,3.102916717081,2.990532355518,-4.024504681116,1.45456670725,2.341796457299,3.751583892606,0.094032575964,4.882845584189,3.929914583379,1.059050970702,-0.5172602077,0.267391925875,-2.588774189912,-10.850420224403,7.146202019426,9.937693540721,2.677828462538
Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Jalisco<C1>,NA,2.904356121481,2.02629748692,5.135975069097,3.27405137295,1.617888344885,-6.161201128575,6.361749440669,3.347786990708,3.806761867995,1.85632279877,3.450549992073,3.649297148909,3.233064740871,1.928857316512,2.680779300907,0.501409109358,-7.535446959243,5.087614160457,4.804870369421,2.022765265055
Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|México<C1>,NA,2.355948202155,2.820848028373,5.646334081069,2.934097040526,0.427778316004,-5.74462520424,7.471518982074,4.664792398789,3.271630714269,0.714529310408,2.765593981794,2.60299257321,2.564894738023,5.288959317006,3.702299408605,-1.472322662553,-7.596995129206,6.090558372985,2.511232388928,2.630258467375
Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Michoacán de Ocampo<C1>,NA,2.467996507625,0.482248054072,5.326753857939,3.205026361769,2.304429140625,-3.776581740127,2.724953716517,4.127044598863,1.980428628368,0.455706878951,4.876309225879,1.899985795045,3.154223307715,3.330588107303,3.876340689324,0.294939000546,-5.301310685213,4.37883290188,3.646064352802,3.985369853089
Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Morelos<C1>,NA,2.98293445001,5.109080686847,-1.458480716787,2.327448331514,-2.687644293536,-3.175564988275,4.727693785489,3.685738058821,3.063218334127,4.126725314945,0.509317200672,2.065373708258,3.28861271994,1.246028383532,-1.368332367245,-1.211073916955,-8.886353530909,5.959602326041,0.325206251111,1.918729676713
Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Nayarit<C1>,NA,15.571121224336,4.941188783757,-0.016808916813,-1.095184028025,7.296951214192,-6.011240664853,2.316838768521,2.712908116462,1.542177092626,1.454783029422,0.931760127051,0.880719269056,3.478207042542,1.594396906734,0.438189577451,0.616410267317,-8.856094409553,9.092048529618,3.671022039665,-0.374462515097
Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Nuevo León<C1>,NA,3.620622244631,2.739381388405,7.418716650229,4.522109769315,-0.21348490839,-7.540170926716,7.3997096657,3.580009200717,4.344747324029,-0.512782529896,3.420649325807,3.419343113233,0.679950664781,3.773295781331,5.389728207218,0.462549584662,-8.727805639686,6.755985381353,3.189168444449,3.445477058818
Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Oaxaca<C1>,NA,1.980839742359,1.797095550074,0.88394785979,-0.54502095003,2.523429115061,-0.350955253137,-0.662606470123,1.665500325861,0.37462845488,3.000645563699,-0.731413972078,1.423572905003,-0.569849851438,-10.464094900258,7.016466972621,-4.374117005439,-4.160696332993,9.905754797677,7.676826534637,7.85126542977
Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Puebla<C1>,NA,2.851925366517,4.777107734647,4.823912498987,3.885029475711,-0.275689680373,-6.755329377192,7.997130486029,5.464784495504,5.855206921074,-1.462618962431,1.694220194364,2.34006372815,2.09100522446,6.722993785118,1.828139918473,0.897750936563,-10.182154532236,3.395983539746,3.747735333465,3.042768151893
Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Querétaro<C1>,NA,6.456412253259,4.764341751524,6.049877053767,5.802790652381,0.068596151592,-4.035925066598,9.414856430303,8.355236294801,3.554596242425,-0.790592463854,3.805557132223,5.852743109524,0.36710200435,2.710800525882,3.289047787743,-0.419696395724,-8.913556788244,4.059492181395,1.786703508445,4.066664832046
Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Quintana Roo<C1>,NA,8.541561353115,3.770351813258,6.408417107151,8.148792279539,4.723437359168,-8.630199255252,5.322125502684,5.389847522297,4.573198254965,3.325846023682,3.753166876655,5.852941649676,6.430893988859,5.180077731781,5.88717778147,-0.052138006785,-21.436244243084,12.542484873026,6.648919872594,14.605133431571
Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|San Luis Potosí<C1>,NA,10.070531341022,3.95908847426,2.851095362339,1.604255240425,3.492165525217,-5.786513123098,6.075384660824,5.520365228328,5.295047880046,2.962531966049,2.109074080485,4.259423117896,5.225031881807,6.686188157162,3.367301403926,-4.13920752401,-6.197082343848,3.123474601375,3.180429291116,7.649328745022
Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Sinaloa<C1>,NA,7.036403045034,-0.813834987925,4.369451851132,5.309997110907,4.580573810139,-2.931290818053,1.486176052942,2.662742614592,3.269744327133,-0.08451151667,0.009070842839,4.114060927171,4.668030188589,2.25825909718,1.677020460184,-1.062424994012,-7.027311249321,4.417561641076,1.693387009565,0.24009084081
Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Sonora<C1>,NA,4.437741534312,4.794651957922,7.720534616625,1.60455857188,1.016448049238,-7.231527615713,3.933617497898,9.298781745363,5.340026992912,4.281710182745,1.792496005929,5.234794839031,4.489440723426,-0.747529075783,-0.286378389082,0.121676656345,-6.10294890446,3.433821866063,3.331136454349,4.362411046349
Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Tabasco<C1>,NA,3.801075275434,7.959660367194,8.002862290714,2.804531504701,3.947176236406,2.921411091517,5.063062993212,3.87056788716,4.683716117726,0.36806759898,-0.393614833384,-7.478487862484,-3.701225810753,-5.802571929082,-6.22463025502,-5.545604562095,4.823915852935,17.062377583197,17.154978175495,3.039552357358
Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Tamaulipas<C1>,NA,4.575175459342,4.798395174192,2.750471824177,2.208814293288,2.071810721032,-7.767087900355,2.277203299984,0.842238683605,4.537660579969,0.685614757456,0.882928562272,3.477583635141,-0.53963747397,-0.205497366261,3.184196791816,2.737136673386,-8.02984999796,4.648643636096,3.252980448792,-0.153502366793
Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Tlaxcala<C1>,NA,3.928926721009,-3.494906924772,4.558705832536,1.299609017021,1.188215648524,-4.173796190747,7.06999498575,3.466938537875,2.750869311448,-0.615110755498,1.408907302534,4.668191953396,1.534073924432,3.445373778672,2.641272806807,0.116243868247,-8.517246479612,5.924719674354,2.446178000868,1.28974910673
Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Veracruz de Ignacio de la Llave<C1>,NA,4.602069997983,1.111950290416,5.575482059801,3.498163164632,-1.39367514123,-1.224678043984,3.628045545985,1.955944616939,3.745837007122,-0.803354419483,-0.188225246606,0.543811589029,-2.213990001687,-2.535954096784,-0.288241858282,2.239591576419,-7.623728125511,5.634126933711,1.25990487467,2.462239395387
Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Yucatán<C1>,NA,3.986253107175,4.568347634328,4.77945409831,2.371472085438,1.427944357148,-2.383103142627,4.065954528273,2.196861088635,3.842508399446,1.171705004631,3.352097261711,2.917993544659,4.367349600778,3.893861623668,4.05121236186,0.245759530052,-8.630176021631,7.309051991933,2.772130302424,5.411169577206
Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Zacatecas<C1>,NA,2.529750654979,1.449210940489,6.359702658882,3.695791217819,3.55054655934,5.693462129296,9.708270827189,1.498591028526,2.257480658344,-1.524153101632,6.774167059312,1.121501149775,1.098051622642,1.965231625523,2.709125749131,-3.712236525741,-3.547543181476,5.096100382478,1.547189641811,2.279447384134
Estructura porcentual en valores constantes|B.1bV---Valor agregado bruto|Estados Unidos Mexicanos<C1>,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
Estructura porcentual en valores constantes|B.1bV---Valor agregado bruto|Aguascalientes<C1>,0.976331925772,0.972746894777,0.9692518749,0.99645575815,1.066895575666,1.055370015693,1.043228343527,1.080315440128,1.093434476539,1.111792525838,1.143097138566,1.228168717883,1.269413309471,1.303850893467,1.31103420595,1.343795974259,1.355279884448,1.379022518707,1.336046964436,1.287446812144,1.319805387582
Estructura porcentual en valores constantes|B.1bV---Valor agregado bruto|Baja California<C1>,3.787148387329,3.73316176478,3.752564213098,3.853221883657,3.803908776404,3.664866120996,3.409205748154,3.377908863105,3.325728834141,3.334321782313,3.338700779809,3.378710183983,3.443153189821,3.526793111721,3.611218042715,3.602696532911,3.676615573125,3.770844461859,3.796075727536,3.749074014474,3.750297168354
Estructura porcentual en valores constantes|B.1bV---Valor agregado bruto|Baja California Sur<C1>,0.57823673568,0.601588386009,0.624702821047,0.640970736668,0.680393114098,0.69845872038,0.703200627636,0.691999704367,0.700141852376,0.685871199695,0.671108873991,0.665407816044,0.684734700153,0.702937361954,0.722446167728,0.766814103397,0.741440863328,0.694024167387,0.731453700729,0.733326344402,0.721780896175
Estructura porcentual en valores constantes|B.1bV---Valor agregado bruto|Campeche<C1>,5.833226627481,5.693886918286,5.508648304811,5.116328663086,4.680596485915,4.28390527227,4.141668660772,3.810227376757,3.583753518076,3.357843487885,3.333112605044,3.219708779601,3.17670351674,2.958722106201,2.609580665831,2.428156569565,2.338551845792,2.365512561023,2.169622438531,2.022116654392,2.103750075335
Estructura porcentual en valores constantes|B.1bV---Valor agregado bruto|Coahuila de Zaragoza<C1>,4.026717296107,3.951320215661,3.948718449439,4.006243873088,4.034297344751,3.934127347046,3.386046260541,3.850585971081,3.949167074674,4.021439866904,3.949875316348,4.027811620792,3.904721187066,3.847414526944,3.94469928874,3.968523933862,3.932230855566,3.785655485936,3.901759010593,3.822413213003,3.661272082854
Estructura porcentual en valores constantes|B.1bV---Valor agregado bruto|Colima<C1>,0.606397157321,0.590208951414,0.581049298212,0.591091155489,0.615997747205,0.622891363986,0.63082239075,0.637167137117,0.656314907795,0.644148062164,0.631107027074,0.623237132498,0.633890173076,0.621228253868,0.652391409204,0.654966536511,0.689999918887,0.689123122294,0.645015270007,0.623206556925,0.630314561956
Estructura porcentual en valores constantes|B.1bV---Valor agregado bruto|Chiapas<C1>,1.785775962945,1.6668274515,1.668198059376,1.652975462725,1.632296124424,1.686304902472,1.767232575724,1.807792353726,1.775347112358,1.756050298264,1.692410395908,1.717939833707,1.619221820895,1.616058097647,1.542796211874,1.487384764841,1.472206581616,1.55312172692,1.537812736831,1.572612466448,1.542827537337
Estructura porcentual en valores constantes|B.1bV---Valor agregado bruto|Chihuahua<C1>,3.128969937546,3.114801549808,3.131338599957,3.208981178088,3.287132463791,3.412916686093,3.275039939179,3.223213990245,3.186077847225,3.298572096202,3.370216924826,3.380146886325,3.514909781614,3.572362485204,3.596259209548,3.539100688639,3.614353642653,3.672835869689,3.625033342008,3.76283449466,3.756036063916
