Descriptores,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022<R>,2023<P>
Millones de pesos a precios de 2018|B.1bV---Valor agregado bruto|Sinaloa<C1>,243114.548,248310.71699999998,256189.65300000002,264663.56399999995,267744.68200000003,275816.69999999995,269286.749,276909.78099999996,289822.906,306866.41699999996,311688.047,315600.733,324161.8990000001,334999.771,345407.6969999999,345198.6499999999,345287.947,319703.20199999993,339977.675,344166.22699999996,351481.452
Millones de pesos a precios de 2018|B.1bV---Valor agregado bruto|Sonora<C1>,236129.68600000002,244159.033,250522.334,260608.179,265915.136,268837.144,259471.73099999997,275587.49899999995,288722.962,302398.347,316713.92699999997,322252.29299999995,330945.614,341036.42399999994,338738.887,344294.477,342711.676,319280.737,333425.79299999995,336251.00999999995,349262.00600000005
Millones de pesos a precios de 2018|B.1bV---Valor agregado bruto|Tabasco<C1>,151275.30599999998,156610.458,163458.46499999997,169745.665,173068.308,177461.37,169177.773,178247.38000000003,185920.98,194347.79,202272.005,205366.76,209994.324,204860.617,200688.707,202585.44499999998,203452.16099999996,191727.61899999998,202718.32799999998,208241.874,214352.48500000002
Millones de pesos a precios de 2018|B.1bV---Valor agregado bruto|Tamaulipas<C1>,281937.05199999997,289719.599,298967.20699999994,308963.442,312381.316,314517.577,294815.2530000001,306436.806,323028.9149999999,333571.12599999993,342114.15499999997,344769.8899999999,356787.85800000007,364864.879,372299.394,377041.08199999994,378247.7079999999,355415.8070000001,373177.58300000004,385367.82499999995,396815.54200000013
Millones de pesos a precios de 2018|B.1bV---Valor agregado bruto|Tlaxcala<C1>,62484.776999999995,63790.884000000005,64695.261000000006,68501.52100000001,68898.527,71505.035,68638.136,72152.75600000001,75700.36900000002,76090.01599999999,77671.463,77788.00700000001,79260.528,80286.411,81012.451,82739.982,83136.24500000001,77848.32400000001,81436.29300000003,82773.65599999999,84370.03800000002
Millones de pesos a precios de 2018|B.1bV---Valor agregado bruto|Veracruz de Ignacio de la Llave<C1>,501795.0189999999,518509.4770000001,527291.1780000001,553903.241,562834.9069999999,565857.1880000001,544577.995,574204.61,594123.8120000002,608627.7710000001,597590.179,608214.772,621804.4999999999,619616.2150000001,625458.4579999999,626013.818,633642.4609999999,590072.577,622053.667,640825.5689999999,654370.0290000001
Millones de pesos a precios de 2018|B.1bV---Valor agregado bruto|Yucatán<C1>,160645.353,168001.78499999995,174087.752,179903.444,183666.38600000006,187503.30600000004,182458.411,190356.60700000002,196142.32299999997,202956.42799999999,210990.01499999998,216409.18999999997,221530.36400000003,227671.11000000004,233501.34700000007,244470.63700000005,243288.83400000003,223697.30999999997,240451.82499999998,249013.87899999996,262434.655
Millones de pesos a precios de 2018|B.1bV---Valor agregado bruto|Zacatecas<C1>,82261.572,83815.82199999999,86425.212,89604.38199999998,92361.051,93556.791,91120.443,95139.07200000001,98444.07,100563.19900000001,101923.86299999998,103938.17900000002,106762.077,108377.31899999999,111256.183,112036.561,113262.39999999998,106845.976,110772.48199999999,111141.288,113130.128
Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Estados Unidos Mexicanos<C1>,NA,3.521131868469,2.169462215299,4.498780504519,2.844376998658,1.740438603342,-4.712151368208,5.858099790973,4.228428072253,3.617034204302,1.712173877662,2.237613439095,3.026593126269,2.525604171856,2.492044480913,2.909325758155,0.225312369485,-8.124052399744,5.647722048354,3.055092662295,3.430147189472
Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Aguascalientes<C1>,NA,2.95206853793,1.363204913906,3.903559423442,4.428579015159,3.066480795382,-7.329607643973,5.772033403771,4.956030973988,4.135725100736,2.066613331958,3.75480601934,5.809065046645,5.004175945608,1.677321188874,4.99948794039,1.156895816218,-6.793229850787,4.515729034142,2.625198408472,2.870769603105
Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Baja California<C1>,NA,3.399221141638,3.828897791716,3.540275087705,1.957950170798,-0.816927394834,-7.153912525756,5.020559263541,4.398589277361,3.254311404441,1.73602626945,1.343376809552,1.922738228007,5.351804402319,3.512435004634,3.153487233141,-0.721436430807,-6.767371656369,7.123187697478,3.171041834328,1.928208292073
Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Baja California Sur<C1>,NA,6.814622927926,8.039478420141,7.932255375227,7.851754664851,-1.05097455386,-5.932900528566,7.457845175124,5.012825562545,4.645933488003,-0.774220156563,2.412504843615,3.172479768543,5.189043110924,4.351520934764,4.032065500405,1.155249945184,-13.779391779719,16.08443874285,4.713642653897,2.059282865885
Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Campeche<C1>,NA,5.336209718363,2.683884338338,3.06561963676,0.841430372742,4.274086640508,-4.359915035615,4.088117408012,3.887520350023,2.806646389208,3.366399090239,0.697977740611,1.860370535653,-5.27743140355,-1.678393629727,-0.611535894041,0.821834599864,-6.41907160623,5.268793649308,0.015892509906,2.715768323654
Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Coahuila de Zaragoza<C1>,NA,3.926020306352,3.106177583933,5.306878727834,2.990319826965,1.212751901971,-7.145292018065,6.940139142896,4.709639833348,3.992437341174,1.272858643506,2.221108126204,2.309779140538,1.939809194522,2.667262819746,3.000022866217,0.675108214888,-8.286327004661,2.750353899622,0.384564613503,4.003900129086
Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Colima<C1>,NA,1.901608178722,3.972394103742,6.519858161728,3.272775315342,1.40502326232,-3.415053099707,6.956638203055,3.62788102326,4.581266447038,-0.345809723613,2.585005742545,3.082714622754,1.566448506794,5.06641310701,6.436560555644,-1.171048191084,-6.819976516867,6.971641092537,3.452468773581,3.327614414098
Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Chiapas<C1>,NA,3.303909197373,3.194687896359,1.469934217655,4.277736187154,1.207132089078,-1.61308468346,5.179675002101,3.575090008301,3.155540469568,1.379683754992,4.570779497256,-1.13523369658,1.661667417387,-0.41953335028,0.243864836987,1.433640056057,-4.348956392905,4.499421751645,3.577788416733,2.311452358835
Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Chihuahua<C1>,NA,2.800915163756,3.458365084496,6.186744125525,2.750408385537,2.611442081566,-8.681261763168,7.007409520341,3.945162409411,4.055461712076,1.953623234912,1.327672091742,3.727860459695,4.269594626488,1.558927346317,2.564514527719,0.626711305156,-6.430401370555,4.059908023965,4.875015925444,2.600581186758
Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Ciudad de México<C1>,NA,3.951503056793,0.337133591976,4.021853202823,1.967427509063,2.070846947295,-4.889887763296,6.297344642378,3.713985177329,3.128606095026,2.107610885998,2.022510969256,3.75213059954,1.873332422688,2.624783482759,1.661454715833,-0.223306493456,-10.075592267875,5.503463400602,3.233636332265,4.833747402345
Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Durango<C1>,NA,3.657482143759,2.728185417667,3.266358638286,2.003999798831,1.7787688372,-3.518378429666,5.508771326984,4.393783077004,4.449717064573,2.332990758294,0.513807611744,1.202504185542,3.699811277249,-0.715722859435,1.470968606485,-1.02075446783,-7.478122142799,5.325032883282,0.450487544772,2.650778346596
Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Guanajuato<C1>,NA,2.257657300702,1.670565053625,4.6673231225,3.770303493275,2.268453810527,-3.11212211277,6.836680906404,4.955156280824,4.529605259195,0.803600404302,1.326796722115,2.911993771153,1.838256139953,4.804766757566,5.636132788239,0.48274089592,-7.487062537996,5.009889337057,2.012119168828,2.874029604812
Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Guerrero<C1>,NA,4.470589380019,1.335387710522,1.222535301812,0.676979275779,-0.314364927308,-2.147218723634,4.692070515229,1.662058260418,1.396856570443,0.668912503392,2.789732561359,2.361847776094,-0.544805517538,0.365301260432,3.096214553367,0.495012060623,-9.29578915949,6.670858211909,3.373036807519,1.635701744896
Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Hidalgo<C1>,NA,1.860979662152,1.178861970699,3.75384731307,2.58003340961,3.23899962808,-4.259655541177,6.673583789316,3.979234880037,3.584147100763,2.965929016246,4.33776836571,4.119698150737,4.529975810935,1.951781087255,4.315904607337,-0.776853422365,-8.47700868151,5.7061598289,4.690999454091,2.725189951254
Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Jalisco<C1>,NA,3.210470769233,1.937332936344,4.713928700644,3.198636896474,2.159595804891,-4.905549279906,6.144555423766,3.996518224582,3.287528149694,1.986293617845,2.102223910972,2.952140096193,4.653283379275,1.764530227625,4.347220540355,0.743090954509,-8.09289669139,5.873474291329,3.581170452355,3.076475128809
Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|México<C1>,NA,2.572097718582,3.294334844069,5.990903051415,4.299548370077,1.48543932815,-4.106190954114,6.517747776649,5.259948881445,4.308735650958,0.911290597063,4.305891812759,2.578952597347,3.580993406659,3.891309043907,5.259053013916,0.600904777544,-7.180123198085,5.915717696002,3.562396576114,4.109392899613
Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Michoacán de Ocampo<C1>,NA,1.696114848881,3.281624973018,3.397867694712,0.654336442277,1.760811472096,-0.365105908338,2.616091670124,3.309070071175,2.222476268824,2.076952946668,4.092842102528,2.628808673719,2.478476399984,3.419155556655,5.598625412707,0.614446890843,-6.96816419036,7.213076374296,4.280326143751,2.953951745296
Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Morelos<C1>,NA,2.563398724186,2.040517950824,3.070412174152,0.621485738611,-0.744649077075,-5.550066894965,3.665448639723,4.509380432843,3.744625132816,3.480723839982,0.224904457753,2.829332145409,3.065163085479,0.422964346934,2.372139151673,0.287733281875,-8.134524195744,4.498288094137,0.730334022623,3.924523111997
Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Nayarit<C1>,NA,3.404533283689,2.633663013274,4.349760296151,-0.5709812194,5.078715047437,-2.730271126742,5.962927928992,1.823429724512,-0.106418743285,2.984586132092,1.280934063875,4.045877432802,3.332586045738,3.363369268183,2.666453717257,0.164890467926,-8.633671389226,6.779732663417,5.702091692773,1.370515012173
Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Nuevo León<C1>,NA,4.902181106468,2.340352469988,6.604748520375,5.477357336333,1.667655173408,-7.70470997836,7.220844553336,4.739291933731,5.606458615849,0.984073816379,2.790620920214,3.549992332415,3.036836694897,4.032468744997,2.474666667386,0.547462436483,-6.825539397083,4.919856457644,2.816068133703,3.815128693276
Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Oaxaca<C1>,NA,4.393501071877,3.962768043297,1.898997476121,0.061674912332,1.266049465808,-2.360300341036,0.925105949881,0.795919984009,2.058262434438,0.844695484463,0.616367039771,3.921353296748,-0.033793818274,0.578287830763,3.171398545657,0.141916074808,-6.964426475435,5.777226137512,4.927199375693,4.233390355074
Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Puebla<C1>,NA,2.693814023961,1.101578808748,4.53728036285,2.989477122877,0.530116425807,-3.123563674199,5.626986453991,5.331495895155,3.638382089958,1.853375728134,0.855515973692,0.728372765968,2.192637104498,2.366170532425,3.477083179668,-0.133959725356,-7.351174101408,3.864003369913,3.263521475365,3.453345155836
Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Querétaro<C1>,NA,6.069072462684,5.527909468267,6.799035403571,6.87980498423,4.143528166213,-3.272434067091,7.602379567343,8.226833251972,3.534189702837,2.744025041423,3.311572855775,4.909050530831,2.398902452614,1.922967113172,3.881684279247,-0.124629382759,-6.211963272574,3.224861070984,1.333149390753,4.815954293608
Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Quintana Roo<C1>,NA,7.81955738431,1.208041053906,6.233867845652,11.235806375812,4.821265544566,-9.012365432254,8.536959864856,5.213492647226,6.082978315379,1.965552021661,2.54928883675,7.057710095362,6.557911168083,6.757673831532,5.67263702452,-0.596233436886,-21.598922828962,16.006544666761,6.371478721426,-2.188141752257
Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|San Luis Potosí<C1>,NA,4.021255304332,2.96036389909,4.824400812407,3.204755079657,1.630669886658,-5.623004024789,6.407230112497,3.808931981386,1.584518562044,3.278384227877,1.746161067991,2.425421762702,1.344412398407,2.523949808561,3.240556644354,-0.19317005507,-5.444012144201,4.378429540511,0.686901827658,2.460337480481
Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Sinaloa<C1>,NA,2.137333632539,3.173014880385,3.307671055708,1.164164025238,3.014819170153,-2.36749660191,2.830823287187,4.663296815796,5.88066389756,1.571247204936,1.255321157696,2.712657197789,3.343351588645,3.106845705874,-0.060521812865,0.025868293517,-7.409683779087,6.34165465756,1.23200795464,2.125491819393
Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Sonora<C1>,NA,3.400397102125,2.606211583415,4.025926486858,2.036373923629,1.098849822524,-3.483675232021,6.21099182477,4.766349361877,4.736507586813,4.734013972636,1.748696703192,2.697675451451,3.049084070956,-0.673692555491,1.640080372585,-0.459723029481,-6.836924633989,4.430287944368,0.847330068433,3.869429566918
Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Tabasco<C1>,NA,3.526783148599,4.372637107031,3.84635937943,1.957424361912,2.538339948409,-4.667831089098,5.360992073114,4.305028214159,4.532468578855,4.077337334271,1.529996699247,2.253316943794,-2.444688457389,-2.036462674522,0.94511446526,0.427827379208,-5.7628004256,5.732459964467,2.724739324014,2.934381487558
Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Tamaulipas<C1>,NA,2.760384612378,3.191916608997,3.34358911812,1.106238970499,0.683863243601,-6.264299816859,3.941978198801,5.41452876258,3.263550261437,2.561081680673,0.776271592738,3.48579395956,2.263816107778,2.037607735876,1.273622271864,0.320025073554,-6.036229834868,4.997463717195,3.266606183041,2.970594911498
Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Tlaxcala<C1>,NA,2.090280325398,1.417721378497,5.88336756227,0.579557934195,3.783111357373,-4.009366613134,5.12050618624,4.916808721762,0.514722722157,2.078389627359,0.150047386129,1.892992322068,1.294317645726,0.904312437132,2.132426532805,0.478925654105,-6.360548278311,4.608922601853,1.642219888373,1.928611199679
Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Veracruz de Ignacio de la Llave<C1>,NA,3.330933422438,1.693643296707,5.046938790241,1.612495710239,0.53697469052,-3.760523582851,5.440288677107,3.469007676549,2.44123509394,-1.813520927884,1.777906226267,2.234363357423,-0.35192492174,0.942880908951,0.088792467812,1.218606168211,-6.876099169749,5.419857022096,3.017730301395,2.113595439261
Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Yucatán<C1>,NA,4.579299595426,3.622560915052,3.340666952837,2.091645338374,2.089070343008,-2.690563226656,4.328765090473,3.039409081293,3.474061536428,3.958281626833,2.568450928827,2.366430926524,2.77196583309,2.56081546754,4.697741636582,-0.483413065267,-8.052783877455,7.489815143508,3.560818887526,5.389569470543
Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Zacatecas<C1>,NA,1.889399828148,3.113242747891,3.678521494399,3.076489049386,1.294636632058,-2.604138057707,4.410238655227,3.47385982491,2.152622296092,1.353043671572,1.976294795655,2.716901553567,1.512936096213,2.6563343941,0.701424387353,1.094141938184,-5.66509627202,3.674921739683,0.332940088857,1.789469994265
Estructura porcentual en valores constantes|B.1bV---Valor agregado bruto|Estados Unidos Mexicanos<C1>,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
Estructura porcentual en valores constantes|B.1bV---Valor agregado bruto|Aguascalientes<C1>,0.969186275587,0.963858586834,0.956252419529,0.9508056421,0.965451734181,0.978035027034,0.951169440748,0.950396106279,0.95703067784,0.961821425848,0.965173113736,0.979496154323,1.005949718038,1.03026870252,1.022078955567,1.042838111887,1.052531179434,1.067777087244,1.056336081417,1.051929576122,1.046240462809
Estructura porcentual en valores constantes|B.1bV---Valor agregado bruto|Baja California<C1>,3.154226096186,3.150511550286,3.201682133326,3.172314999538,3.144972472858,3.065919878062,2.987355358263,2.963719649826,2.968558158058,2.958166394436,2.958860110253,2.93297999624,2.901555252034,2.981538941847,3.011222553856,3.018366945629,2.989854834097,3.034004348576,3.076376953577,3.079838241626,3.035115025248
Estructura porcentual en valores constantes|B.1bV---Valor agregado bruto|Baja California Sur<C1>,0.718303968001,0.741156574554,0.783738780711,0.809489774127,0.84890292567,0.825611903649,0.815034846316,0.827351789808,0.833578235697,0.84185552385,0.821276034961,0.822680939814,0.823845863901,0.845247963127,0.860582994183,0.869971946272,0.878043955064,0.823996767676,0.905397678691,0.919968984908,0.907775705729
Estructura porcentual en valores constantes|B.1bV---Valor agregado bruto|Campeche<C1>,0.767989825046,0.781455301082,0.785389919962,0.774618597141,0.759532505409,0.778447187397,0.78132475664,0.768260748714,0.765747940771,0.759759033586,0.772115593288,0.760488006426,0.751879565963,0.69465539207,0.666389614609,0.643590265549,0.647420793901,0.659435255224,0.657070048093,0.637692379909,0.633287919783
Estructura porcentual en valores constantes|B.1bV---Valor agregado bruto|Coahuila de Zaragoza<C1>,2.540709555265,2.55064669471,2.574031666179,2.593936878529,2.597617842871,2.584145044741,2.518159838403,2.543899465743,2.555644383753,2.564903449366,2.553825118066,2.553412826726,2.535647296779,2.521159506507,2.525469630116,2.527695403051,2.539039312726,2.534554770122,2.46504510044,2.401166917304,2.414486791777
Estructura porcentual en valores constantes|B.1bV---Valor agregado bruto|Colima<C1>,0.656767205841,0.646492491593,0.657900811687,0.67062506191,0.673418551025,0.671198441538,0.680335076994,0.687395228429,0.683434570252,0.689794428489,0.675837538492,0.678133961026,0.678503359756,0.672155771302,0.689038805866,0.712655729162,0.702726856606,0.712701275046,0.721632454749,0.724415039202,0.723696909271
Estructura porcentual en valores constantes|B.1bV---Valor agregado bruto|Chiapas<C1>,1.885301800937,1.88134579422,1.900224272988,1.845147197393,1.870863320789,1.861056565383,1.921584098358,1.909269024795,1.897301098661,1.888850822346,1.882676298514,1.92564088161,1.847853354827,1.832282332905,1.78023114544,1.734121266535,1.755028028397,1.827140474309,1.807281021515,1.816447556546,1.796800958849
