Descriptores,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022<R>,2023<P>
Millones de pesos a precios de 2018|B.1bV---Valor agregado bruto|Durango<C1>,80550.45300000001,87186.827,80768.367,78992.606,84445.389,94081.19600000001,94125.183,94047.416,101170.60100000002,105017.898,114329.504,121313.67,112287.388,110560.95,111033.037,113218.188,115489.66300000002,105625.427,110917.549,107455.861,113261.902
Millones de pesos a precios de 2018|B.1bV---Valor agregado bruto|Guanajuato<C1>,264630.593,272275.58400000003,271985.481,290881.124,282491.59599999996,289525.468,270993.849,291483.26900000003,310273.295,326976.129,356743.50399999996,392112.36000000004,420017.68200000003,445652.17699999997,466449.376,440483.07399999996,417503.23000000004,388098.574,416419.05100000004,429253.30100000004,430737.5869999999
Millones de pesos a precios de 2018|B.1bV---Valor agregado bruto|Guerrero<C1>,41188.554000000004,44051.137,47164.545999999995,51249.534999999996,57542.1,57117.132,58179.369,58149.549999999996,56431.163,57042.935,62356.702000000005,74633.338,64747.398,64043.221000000005,58664.07000000001,60231.845,58494.397,53196.974,51219.778000000006,49951.824,49991.14200000001
Millones de pesos a precios de 2018|B.1bV---Valor agregado bruto|Hidalgo<C1>,152686.27899999998,175443.54,169150.444,157623.794,164298.67500000002,168794.868,162797.539,156595.00699999998,159097.994,163989.67299999998,158296.37800000003,167993.687,174914.758,169859.472,163712.332,155109.494,147109.47799999997,124320.99600000001,137131.701,163809.913,168680.27000000002
Millones de pesos a precios de 2018|B.1bV---Valor agregado bruto|Jalisco<C1>,364721.01900000003,367068.32699999993,379801.885,401308.41800000006,411447.402,413319.29799999995,383580.52699999994,407178.276,418197.48,433503.125,442072.004,461437.41000000003,491405.38800000004,495432.44299999997,506846.374,502848.68200000003,500980.636,458761.70300000004,480873.20700000005,517054.19399999996,519570.881
Millones de pesos a precios de 2018|B.1bV---Valor agregado bruto|México<C1>,510071.25399999996,520867.58099999995,534163.2339999999,560168.2710000001,560255.959,555529.401,508342.343,555635.1910000001,580406.9079999999,584956.6359999999,585636.027,582522.904,597875.986,599043.4110000001,651401.9290000001,657991.4149999999,618543.1510000001,562547.4660000001,600630.789,603055.3099999999,598500.06
Millones de pesos a precios de 2018|B.1bV---Valor agregado bruto|Michoacán de Ocampo<C1>,103010.19499999999,111655.14899999999,105263.779,112796.19200000001,122980.39600000001,124604.251,109752.107,117066.229,121478.987,122469.638,115712.96800000001,121567.81700000001,123120.974,120574.50499999998,120880.642,119646.943,118740.70300000001,115680.625,108589.218,112087.495,117186.00300000001
Millones de pesos a precios de 2018|B.1bV---Valor agregado bruto|Morelos<C1>,66003.374,68275.123,75874.09499999999,68419.047,72090.211,68332.359,68833.546,73623.42000000001,76155.84199999999,77816.32699999999,81182.401,82619.63499999998,83726.206,86454.997,88648.569,80574.88100000001,76861.851,67569.147,74189.03199999999,73832.54999999999,72591.051
Millones de pesos a precios de 2018|B.1bV---Valor agregado bruto|Nayarit<C1>,22106.352,34672.402,38863.831,35406.962,33143.237,37127.887,32560.884000000002,30798.730000000003,31622.034,33378.852,33728.329,34822.371,32028.001,32716.369,31441.583,29549.534,29372.760000000002,25236.039,31121.518999999997,30482.928,29535.070999999996
Millones de pesos a precios de 2018|B.1bV---Valor agregado bruto|Nuevo León<C1>,539396.9380000001,552018.8030000001,570810.482,619705.41,640216.2649999999,624890.544,577894.447,622242.1270000001,636987.9380000001,654371.155,638205.0630000001,665679.404,688313.452,671980.7010000001,695124.414,761978.335,763827.4979999999,676930.6170000001,741059.841,768473.064,791492.4859999999
Millones de pesos a precios de 2018|B.1bV---Valor agregado bruto|Oaxaca<C1>,136773.84399999998,135798.21600000001,135076.61500000002,132992.07600000003,130870.918,136885.608,139883.38500000004,135737.535,140638.424,136909.266,145491.606,141992.04100000003,138888.38599999997,136098.15,94709.296,110433.085,94074.39099999997,95302.72899999999,115041.276,132140.12600000002,153234.96400000004
Millones de pesos a precios de 2018|B.1bV---Valor agregado bruto|Puebla<C1>,178779.071,183840.903,206517.25900000002,217439.819,228997.07899999997,225071.21800000002,195888.535,221359.288,236790.397,258129.144,240138.577,248409.92,259465.014,265296.809,304258.111,302100.515,310163.80299999996,261476.247,268776.141,283634.63899999997,290132.129
Millones de pesos a precios de 2018|B.1bV---Valor agregado bruto|Querétaro<C1>,165927.86400000003,178061.65899999996,186700.33500000002,196601.042,205417.90400000004,197498.619,187710.606,209045.112,228261.37100000004,235409.41600000006,224421.573,233786.129,249880.893,245421.13799999998,253440.914,260411.981,258578.965,225778.88500000004,237997.56100000002,243907.07200000001,251958.47300000006
Millones de pesos a precios de 2018|B.1bV---Valor agregado bruto|Quintana Roo<C1>,25716.3,29172.745,34410.112,36748.494,34995.106,36847.727000000006,33976.508,29313.057,31327.715,29757.903,33971.478,38344.86,37836.784999999996,40124.998999999996,37812.315,40207.634999999995,42461.261,33450.933,28661.977,31607.961000000003,86604.57400000001
Millones de pesos a precios de 2018|B.1bV---Valor agregado bruto|San Luis Potosí<C1>,118069.35,141278.451,148653.28399999999,149776.34900000002,149027.603,157780.804,148648.592,156817.72599999997,171588.07700000002,187912.90099999998,190790.93200000003,194219.507,207141.777,226992.005,251927.49500000002,259779.791,238938.372,219941.205,221863.99400000004,236151.41600000003,269853.94
Millones de pesos a precios de 2018|B.1bV---Valor agregado bruto|Sinaloa<C1>,71617.98599999999,84249.23800000001,75905.519,77827.973,91656.55399999999,102836.177,100264.85700000002,103739.05699999999,104264.507,94286.58499999999,89338.692,86148.88500000001,88612.318,95862.683,98059.743,104511.65699999998,96679.401,90185.71799999998,91526.10399999999,94616.95999999999,94965.546
Millones de pesos a precios de 2018|B.1bV---Valor agregado bruto|Sonora<C1>,211372.94800000003,226932.27100000004,240799.85000000003,273487.48,272624.48,274274.408,241941.778,245708.10100000002,285604.328,300192.922,315493.55,322465.843,345557.85000000003,365599.694,358025.189,348346.556,349386.631,326662.55500000005,337697.429,356738.239,378399.065
Millones de pesos a precios de 2018|B.1bV---Valor agregado bruto|Tabasco<C1>,221632.29600000003,229649.65200000003,255502.35100000002,282955.347,293669.545,308177.831,331081.873,347778.33499999996,361215.748,377834.265,372470.27,367268.266,318939.119,304153.971,277623.895,245167.82799999998,219272.685,251676.787,317768.382,403393.196,416355.71
Millones de pesos a precios de 2018|B.1bV---Valor agregado bruto|Tamaulipas<C1>,250021.51799999995,265519.73500000004,285810.37299999996,292300.321,300585.44700000004,311467.50200000004,280927.012,282029.22699999996,272897.31999999995,289562.415,286076.067,286200.67000000004,299165.611,286562.751,279144.12100000004,297841.569,316539.70600000006,282727.31,296804.451,304143.89400000003,293486.46
Millones de pesos a precios de 2018|B.1bV---Valor agregado bruto|Tlaxcala<C1>,37180.373,40544.586,35576.22899999999,36278.37200000001,37566.009999999995,35637.911,34232.565,37790.223999999995,39813.614,41176.461,39267.348999999995,40735.189000000006,44881.448,45940.78,49779.502,51580.816999999995,51195.62399999999,45041.07,48658.115000000005,50462.647000000004,50792.881000000016
Millones de pesos a precios de 2018|B.1bV---Valor agregado bruto|Veracruz de Ignacio de la Llave<C1>,288592.537,312354.341,317146.87399999995,337585.59300000005,360602.3719999999,344101.233,352362.87899999996,357733.362,356779.048,378458.787,378509.711,368151.56399999995,357605.06299999997,338910.353,305653.38,300471.092,314422.534,278639.157,296621.72500000003,290586.159,302179.354
Millones de pesos a precios de 2018|B.1bV---Valor agregado bruto|Yucatán<C1>,55551.38100000001,56059.927,61210.129,66418.26699999999,68987.32999999999,69057.443,67688.208,69645.73999999999,69751.77100000001,73354.43500000001,68939.139,72962.053,76389.63700000002,83653.87299999999,90384.916,92331.66500000001,94234.996,83737.47099999999,89268.81800000001,89961.941,95374.75900000002
Millones de pesos a precios de 2018|B.1bV---Valor agregado bruto|Zacatecas<C1>,32033.244000000006,36141.210999999996,37579.350000000006,38788.804000000004,42871.55699999999,46352.319,57606.873999999996,68630.177,70533.101,69510.829,61546.452999999994,72443.58,71868.181,72406.93299999999,73696.23,77875.95700000001,70870.198,67234.364,72848.852,76872.701,81668.563
Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Estados Unidos Mexicanos<C1>,NA,3.819407852799,2.274267203943,5.050748482567,1.14448407467,-0.839855704011,-8.096319612291,4.700602995698,3.145855192785,3.567289242449,-0.526830870383,2.906535458984,1.82032062825,0.285648601307,0.626122218665,0.165580143204,-1.741034636692,-8.838038824773,6.380060048564,4.761934310991,3.398956028826
Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Aguascalientes<C1>,NA,4.094141409422,1.585229946022,13.780559936129,16.918962729051,-5.32997152283,-6.834260281416,13.848366845967,4.632229835881,6.968519760595,6.326757244563,17.768378490676,6.345050894581,4.049391476413,2.866337611599,4.059677840072,-0.462186046412,-6.80537657751,0.309371750812,-3.20492209324,9.797350894518
Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Baja California<C1>,NA,0.171194342889,1.274404874169,12.483601136745,0.263065922644,-5.090350178918,-19.29030599287,3.771312444129,-0.512014041437,4.984545050499,-0.182570429895,7.287205181726,7.488035120264,3.543371417731,4.962139210337,0.057226543442,4.289664873404,-4.288782541832,5.881530389504,0.847334294399,4.844407880706
Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Baja California Sur<C1>,NA,13.577830528154,-1.809797488641,9.086863610737,11.074600899091,18.667617687422,-3.76494022691,-7.771284873968,5.094921025665,-8.224608932316,-3.191091722654,-2.896306257214,14.171256943904,1.823381004697,7.170925126377,22.568033019822,-17.986862771547,-18.144712234713,-5.372453164758,1.571194479419,0.272423315363
Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Campeche<C1>,NA,0.68835745339,-1.65961392938,-3.295703899694,-7.070807122627,-9.189217311826,-9.673531979738,-4.166549439018,-3.404070579291,-3.739662652067,-0.330932802662,-1.368816365397,1.016876608581,-5.368202288745,-11.718128126459,-6.117400353556,-5.110129293305,-7.246385225944,-4.930144016484,-4.148522433079,8.665799514594
Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Coahuila de Zaragoza<C1>,NA,0.206838747169,0.8715759983,7.449427937912,2.922733431216,-3.644997627167,-27.900307990771,31.666727345592,7.512649015881,7.110918859587,-2.206480503488,5.978614201781,-2.30832246863,-0.653060432262,5.814485430857,2.18001617457,-2.894087282327,-14.279615288508,14.18423156889,2.215304368073,-4.501239193836
Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Colima<C1>,NA,-2.156115837438,-5.91202982902,6.174170690649,15.797360939063,2.094785520005,-3.749049987571,5.404087190436,13.184454259217,-1.344415296981,-2.82477335957,-0.573504129409,7.642815279878,-5.945119754151,11.957117257384,-7.333343039911,20.951796133235,-12.608212713603,-18.91004931481,-11.775345562861,9.838793558218
Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Chiapas<C1>,NA,-15.035104964927,1.311010516168,9.653594635946,-7.457495996813,12.834981870354,-1.368746729389,14.498051301564,-1.63415709109,1.601253642975,-13.507651889019,5.82600547812,-10.33941175577,1.171162934802,-9.715858645468,-9.246703293241,-13.044967732015,1.001350892503,6.404313617997,17.231346840049,-1.617846684857
Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Chihuahua<C1>,NA,3.337587071866,1.001153008111,8.453332361283,7.468080974204,8.138462891312,-12.784212315861,-0.908473424693,0.201857133192,14.70332251438,2.701709473451,4.338740608719,10.113911956574,3.717275748895,2.44848624242,-2.448940641875,3.661129229742,-7.146290804626,5.348133946482,10.097894723904,3.872669065902
Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Ciudad de México<C1>,NA,5.533133326892,3.442118881502,9.214449430175,-7.210176781936,-4.029111640588,-7.669018461205,-7.112010452935,2.540875928954,4.635236521308,-6.671933771454,-2.087908246153,-6.671548503184,2.5446289095,-2.880202340804,-2.297325258784,-2.094116313212,-12.288663668877,10.584328602879,12.7657895406,-0.478178839779
Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Durango<C1>,NA,8.238779240633,-7.361731377149,-2.198584750389,6.902903038798,11.410696444302,0.046754295088,-0.082620822102,7.574035845918,3.802781600556,8.866684800718,6.108804600429,-7.440449209063,-1.537517285557,0.426992532173,1.968018761839,2.006281004957,-8.541228490727,5.010272763205,-3.120956089645,5.403186895501
Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Guanajuato<C1>,NA,2.888929399028,-0.106547563222,6.947298411124,-2.884177524012,2.489940267108,-6.400687002775,7.560843198327,6.446348040649,5.383265098596,9.103837363002,9.914365812811,7.116664723346,6.103194245998,4.666688523772,-5.566799600564,-5.216964136969,-7.042976889065,7.297238098071,3.082051594225,0.345783246522
Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Guerrero<C1>,NA,6.949947793749,7.067715414474,8.661143478409,12.278287012751,-0.738534047245,1.859751991749,-0.051253563785,-2.955116591616,1.084103122241,9.315381475375,19.687757059378,-13.246010784082,-1.087575750921,-8.399251186945,2.672462036814,-2.884600330606,-9.056291323082,-3.716745241938,-2.475516391344,0.078711840433
Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Hidalgo<C1>,NA,14.904588119539,-3.586963646538,-6.81443673893,4.23469124211,2.736597236709,-3.553028045853,-3.809966685062,1.598382380097,3.074632732327,-3.471739955235,6.12604604257,4.119839931842,-2.890142637364,-3.618956262857,-5.25485031879,-5.157657209558,-15.490831936743,10.30453858333,19.454445475011,2.97317598844
Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Jalisco<C1>,NA,0.643589998305,3.468988486168,5.662566156037,2.526481764457,0.454953899551,-7.195108271959,6.151967406833,2.706235732478,3.65990847195,1.976659107129,4.380599953124,6.494483834763,0.819497526551,2.303831967661,-0.788738403799,-0.37149267103,-8.427258453957,4.819823419306,7.524018072398,0.486735632203
Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|México<C1>,NA,2.116631140323,2.552597528622,4.868368945063,0.015653867693,-0.843642610859,-8.494070325542,9.303346190069,4.458269994638,0.783885914742,0.11614382301,-0.531579830556,2.635618598784,0.195262065602,8.740354545023,1.011585275794,-5.995255120464,-9.052834051993,6.76979727076,0.403662456937,-0.755361892096
Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Michoacán de Ocampo<C1>,NA,8.392328545733,-5.724205338708,7.155750127496,9.028854449271,1.320417768048,-11.919452089961,6.664220122899,3.769454297533,0.815491653713,-5.517016388993,5.059803668678,1.277605404397,-2.068265801731,0.253898616461,-1.020592693411,-0.757428461837,-2.577109552737,-6.130159652924,3.221569382699,4.548685827978
Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Morelos<C1>,NA,3.441867986931,11.129927953407,-9.82555113178,5.365704669929,-5.212707728099,0.733454848237,6.958633222237,3.439696227097,2.18037770497,4.325665486627,1.770376315921,1.33935595334,3.259183868907,2.537241427468,-9.107522085325,-4.608173110426,-12.090138188319,9.797200784553,-0.480504988932,-1.681506327494
Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Nayarit<C1>,NA,56.843616712518,12.088660601016,-8.894823055401,-6.393446012115,12.022513069559,-12.300735024323,-5.411873952808,2.673175160145,5.555676779046,1.047001256964,3.243688710461,-8.024640252095,2.149269322178,-3.896477631732,-6.017664568606,-0.598229400166,-14.083528412039,23.32172651976,-2.051927478219,-3.109468355533
Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Nuevo León<C1>,NA,2.33999567124,3.404173716162,8.565877737333,3.309775042951,-2.393834995742,-7.52069261589,7.674010406264,2.36978667309,2.728971141052,-2.47047747696,4.304939367114,3.400142450554,-2.372865291611,3.444103821071,9.617547543079,0.242679209508,-11.376505981721,9.473529840356,3.699191547475,2.995475453646
Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Oaxaca<C1>,NA,-0.713314747519,-0.53137737833,-1.543227152975,-1.594950664579,4.595895017715,2.189986985337,-2.963790159925,3.610562841,-2.651592569041,6.268633417405,-2.405338078404,-2.185795047484,-2.008977194105,-30.411033507803,16.602160151206,-14.813218339413,1.305709223247,20.711418452666,14.863230480858,15.963991134684
Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Puebla<C1>,NA,2.831333652025,12.334771876093,5.288933260537,5.315153431028,-1.714371649256,-12.965977284577,13.002676751858,6.971069133544,9.011660637572,-6.96959929484,3.444404103386,4.450343206906,2.247622872192,14.685929373542,-0.709133437038,2.669074562816,-15.697368786776,2.79180005211,5.528205719718,2.290795659835
Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Querétaro<C1>,NA,7.312692821743,4.851508207053,5.302993698431,4.484646627661,-3.855206798332,-4.955990603661,11.365636952874,9.1923981461,3.131517596992,-4.667546093398,4.172752144465,6.884396464771,-1.784752305972,3.267760904931,2.750568915641,-0.703890809079,-12.684744097417,5.411788617877,2.483013260796,3.301011706622
Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Quintana Roo<C1>,NA,13.440677702469,17.952945463308,6.795624495497,-4.771319336243,5.293943101644,-7.792119714738,-13.725515877029,6.872903088886,-5.010936801487,14.159515877177,12.873687744761,-1.325014617344,6.047590988505,-5.763698586011,6.334761571726,5.604970299795,-21.220114023463,-14.316360024995,10.27836984169,173.996079658539
Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|San Luis Potosí<C1>,NA,19.657176904929,5.220069265907,0.755492895804,-0.499909368201,5.873543440137,-5.787910676384,5.495601330687,9.418801928042,9.513961742225,1.531577121467,1.797032471124,6.653435692224,9.582918659619,10.985184257921,3.116887261551,-8.022725293516,-7.950655577414,0.874228637603,6.43972090397,14.271573963376
Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Sinaloa<C1>,NA,17.636982977991,-9.903613608944,2.532693307848,17.768137170937,12.197297969548,-2.500404113622,3.465022644973,0.506511255447,-9.569816505247,-5.24771684116,-3.570465302984,2.859506539173,8.182118653075,2.291882441888,6.57957465787,-7.49414584442,-6.71671828004,1.486250849608,3.377021270347,0.368418093331
Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Sonora<C1>,NA,7.361075836441,6.110888918042,13.574605632022,-0.315553750395,0.605201704557,-11.788423949492,1.556706341143,16.237245266895,5.1079737139,5.096931632519,2.209963721921,7.16107069982,5.799852036352,-2.071802882855,-2.703338563142,0.29857479056,-6.503991276071,3.378065171871,5.638423145946,6.071910334232
Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Tabasco<C1>,NA,3.617413231148,11.257451851048,10.744713656275,3.786533145104,4.940344086412,7.432086184032,5.043000949798,3.8637866847,4.600717740579,-1.419668753441,-1.396622608296,-13.159086007175,-4.635727359616,-8.722580840478,-11.690660488716,-10.562210878664,14.777992981661,26.260504907034,26.945668244615,3.213369518508
Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Tamaulipas<C1>,NA,6.198753260909,7.641856828458,2.270718144999,2.834456688811,3.620286713348,-9.805353625625,0.392349241233,-3.237929308653,6.106727248183,-1.204005706335,0.043555898019,4.530017697024,-4.212670018413,-2.588832628844,6.698134258754,6.277880237731,-10.681881406688,4.979052430414,2.472821069654,-3.504076264638
Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Tlaxcala<C1>,NA,9.048357314759,-12.254057792081,1.973629639049,3.54932685513,-5.132562654378,-3.943401733059,10.392615919958,5.354268341992,3.423067797864,-4.636415936765,3.738067471782,10.178568215309,2.360289266959,8.355805016806,3.618587827576,-0.746775686007,-12.021640755858,8.030548563789,3.708594136867,0.654412758015
Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Veracruz de Ignacio de la Llave<C1>,NA,8.233686237008,1.534325722721,6.444559500845,6.818057250447,-4.575992916652,2.400934727252,1.524134158298,-0.266766844072,6.076516858692,0.013455626279,-2.736560436622,-2.8647171522,-5.227753165229,-9.812911498753,-1.695478715138,4.643189435342,-11.380665547336,6.45371174447,-2.034768694033,3.989589538571
Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Yucatán<C1>,NA,0.915451588863,9.186958092186,8.508621179348,3.868006673526,0.101631705416,-1.982747898731,2.891983785418,0.152243338932,5.164978535097,-6.01912617826,5.835457271957,4.697762547882,9.509452178703,8.046301693647,2.153842793857,2.061406560794,-11.13973093393,6.605581627847,0.776444693151,6.016786587564
Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Zacatecas<C1>,NA,12.824074264848,3.979221946935,3.218400531143,10.525596509756,8.119047320815,24.280457251772,19.135395196066,2.772721976223,-1.449350709818,-11.457748547352,17.705532112468,-0.794271900975,0.749639120545,1.780626449127,5.671561489645,-8.996048677771,-5.130272106761,8.350622607213,5.523558559303,6.238706247618
Estructura porcentual en valores constantes|B.1bV---Valor agregado bruto|Estados Unidos Mexicanos<C1>,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
Estructura porcentual en valores constantes|B.1bV---Valor agregado bruto|Aguascalientes<C1>,0.972024759167,0.974596993249,0.968030985413,1.048475228847,1.211995269198,1.157114357424,1.173004330116,1.27549052695,1.293870875567,1.336362603802,1.428436465918,1.634732387188,1.707377248881,1.77145549981,1.810892991696,1.881294363287,1.905779565584,1.948273234265,1.837093004449,1.697387144072,1.802422568073
Estructura porcentual en valores constantes|B.1bV---Valor agregado bruto|Baja California<C1>,4.868124967066,4.697059078326,4.651139292621,4.980230075271,4.93683012885,4.725213159803,4.149676124365,4.112844867389,3.966990739975,4.02127661255,4.035193596095,4.206969376253,4.441145630601,4.585413745268,4.783000927154,4.777826940567,5.071068768255,5.324130364976,5.299179853626,5.101167382022,5.172478467958
Estructura porcentual en valores constantes|B.1bV---Valor agregado bruto|Baja California Sur<C1>,0.352232594556,0.385340417157,0.369952820302,0.384166637874,0.421883174065,0.504878966889,0.528673686971,0.465698319543,0.474498253204,0.42047313459,0.409211302663,0.386136107223,0.43297491543,0.439613946703,0.468206786944,0.572923202163,0.478197882775,0.42937892953,0.381942581586,0.370309735968,0.359112471043
Estructura porcentual en valores constantes|B.1bV---Valor agregado bruto|Campeche<C1>,14.098206955776,13.673024444791,13.147104735275,12.102545936574,11.119536927163,10.183263231966,10.008502344886,9.160876701899,8.579146468606,7.973864520989,7.989567897744,7.657633550375,7.597208677983,7.168897293004,6.289457035026,5.894944909905,5.692819563647,5.792214054827,5.176392603714,4.736117968762,4.977362107287
Estructura porcentual en valores constantes|B.1bV---Valor agregado bruto|Coahuila de Zaragoza<C1>,6.445944223827,6.221646865162,6.136317000857,6.276430781426,6.386778459804,6.206102845235,4.868772412937,6.122747257035,6.381960531795,6.600323921638,6.488874454909,6.682587450772,6.411619746313,6.351604724626,6.679098536025,6.81342229004,6.733467910628,6.331538421294,6.796027835991,6.630825006415,6.124196950872
Estructura porcentual en valores constantes|B.1bV---Valor agregado bruto|Colima<C1>,0.474991887832,0.447652825347,0.41182153468,0.416225591429,0.476524503375,0.490627230451,0.513835102508,0.5172875647,0.567632219407,0.540712119738,0.528221059433,0.510357954917,0.539542271413,0.506020397067,0.563000776338,0.520851571314,0.641141832059,0.614626209062,0.468508938234,0.394552080851,0.419125358911
Estructura porcentual en valores constantes|B.1bV---Valor agregado bruto|Chiapas<C1>,1.416515022967,1.15926350122,1.14834513093,1.198660393268,1.096718573012,1.247963293935,1.339317241674,1.464644995909,1.396770033227,1.370254908329,1.191442532384,1.225243891426,1.078921057899,1.088447845379,0.976581199419,0.884814556282,0.783023493156,0.867537617333,0.867735407067,0.971018635159,0.923905887497
Estructura porcentual en valores constantes|B.1bV---Valor agregado bruto|Chihuahua<C1>,3.435481337891,3.419537437465,3.376970897769,3.486350668039,3.704318820002,4.039721261989,3.833660092854,3.628281214267,3.524722493129,3.903716934761,4.030417508645,4.086510979149,4.419370390814,4.570594734674,4.653369338604,4.53190714731,4.781066142082,4.869791297572,4.822552512885,5.068185141446,5.091404576806
