Descriptores,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022<R>,2023<P>
Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|México<C1>,NA,-4.181754342498,-10.067424813726,11.783882527394,17.221287240068,-7.483728101665,-20.20393572852,12.618443549447,-22.60348435861,20.796458298153,14.860229582463,9.94215487864,2.15142147366,9.343386809568,-3.025489390831,-5.656554314687,-0.515428895732,5.503724618891,0.418200320714,-7.449333791841,-3.013522519363
Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Michoacán de Ocampo<C1>,NA,-4.568961449456,-0.312322642514,12.693805882843,6.182910400836,6.89453937063,-5.749272324612,-3.099718237425,11.023116764148,6.783723643391,2.089555598525,11.651968214716,-0.321145423122,17.669326869015,9.118324653241,2.52830631659,-0.124724562943,-3.219218321517,7.284763124159,1.291259738304,9.724622056944
Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Morelos<C1>,NA,1.013427462325,9.779058709676,0.949391493271,9.093258968247,-17.73147688408,6.819120724624,2.286164328301,-9.934297202699,1.516468849091,13.059744727923,-5.216913792555,-7.743592687443,13.748952649057,4.056439866493,7.833743274573,1.563712407191,4.427768972934,2.33763603623,-0.846456835434,-5.912091742819
Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Nayarit<C1>,NA,20.776696216174,-0.634431640577,2.201871485491,14.252291909756,13.517267857922,-11.479709777526,-3.432340928671,10.479638159272,1.717413220271,-8.189116452839,-10.730828668068,2.388551887039,8.137894090268,0.705336341233,-3.416011623412,12.423035824279,0.771489236288,-2.848322722378,1.595846383077,-9.713526416974
Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Nuevo León<C1>,NA,-11.517018842213,-22.343896507745,4.093793528315,4.700190234259,-2.14783888795,-3.038474632595,14.064072516083,-23.132765273645,20.252514920847,1.617930290767,-0.979106041063,-9.041799466863,-7.322816073495,5.363601258795,-1.319969544944,9.653759286013,-7.867066729726,-12.368928271856,4.10260657393,-5.148545086143
Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Oaxaca<C1>,NA,-6.188703891398,-6.790733395122,14.537699346032,-2.492609960798,3.578934310589,7.35169791063,-1.556924431344,-6.299996451777,4.088854721906,6.768140043617,-6.066672560109,-2.402875929636,7.596266896248,-2.595674944309,7.783804019841,-0.473707059071,6.465737098027,5.119315204515,-2.904378111725,-3.512918404282
Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Puebla<C1>,NA,8.922217031055,-2.871617976443,5.194353838256,5.640996758439,2.764977835971,-14.630746101303,8.281693625663,-10.905066219469,21.866838669086,-0.540919060897,-4.400119654968,18.779370296,-0.508868229438,1.962828013934,5.236638564608,-1.164262231474,3.591907383789,4.765888699766,-9.339648367164,4.910181007749
Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Querétaro<C1>,NA,2.013935299568,-32.583167734747,25.302286677245,34.486557032829,-1.995734840956,-11.190657165045,30.631962777788,-22.966171707769,20.725802914265,5.748472839931,11.248706429167,12.961299243008,-9.900708847567,6.263002595057,5.603940497325,-5.976144204501,6.634003723184,-7.226110118011,-2.255198882285,4.220774006349
Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Quintana Roo<C1>,NA,1.704327226136,14.691858420346,22.883373130577,-26.465432514167,-13.383638719153,14.489409565833,35.25552021273,6.474535550063,-3.237087609627,2.555118086462,-11.241715379524,0.370232980865,1.065512641293,12.648352528717,26.313457068933,-22.728432209167998,-6.488420403565,50.853957634203,-0.562515899709,-10.060371984714
Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|San Luis Potosí<C1>,NA,-4.531991591275,-0.425616919701,-6.739849040853,9.731711267934,9.454660365381,-9.479946469339,10.740716988684,-18.134928688256,4.941729522406,23.367277141168,16.63526402482,-0.618795229004,4.076417111462,2.730449696992,6.029511091621,-8.115656663759,3.300197445649,19.388076037395,-2.516203029919,-6.626197913038
Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Sinaloa<C1>,NA,21.894454253237,-9.166830301598,19.895764422547,6.955168946326,-1.062808690373,-8.354096885947,-13.846210702349,-8.7388124786,23.131780606973,1.741277636779,-1.953779830481,18.052548881449,9.337139100869,-2.951808090983,3.214064974227,5.234392117987,-6.701942556593,-1.678099753541,0.277244101007,-15.903481828118
Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Sonora<C1>,NA,-14.025055633222,25.467752155798,-10.021934294027,23.243432366911,2.453947881322,-4.407142566303,10.864950493415,-5.016595000987,19.503556173252,-4.670763697175,-1.623223617793,11.35238587776,8.144674298524,10.434992816046,4.977735698216,2.065692223016,0.487263615267,-3.159396023599,4.652972842015,-5.836227985674
Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Tabasco<C1>,NA,16.234734697155,-18.423149479001,10.311895917063,-14.587526620322,-3.074114801793,-3.593516016318,1.761248471793,-11.54206926439,22.714993380242,-1.497021352596,-1.018364193289,3.480882818574,1.796208376111,7.013283771641,2.570102734992,-5.445560169396,1.07477724031,3.392739338292,-1.346070067393,-5.251637637977
Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Tamaulipas<C1>,NA,10.918470161521,-10.909671906515,0.665468693271,14.499374724719,-5.589366339624,3.956882035447,6.17608312075,-16.081532372619,10.843941969748,-2.391403819543,18.724186055017,-11.310141311201,10.056382390256,-9.198507415422,-9.030918019048,-5.682955368132,-5.040937089802,-9.785170361187,22.758824144982,-12.545125607121
Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Tlaxcala<C1>,NA,-23.174750859931,19.261675767974,6.633953837485,-11.870353500532,22.227306015076,-15.068236755857,17.646865754221,-53.20193956592,121.572963071353,-13.345113410909,5.270666471503,6.188995825612,-1.240794053365,-2.404835311095,3.136094143078,6.427209373634,-11.345180615881,11.669301089536,4.658194925359,-5.926347622636
Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Veracruz de Ignacio de la Llave<C1>,NA,3.928571643198,-11.570277960833,9.842824278391,3.38945135451,0.616860780292,-0.183261454938,-2.702040044119,-2.527933109938,6.821674227274,10.875507757477,-7.128266704353,4.097429263286,-2.214747780259,3.523387016419,4.126651273297,1.007284177877,4.626899834855,4.350376835961,-2.687897939389,-3.814908382801
Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Yucatán<C1>,NA,37.775376162555,-4.414704487889,8.513630543866,-0.564756590795,-7.076246151471,-18.036176618751,30.766951858664,2.122755756893,-2.082426208485,-2.968077933783,-4.257723591806,-4.632114553796,-5.149050882607,8.809388387847,1.321368315524,7.410160332882,-1.944769951355,15.280451019091,6.520753956931,4.9354959629
Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Zacatecas<C1>,NA,-22.804795109939,-22.173740681449,55.894784667022,-12.234251115146,5.817736194535,0.17974486381,4.821225883911,-26.560389698644,42.916525350014,34.414325056233,-4.894545501451,-0.287303768707,-0.433323771925,-2.141191293445,4.373290910717,-12.367059979417,22.231248122493,1.775494611779,-8.001475828673,-14.248685571434
Estructura porcentual en valores constantes|B.1bV---Valor agregado bruto|Estados Unidos Mexicanos<C1>,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
Estructura porcentual en valores constantes|B.1bV---Valor agregado bruto|Aguascalientes<C1>,0.663629476825,0.618522548746,0.616605950979,0.581672800875,0.522777854762,0.596202303799,0.505713450417,0.627165224518,0.56622158688,0.56082533977,0.583164759836,0.533061868826,0.535821554771,0.516464150354,0.56075517506,0.553331421662,0.555450827712,0.587433735815,0.614950263336,0.582460582813,0.595010347836
Estructura porcentual en valores constantes|B.1bV---Valor agregado bruto|Baja California<C1>,3.01240167896,3.597799453051,3.8768044597,3.316573097917,2.869466030496,2.784817058904,3.702836310564,3.463755214767,3.378101122757,3.222329843192,3.394785097559,3.038965137014,3.260694847513,2.920025810173,3.1223281197,3.096626890413,3.156823089965,2.682911316958,2.755691819524,3.135112160955,3.337611632506
Estructura porcentual en valores constantes|B.1bV---Valor agregado bruto|Baja California Sur<C1>,0.792056079452,0.70052029736,0.855419327942,0.676723761769,0.725261697296,0.610595969374,0.646866742874,0.743401086358,0.814181635451,0.817551976346,0.837126892183,0.857394340915,0.901737794117,0.880676776294,0.878988895268,0.889748130526,0.946261149419,1.024579260607,1.150611278068,1.099899077137,1.121218714694
Estructura porcentual en valores constantes|B.1bV---Valor agregado bruto|Campeche<C1>,0.384159696413,0.546271177965,0.567160019563,0.683525504385,0.409243022829,0.464153753283,0.590612927204,0.727913055296,0.637313445556,0.615301593976,0.634119587745,0.740510769831,0.720836786768,0.822921657061,0.819795919222,0.804784998943,0.795341801992,0.839408691457,0.852704604916,0.687797279463,0.76928989777
Estructura porcentual en valores constantes|B.1bV---Valor agregado bruto|Coahuila de Zaragoza<C1>,1.263033416062,1.417193816946,1.543108501917,1.376431056909,1.428300852969,1.199748243792,1.531065208962,1.534447093218,1.815935985078,1.389333071732,1.168457941928,1.292342961156,1.20305699921,1.136971862569,1.19522134449,1.210613315883,1.275588371075,1.2074953949,1.141153099961,1.152233792467,1.063898704074
Estructura porcentual en valores constantes|B.1bV---Valor agregado bruto|Colima<C1>,1.624625482418,1.610822560837,1.587186254665,1.649104486807,1.607825225274,1.689862681851,1.360861470627,1.366161786851,1.597608236365,1.233832630278,1.159168258459,1.0252331378,1.002602096955,1.096071720145,1.112999328003,1.167302184446,1.179519097798,1.210663180843,1.185361818677,1.284005778307,1.295393033113
Estructura porcentual en valores constantes|B.1bV---Valor agregado bruto|Chiapas<C1>,4.72240092107,3.95804705222,3.905077114981,3.748434917467,3.60471144525,3.522928002418,3.659022093836,3.66871277221,3.797449060915,3.453236555296,3.334204773035,2.900179624998,2.861095168921,2.776450061016,2.710167365025,2.68517491823,2.73515190803,2.76554472655,2.78002791361,2.73483439117,2.736628289971
Estructura porcentual en valores constantes|B.1bV---Valor agregado bruto|Chihuahua<C1>,5.604564651702,5.742260984731,6.184879564749,6.596718885929,6.347217672585,5.86106338907,6.807456290366,6.95707941325,7.980893184386,6.290714315217,7.789093709753,7.910780353884,8.318010048854,7.538421971909,7.781941927282,7.776766295787,7.430842831864,7.03613800414,6.857220967317,7.639262899294,7.891007406002
Estructura porcentual en valores constantes|B.1bV---Valor agregado bruto|Ciudad de México<C1>,0.377119196679,0.353741346165,0.388644363766,0.371395578968,0.344507738451,0.317765752953,0.358129713216,0.346506086151,0.375117953494,0.347532592129,0.285410895839,0.271950017907,0.271478989767,0.257310147432,0.226320291828,0.234367642985,0.24321709806,0.239464454435,0.233097384435,0.223755720825,0.215636305138
Estructura porcentual en valores constantes|B.1bV---Valor agregado bruto|Durango<C1>,2.094882707184,2.074011704977,1.456684196898,2.123258753164,1.67016092187,1.752538329311,1.943751785818,1.669824814112,1.285930260571,1.782436493591,1.863418659898,1.922931147969,1.614902875486,1.623940320341,1.715005872842,1.561449767786,1.42555964411,1.354226548272,1.665743854706,1.507929433953,1.353193222643
Estructura porcentual en valores constantes|B.1bV---Valor agregado bruto|Guanajuato<C1>,5.678217747267,5.984589113613,5.219390573374,4.551705779032,4.857093191997,5.026466958481,5.119533450274,5.04532685098,5.028004948088,4.552644899115,4.987890002211,4.849457435319,4.580597604474,4.538227003675,5.072806930797,5.296045466279,5.297798544661,5.37490855417,5.798297485154,5.512606975995,5.462211503134
Estructura porcentual en valores constantes|B.1bV---Valor agregado bruto|Guerrero<C1>,2.724419670234,2.485227209907,2.742491849393,2.698361851002,2.568908333543,2.723261375378,2.696533801384,2.836769720047,2.855111089582,2.549372810682,2.137120136697,2.32963725834,2.090711644312,2.323244687353,2.309390318793,2.250974042439,2.200593859587,2.448758362329,2.406410188863,2.397881468506,2.356173075209
