PROD_EST,COBERTURA,ANIO,ID_ENTIDAD,TEMA,CATEGORIA,DESCRIPCION_CATEGORIA,VALOR,ESTATUS
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2007,01,Egresos,Partida Genérica,Otras remuneraciones adicionales y especiales,93561,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2007,01,Egresos,Concepto,Seguridad social,25988467,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2007,01,Egresos,Partida Genérica,Aportaciones de seguridad social,22256214,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2007,01,Egresos,Partida Genérica,Aportaciones al sistema para el retiro,3668349,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2007,01,Egresos,Partida Genérica,Aportaciones para seguros,63904,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2007,01,Egresos,Concepto,Otras prestaciones sociales y económicas,274077039,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2007,01,Egresos,Partida Genérica,Cuotas para el fondo de ahorro y fondo de trabajo,4585820,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2007,01,Egresos,Partida Genérica,Indemnizaciones,122759047,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2007,01,Egresos,Partida Genérica,Otras prestaciones sociales y económicas,146732172,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2007,01,Egresos,Capítulo,Materiales y suministros,72414754,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2007,01,Egresos,Concepto,"Materiales de administración, emisión de documentos y artículos oficiales",17616763,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2007,01,Egresos,Partida Genérica,"Materiales, útiles y equipos menores de oficina",8032642,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2007,01,Egresos,Partida Genérica,Materiales y útiles de impresión y reproducción,6264926,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2007,01,Egresos,Partida Genérica,Material estadístico y geográfico,46235,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2007,01,Egresos,Partida Genérica,"Materiales, útiles y equipos menores de tecnologías de la información y comunicaciones",907852,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2007,01,Egresos,Partida Genérica,Material de limpieza,1178694,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2007,01,Egresos,Partida Genérica,Materiales y útiles de enseñanza,1186414,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2007,01,Egresos,Concepto,Alimentos y utensilios,7282217,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2007,01,Egresos,Partida Genérica,Otros alimentos y utensilios,7282217,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2007,01,Egresos,Concepto,"Herramientas, refacciones y accesorios menores",1874295,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2007,01,Egresos,Partida Genérica,Refacciones y accesorios menores otros bienes muebles,1874295,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2007,01,Egresos,Concepto,Materiales y artículos de construcción y de reparación,3172651,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2007,01,Egresos,Partida Genérica,Otros materiales y artículos de construcción y reparación,3172651,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2007,01,Egresos,Concepto,"Productos químicos, farmacéuticos, laboratorio y materias primas de producción y comercialización",2600506,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2007,01,Egresos,Partida Genérica,"Productos químicos, farmacéuticos y de laboratorio",2054903,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2007,01,Egresos,Subpartida Genérica,Productos químicos básicos,239392,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2007,01,Egresos,Subpartida Genérica,"Fertilizantes, pesticidas y otros agroquímicos",41291,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2007,01,Egresos,Subpartida Genérica,Medicinas y productos farmacéuticos,375292,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2007,01,Egresos,Subpartida Genérica,"Materiales, accesorios y suministros médicos",35084,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2007,01,Egresos,Subpartida Genérica,"Materiales, accesorios y suministros de laboratorio",1363844,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2007,01,Egresos,Partida Genérica,Otros productos adquiridos como materia prima,545603,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2007,01,Egresos,Concepto,"Combustibles, lubricantes y aditivos",20397033,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2007,01,Egresos,Partida Genérica,"Combustibles, lubricantes y aditivos",20397033,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2007,01,Egresos,Concepto,"Vestuario, blancos, prendas de protección y artículos deportivos",3925968,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2007,01,Egresos,Partida Genérica,Vestuario y uniformes,3496169,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2007,01,Egresos,Partida Genérica,Prendas de seguridad y protección personal,155020,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2007,01,Egresos,Partida Genérica,Artículos deportivos,274779,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2007,01,Egresos,Concepto,Materiales y suministros diversos,15545321,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2007,01,Egresos,Capítulo,Servicios generales,227789232,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2007,01,Egresos,Concepto,Servicios básicos,24088051,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2007,01,Egresos,Partida Genérica,Energía eléctrica,9508959,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2007,01,Egresos,Partida Genérica,Agua,999301,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2007,01,Egresos,Partida Genérica,Telefonía tradicional,8515638,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2007,01,Egresos,Partida Genérica,Telefonía celular,70594,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2007,01,Egresos,Partida Genérica,Servicios de telecomunicaciones y satélites,642720,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2007,01,Egresos,Partida Genérica,Servicios postales y telegráficos,17217,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2007,01,Egresos,Partida Genérica,Servicios integrales y otros servicios,4333622,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2007,01,Egresos,Concepto,Servicios de arrendamiento,11648008,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2007,01,Egresos,Partida Genérica,Otros arrendamientos,11648008,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2007,01,Egresos,Concepto,"Servicios profesionales, científicos, técnicos y otros servicios",55669353,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2007,01,Egresos,Partida Genérica,Servicios de vigilancia,905351,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2007,01,Egresos,Partida Genérica,"Servicios profesionales, científicos y técnicos integrales",54764002,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2007,01,Egresos,Concepto,"Servicios financieros, bancarios y comerciales",25108208,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2007,01,Egresos,Partida Genérica,Servicios financieros y bancarios,11300999,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2007,01,Egresos,Partida Genérica,Seguro de bienes patrimoniales,9701422,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2007,01,Egresos,Partida Genérica,Fletes y maniobras,102727,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2007,01,Egresos,Partida Genérica,"Servicios financieros, bancarios y comerciales integrales",4003060,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2007,01,Egresos,Concepto,"Servicios de instalación, reparación, mantenimiento y conservación",22846029,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2007,01,Egresos,Partida Genérica,Conservación y mantenimiento menor de inmuebles,1561826,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2007,01,Egresos,Partida Genérica,"Instalación, reparación y mantenimiento de mobiliario y equipo de administración, educacional y recreativo",848592,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2007,01,Egresos,Partida Genérica,"Instalación, reparación y mantenimiento de equipo de cómputo y tecnología de la información",2236533,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2007,01,Egresos,Partida Genérica,Reparación y mantenimiento de equipo de transporte,8749753,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2007,01,Egresos,Partida Genérica,"Instalación, reparación y mantenimiento de maquinaria, otros equipos y herramienta",1574151,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2007,01,Egresos,Partida Genérica,Servicios de limpieza y manejo de desechos,7826172,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2007,01,Egresos,Partida Genérica,Diversos servicios de mantenimiento,49002,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2007,01,Egresos,Concepto,Servicios de comunicación social y publicidad,60544846,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2007,01,Egresos,Partida Genérica,Otros servicios de información,60544846,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2007,01,Egresos,Concepto,Servicios de traslado y viáticos,7020580,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2007,01,Egresos,Partida Genérica,Servicios integrales de traslado y viáticos,7020580,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2007,01,Egresos,Concepto,Servicios oficiales,12937438,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2007,01,Egresos,Partida Genérica,Gastos de ceremonial,5340287,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2007,01,Egresos,Partida Genérica,Gastos de orden social y cultural,7335777,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2007,01,Egresos,Partida Genérica,Congresos y convenciones,261374,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2007,01,Egresos,Concepto,Otros servicios generales,7926719,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2007,01,Egresos,Partida Genérica,Impuestos y derechos,2080065,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2007,01,Egresos,Partida Genérica,Impuesto sobre nóminas y otros que se deriven de una relación laboral,5846654,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2007,01,Egresos,Capítulo,"Transferencias, asignaciones, subsidios y otras ayudas",5855681239,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2007,01,Egresos,Concepto,Transferencias internas y asignaciones al sector público,5855221277,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2007,01,Egresos,Partida Genérica,A poderes,282228770,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2007,01,Egresos,Subpartida Genérica,Legislativo,137096407,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2007,01,Egresos,Subpartida Genérica,Judicial,145132363,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2007,01,Egresos,Partida Genérica,A instituciones del gobierno según función,5328295131,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2007,01,Egresos,Subpartida Genérica,Instituciones y programas de educación,4046595685,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2007,01,Egresos,Subpartida Genérica,Instituciones y programas de salud,867240218,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2007,01,Egresos,Subpartida Genérica,Instituciones y programas de asistencia social,152592749,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2007,01,Egresos,Subpartida Genérica,Instituciones y programas de cultura y deporte,215363237,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2007,01,Egresos,Subpartida Genérica,Instituciones y programas de seguridad pública,13197524,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2007,01,Egresos,Subpartida Genérica,Instituciones y programas del sector turismo,4407228,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2007,01,Egresos,Subpartida Genérica,Instituciones y programas de infraestructura,28898490,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2007,01,Egresos,Partida Genérica,Órganos autónomos y electorales,112373739,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2007,01,Egresos,Subpartida Genérica,Partidos políticos,53276000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2007,01,Egresos,Subpartida Genérica,Instituto electoral,42135724,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2007,01,Egresos,Subpartida Genérica,Comisión de derechos humanos,9933556,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2007,01,Egresos,Subpartida Genérica,Instituciones de transparencia,7028459,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2007,01,Egresos,Partida Genérica,Diversas transferencias,132323637,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2007,01,Egresos,Subpartida Genérica,Otras transferencias,132323637,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2007,01,Egresos,Concepto,Ayudas sociales,459962,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2007,01,Egresos,Partida Genérica,Ayudas sociales a personas,459962,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2007,01,Egresos,Capítulo,"Bienes muebles, inmuebles e intangibles",21122483,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2007,01,Egresos,Concepto,Mobiliario y equipo de administración,6918516,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2007,01,Egresos,Partida Genérica,Muebles de oficina y estantería,1662274,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2007,01,Egresos,Partida Genérica,"Bienes artísticos, culturales y científicos",49450,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2007,01,Egresos,Partida Genérica,Equipo de cómputo y de tecnologías de la información,5206792,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2007,01,Egresos,Concepto,Mobiliario y equipo educacional y recreativo,673602,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2007,01,Egresos,Partida Genérica,Otro mobiliario y equipo educacional y recreativo,673602,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2007,01,Egresos,Concepto,Vehículos y equipo de transporte,3363700,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2007,01,Egresos,Partida Genérica,Otros equipos de transporte,3363700,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2007,01,Egresos,Concepto,Equipo de defensa y seguridad y equipo e instrumental médico y laboratorio,90580,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2007,01,Egresos,Partida Genérica,Equipo de defensa y seguridad,79611,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2007,01,Egresos,Partida Genérica,Equipo médico y de laboratorio,9844,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2007,01,Egresos,Partida Genérica,Instrumental médico y de laboratorio,1125,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2007,01,Egresos,Concepto,"Maquinaria, otros equipos y herramientas",10076085,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2007,01,Egresos,Partida Genérica,Maquinaria y equipo agropecuario,69793,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2007,01,Egresos,Partida Genérica,Maquinaria y equipo industrial,282125,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2007,01,Egresos,Partida Genérica,Maquinaria y equipo de construcción,720935,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2007,01,Egresos,Partida Genérica,Equipo de comunicación y telecomunicación,253060,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2007,01,Egresos,Partida Genérica,"Equipos de generación eléctrica, aparatos y accesorios eléctricos",23131,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2007,01,Egresos,Partida Genérica,Herramientas y máquinas-herramienta,8727041,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2007,01,Egresos,Capítulo,Inversión pública,2975878762,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2007,01,Egresos,Concepto,Obra pública en bienes de dominio público,2643180844,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2007,01,Egresos,Partida Genérica,Edificación no habitacional,160594268,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2007,01,Egresos,Subpartida Genérica,Escuelas,125921009,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2007,01,Egresos,Subpartida Genérica,Hospitales,10077031,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2007,01,Egresos,Subpartida Genérica,Edificios públicos diversos,24596228,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2007,01,Egresos,Partida Genérica,"Construcción de obras para el abastecimiento de agua, petróleo, gas, electricidad y telecomunicaciones",205931968,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2007,01,Egresos,Partida Genérica,División de terrenos y construcción de obras de urbanización,2098864319,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2007,01,Egresos,Partida Genérica,Construcción de vías de comunicación,121508137,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2007,01,Egresos,Partida Genérica,Diversas obras públicas en bienes de dominio público,56282152,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2007,01,Egresos,Concepto,Proyectos productivos y acciones de fomento,332697918,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2007,01,Egresos,Partida Genérica,Seguridad pública,87966943,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2007,01,Egresos,Partida Genérica,Desarrollo agropecuario y forestal,43218325,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2007,01,Egresos,Partida Genérica,Desarrollo industrial y comercial,142263991,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2007,01,Egresos,Partida Genérica,Desarrollo y fomento turístico,3986107,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2007,01,Egresos,Partida Genérica,Diversos proyectos productivos y acciones de fomento,55262552,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2007,01,Egresos,Capítulo,Inversiones financieras y otras provisiones,6518337,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2007,01,Egresos,Concepto,Inversiones para el fomento de actividades productivas,6518337,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2007,01,Egresos,Partida Genérica,Diversos créditos,6518337,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2007,01,Egresos,Capítulo,Recursos asignados a municipios,1681367004,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2007,01,Egresos,Concepto,Participaciones,1187088794,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2007,01,Egresos,Partida Genérica,Fondo general de participaciones,691196384,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2007,01,Egresos,Partida Genérica,Fondo de fomento municipal,412125469,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2007,01,Egresos,Partida Genérica,Impuestos sobre tenencia o uso de vehículos,66847117,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2007,01,Egresos,Partida Genérica,Impuesto sobre automóviles nuevos,16620919,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2007,01,Egresos,Partida Genérica,Impuesto especial sobre producción y servicios,298905,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2007,01,Egresos,Concepto,"Aportaciones federales, ramo general 33",445813416,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2007,01,Egresos,Partida Genérica,FA para la infraestructura social municipal,106456897,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2007,01,Egresos,Partida Genérica,FA para el fortalecimiento de los municipios,339356519,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2007,01,Egresos,Concepto,Recursos reasignados a municipios,48464794,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2007,01,Egresos,Partida Genérica,Recursos federales por convenio,48464794,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2007,01,Egresos,Capítulo,Deuda pública,327049405,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2007,01,Egresos,Concepto,Amortización de la deuda pública,80983306,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2007,01,Egresos,Partida Genérica,Diversas amortizaciones de la deuda pública,80983306,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2007,01,Egresos,Concepto,Intereses de la deuda pública,246066099,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2007,01,Egresos,Partida Genérica,Diversos intereses,246066099,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2007,01,Ingresos,Tema,Total de ingresos,11848058487,Cifras Definitivas
