PROD_EST,COBERTURA,ANIO,ID_ENTIDAD,TEMA,CATEGORIA,DESCRIPCION_CATEGORIA,VALOR,ESTATUS
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2004,01,Egresos,Subpartida Genérica,Productos químicos básicos,2545898,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2004,01,Egresos,Partida Genérica,Otros productos adquiridos como materia prima,4250937,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2004,01,Egresos,Concepto,"Combustibles, lubricantes y aditivos",20652912,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2004,01,Egresos,Partida Genérica,"Combustibles, lubricantes y aditivos",20652912,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2004,01,Egresos,Concepto,"Vestuario, blancos, prendas de protección y artículos deportivos",2391602,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2004,01,Egresos,Partida Genérica,Vestuario y uniformes,2391602,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2004,01,Egresos,Concepto,Materiales y suministros diversos,17232364,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2004,01,Egresos,Capítulo,Servicios generales,138625495,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2004,01,Egresos,Concepto,Servicios básicos,22245785,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2004,01,Egresos,Partida Genérica,Servicios integrales y otros servicios,22245785,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2004,01,Egresos,Concepto,Servicios de arrendamiento,5381591,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2004,01,Egresos,Partida Genérica,Otros arrendamientos,5381591,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2004,01,Egresos,Concepto,"Servicios profesionales, científicos, técnicos y otros servicios",17407503,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2004,01,Egresos,Partida Genérica,"Servicios profesionales, científicos y técnicos integrales",17407503,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2004,01,Egresos,Concepto,"Servicios financieros, bancarios y comerciales",9127665,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2004,01,Egresos,Partida Genérica,Servicios financieros y bancarios,9127665,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2004,01,Egresos,Concepto,"Servicios de instalación, reparación, mantenimiento y conservación",17457024,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2004,01,Egresos,Partida Genérica,Diversos servicios de mantenimiento,17457024,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2004,01,Egresos,Concepto,Servicios de comunicación social y publicidad,44361002,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2004,01,Egresos,Partida Genérica,Otros servicios de información,44361002,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2004,01,Egresos,Concepto,Servicios de traslado y viáticos,5647569,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2004,01,Egresos,Partida Genérica,Servicios integrales de traslado y viáticos,5647569,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2004,01,Egresos,Concepto,Servicios oficiales,15366158,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2004,01,Egresos,Partida Genérica,Gastos de ceremonial,11170188,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2004,01,Egresos,Partida Genérica,Diversos servicios oficiales,4195970,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2004,01,Egresos,Concepto,Otros servicios generales,1631198,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2004,01,Egresos,Partida Genérica,Impuesto sobre nóminas y otros que se deriven de una relación laboral,1631198,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2004,01,Egresos,Capítulo,"Transferencias, asignaciones, subsidios y otras ayudas",4804642981,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2004,01,Egresos,Concepto,Transferencias internas y asignaciones al sector público,4804642981,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2004,01,Egresos,Partida Genérica,A poderes,213611000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2004,01,Egresos,Subpartida Genérica,Legislativo,103339000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2004,01,Egresos,Subpartida Genérica,Judicial,110272000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2004,01,Egresos,Partida Genérica,A instituciones del gobierno según función,4392254000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2004,01,Egresos,Subpartida Genérica,Instituciones y programas de educación,3141004000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2004,01,Egresos,Subpartida Genérica,Instituciones y programas de salud,703981000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2004,01,Egresos,Subpartida Genérica,Instituciones y programas de asistencia social,80456000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2004,01,Egresos,Subpartida Genérica,Instituciones y programas de seguridad social,27618000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2004,01,Egresos,Subpartida Genérica,Instituciones y programas de cultura y deporte,184797000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2004,01,Egresos,Subpartida Genérica,Instituciones y programas de seguridad pública,65365000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2004,01,Egresos,Subpartida Genérica,Instituciones y programas de infraestructura,189033000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2004,01,Egresos,Partida Genérica,Órganos autónomos y electorales,132321000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2004,01,Egresos,Subpartida Genérica,Partidos políticos,84137000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2004,01,Egresos,Subpartida Genérica,Instituto electoral,40771000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2004,01,Egresos,Subpartida Genérica,Comisión de derechos humanos,7413000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2004,01,Egresos,Partida Genérica,Diversas transferencias,66456981,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2004,01,Egresos,Subpartida Genérica,Otras transferencias,66456981,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2004,01,Egresos,Capítulo,"Bienes muebles, inmuebles e intangibles",9173554,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2004,01,Egresos,Concepto,Mobiliario y equipo de administración,8086427,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2004,01,Egresos,Partida Genérica,Muebles de oficina y estantería,3055790,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2004,01,Egresos,Partida Genérica,"Bienes artísticos, culturales y científicos",1310005,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2004,01,Egresos,Partida Genérica,Equipo de cómputo y de tecnologías de la información,3720632,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2004,01,Egresos,Concepto,Vehículos y equipo de transporte,730862,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2004,01,Egresos,Partida Genérica,Otros equipos de transporte,730862,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2004,01,Egresos,Concepto,Equipo de defensa y seguridad y equipo e instrumental médico y laboratorio,76702,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2004,01,Egresos,Partida Genérica,Equipo de defensa y seguridad,54958,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2004,01,Egresos,Partida Genérica,Equipo médico y de laboratorio,21744,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2004,01,Egresos,Concepto,"Maquinaria, otros equipos y herramientas",279563,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2004,01,Egresos,Partida Genérica,Maquinaria y equipo agropecuario,215527,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2004,01,Egresos,Partida Genérica,Herramientas y máquinas-herramienta,64036,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2004,01,Egresos,Capítulo,Inversión pública,404560864,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2004,01,Egresos,Concepto,Obra pública en bienes de dominio público,315346760,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2004,01,Egresos,Partida Genérica,Edificación no habitacional,23903477,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2004,01,Egresos,Subpartida Genérica,Escuelas,17567443,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2004,01,Egresos,Subpartida Genérica,Hospitales,4440193,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2004,01,Egresos,Subpartida Genérica,Edificios públicos diversos,1895841,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2004,01,Egresos,Partida Genérica,"Construcción de obras para el abastecimiento de agua, petróleo, gas, electricidad y telecomunicaciones",8242321,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2004,01,Egresos,Partida Genérica,División de terrenos y construcción de obras de urbanización,121605583,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2004,01,Egresos,Partida Genérica,Construcción de vías de comunicación,19038967,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2004,01,Egresos,Partida Genérica,Otras construcciones de ingeniería civil u obra pesada,26637518,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2004,01,Egresos,Partida Genérica,Diversas obras públicas en bienes de dominio público,115918894,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2004,01,Egresos,Concepto,Proyectos productivos y acciones de fomento,89214104,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2004,01,Egresos,Partida Genérica,Seguridad pública,11000000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2004,01,Egresos,Partida Genérica,Desarrollo agropecuario y forestal,36992495,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2004,01,Egresos,Partida Genérica,Desarrollo industrial y comercial,29661431,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2004,01,Egresos,Partida Genérica,Desarrollo administrativo,2099346,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2004,01,Egresos,Partida Genérica,Desarrollo y fomento turístico,1396060,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2004,01,Egresos,Partida Genérica,Diversos proyectos productivos y acciones de fomento,8064772,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2004,01,Egresos,Capítulo,Recursos asignados a municipios,1159208265,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2004,01,Egresos,Concepto,Participaciones,827224197,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2004,01,Egresos,Partida Genérica,Fondo general de participaciones,463977242,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2004,01,Egresos,Partida Genérica,Fondo de fomento municipal,305051521,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2004,01,Egresos,Partida Genérica,Impuestos sobre tenencia o uso de vehículos,42058245,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2004,01,Egresos,Partida Genérica,Impuesto sobre automóviles nuevos,10579720,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2004,01,Egresos,Partida Genérica,Impuesto especial sobre producción y servicios,4975658,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2004,01,Egresos,Partida Genérica,Otras participaciones,581811,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2004,01,Egresos,Concepto,"Aportaciones federales, ramo general 33",314610068,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2004,01,Egresos,Partida Genérica,FA para la infraestructura social municipal,78202602,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2004,01,Egresos,Partida Genérica,FA para el fortalecimiento de los municipios,236407466,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2004,01,Egresos,Concepto,Recursos reasignados a municipios,17374000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2004,01,Egresos,Partida Genérica,Recursos federales por convenio,17374000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2004,01,Egresos,Capítulo,Otros egresos,1390045,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2004,01,Egresos,Concepto,Erogaciones contingentes,1390045,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2004,01,Egresos,Capítulo,Deuda pública,31582174,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2004,01,Egresos,Concepto,Intereses de la deuda pública,31582174,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2004,01,Egresos,Partida Genérica,Diversos intereses,31582174,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2004,01,Egresos,Capítulo,Disponibilidad final,91665676,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2004,01,Ingresos,Tema,Total de ingresos,7307936583,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2004,01,Ingresos,Capítulo,Impuestos,54340835,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2004,01,Ingresos,Concepto,Impuesto sobre los Ingresos,12156422,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2004,01,Ingresos,Partida Genérica,Instrumentos públicos y operaciones contractuales,12156422,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2004,01,Ingresos,Concepto,Impuestos sobre el Patrimonio,33341379,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2004,01,Ingresos,Partida Genérica,Impuesto sobre tenencia o uso de vehículos,19310361,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2004,01,Ingresos,Partida Genérica,Enajenación de bienes muebles y adquisición de vehículos,14031018,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2004,01,Ingresos,Concepto,"Impuesto sobre la producción, el consumo y las transacciones",8843034,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2004,01,Ingresos,Partida Genérica,Impuesto sobre hospedaje,4625599,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2004,01,Ingresos,Partida Genérica,Diversiones y espectáculos públicos,2634024,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2004,01,Ingresos,Partida Genérica,"Loterías, rifas, sorteos y juegos permitidos",1583411,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2004,01,Ingresos,Capítulo,Cuotas y Aportaciones de Seguridad Social,6653197,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2004,01,Ingresos,Concepto,Otras Cuotas y Aportaciones para la Seguridad Social,6653197,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2004,01,Ingresos,Capítulo,Derechos,140962636,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2004,01,Ingresos,Concepto,"Derechos por el uso, goce, aprovechamiento o explotación de bienes de dominio público",137812280,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2004,01,Ingresos,Partida Genérica,Registros,27702195,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2004,01,Ingresos,Subpartida Genérica,Registro civil,14862705,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2004,01,Ingresos,Subpartida Genérica,Registro público de la propiedad y del comercio,12839490,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2004,01,Ingresos,Partida Genérica,Certificaciones y constancias,3825733,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2004,01,Ingresos,Subpartida Genérica,Educación pública,1854028,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2004,01,Ingresos,Subpartida Genérica,Certificaciones y constancias diversas,1971705,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2004,01,Ingresos,Partida Genérica,Licencias y permisos,5975953,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2004,01,Ingresos,Subpartida Genérica,Comercio ambulante,383503,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2004,01,Ingresos,Subpartida Genérica,Empresas de transporte,247836,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2004,01,Ingresos,Subpartida Genérica,Licencias y permisos diversos,5344614,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2004,01,Ingresos,Partida Genérica,Servicios de vialidad y transporte,77825233,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2004,01,Ingresos,Subpartida Genérica,Diversos servicios de vialidad y de transporte,77825233,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2004,01,Ingresos,Partida Genérica,Servicios de desarrollo urbano y obras públicas,22483166,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2004,01,Ingresos,Subpartida Genérica,Urbanización,22483166,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2004,01,Ingresos,Concepto,Otros Derechos,3150356,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2004,01,Ingresos,Capítulo,Productos,41696246,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2004,01,Ingresos,Concepto,Productos de tipo corriente,39855597,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2004,01,Ingresos,Partida Genérica,Arrendamientos,182193,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2004,01,Ingresos,Partida Genérica,Intereses,35654761,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2004,01,Ingresos,Partida Genérica,Establecimientos y empresas,4018643,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2004,01,Ingresos,Subpartida Genérica,Talleres gráficos,783361,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2004,01,Ingresos,Subpartida Genérica,Centros recreativos y culturales,3235282,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2004,01,Ingresos,Concepto,Productos de tipo capital,613770,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2004,01,Ingresos,Partida Genérica,Enajenación o venta de bienes,613770,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2004,01,Ingresos,Subpartida Genérica,Bienes muebles e inmuebles,613770,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2004,01,Ingresos,Concepto,Otros productos,1226879,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2004,01,Ingresos,Capítulo,Aprovechamientos,4782048,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2004,01,Ingresos,Concepto,Aprovechamientos de tipo corriente,4782048,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2004,01,Ingresos,Partida Genérica,Recargos,785822,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2004,01,Ingresos,Partida Genérica,Multas,3996226,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2004,01,Ingresos,Capítulo,Participaciones federales,2950715376,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2004,01,Ingresos,Concepto,Fondos participables,2628948998,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2004,01,Ingresos,Partida Genérica,Fondo General de Participaciones,2319886212,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2004,01,Ingresos,Partida Genérica,Fondo de Fomento Municipal,309062786,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2004,01,Ingresos,Concepto,Impuestos participables,264051778,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2004,01,Ingresos,Partida Genérica,Impuesto sobre Tenencia o Uso de Vehículos,159468204,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2004,01,Ingresos,Partida Genérica,Impuesto sobre Automóviles Nuevos,51058013,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2004,01,Ingresos,Partida Genérica,Impuesto Especial sobre Producción y Servicios,53525561,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2004,01,Ingresos,Concepto,Otras participaciones,57714600,Cifras Definitivas
