PROD_EST,COBERTURA,ANIO,ID_ENTIDAD,TEMA,CATEGORIA,DESCRIPCION_CATEGORIA,VALOR,ESTATUS
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2000,01,Egresos,Concepto,Mobiliario y equipo de administración,24919865,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2000,01,Egresos,Partida Genérica,Otros mobiliarios y equipos de administración,24919865,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2000,01,Egresos,Concepto,Vehículos y equipo de transporte,10597377,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2000,01,Egresos,Partida Genérica,Otros equipos de transporte,10597377,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2000,01,Egresos,Concepto,Equipo de defensa y seguridad y equipo e instrumental médico y laboratorio,259739,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2000,01,Egresos,Partida Genérica,Otros equipos de defensa y médico,259739,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2000,01,Egresos,Concepto,"Maquinaria, otros equipos y herramientas",766979,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2000,01,Egresos,Partida Genérica,Herramientas y máquinas-herramienta,114994,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2000,01,Egresos,Partida Genérica,Otros equipos,651985,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2000,01,Egresos,Concepto,"Bienes muebles, inmuebles e intangibles diversos",30971,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2000,01,Egresos,Capítulo,Inversión pública,592687400,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2000,01,Egresos,Concepto,Obra pública en bienes de dominio público,472232787,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2000,01,Egresos,Partida Genérica,Edificación no habitacional,39949459,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2000,01,Egresos,Subpartida Genérica,Hospitales,39949459,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2000,01,Egresos,Partida Genérica,Diversas obras públicas en bienes de dominio público,432283328,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2000,01,Egresos,Concepto,Proyectos productivos y acciones de fomento,120454613,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2000,01,Egresos,Partida Genérica,Seguridad pública,13633912,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2000,01,Egresos,Partida Genérica,Desarrollo agropecuario y forestal,20228743,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2000,01,Egresos,Partida Genérica,Desarrollo industrial y comercial,17394215,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2000,01,Egresos,Partida Genérica,Diversos proyectos productivos y acciones de fomento,69197743,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2000,01,Egresos,Capítulo,Recursos asignados a municipios,788707485,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2000,01,Egresos,Concepto,Participaciones,571170224,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2000,01,Egresos,Partida Genérica,Fondo general de participaciones,323955410,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2000,01,Egresos,Partida Genérica,Fondo de fomento municipal,205657908,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2000,01,Egresos,Partida Genérica,Impuestos sobre tenencia o uso de vehículos,32131400,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2000,01,Egresos,Partida Genérica,Impuesto sobre automóviles nuevos,7873135,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2000,01,Egresos,Partida Genérica,Impuesto especial sobre producción y servicios,1552371,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2000,01,Egresos,Concepto,"Aportaciones federales, ramo general 33",213588198,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2000,01,Egresos,Partida Genérica,FA para la infraestructura social municipal,56734590,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2000,01,Egresos,Partida Genérica,FA para el fortalecimiento de los municipios,156853608,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2000,01,Egresos,Concepto,Recursos reasignados a municipios,3949063,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2000,01,Egresos,Partida Genérica,Recursos federales por convenio,3949063,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2000,01,Egresos,Capítulo,Otros egresos,12043533,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2000,01,Egresos,Concepto,Erogaciones contingentes,6459533,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2000,01,Egresos,Concepto,Egresos diversos,5584000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2000,01,Egresos,Capítulo,Deuda pública,8937771,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2000,01,Egresos,Concepto,Intereses de la deuda pública,8937771,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2000,01,Egresos,Partida Genérica,Diversos intereses,8937771,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2000,01,Ingresos,Tema,Total de ingresos,4633578741,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2000,01,Ingresos,Capítulo,Impuestos,35993196,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2000,01,Ingresos,Concepto,Impuesto sobre los Ingresos,3632825,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2000,01,Ingresos,Partida Genérica,Instrumentos públicos y operaciones contractuales,3632825,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2000,01,Ingresos,Concepto,Impuestos sobre el Patrimonio,26752160,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2000,01,Ingresos,Partida Genérica,Impuesto sobre tenencia o uso de vehículos,10945076,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2000,01,Ingresos,Partida Genérica,Enajenación de bienes muebles y adquisición de vehículos,15807084,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2000,01,Ingresos,Concepto,"Impuesto sobre la producción, el consumo y las transacciones",5608211,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2000,01,Ingresos,Partida Genérica,Impuesto sobre hospedaje,3267224,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2000,01,Ingresos,Partida Genérica,Diversiones y espectáculos públicos,2041721,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2000,01,Ingresos,Partida Genérica,"Loterías, rifas, sorteos y juegos permitidos",299266,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2000,01,Ingresos,Capítulo,Cuotas y Aportaciones de Seguridad Social,15530829,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2000,01,Ingresos,Concepto,Otras Cuotas y Aportaciones para la Seguridad Social,15530829,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2000,01,Ingresos,Capítulo,Derechos,75055556,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2000,01,Ingresos,Concepto,"Derechos por el uso, goce, aprovechamiento o explotación de bienes de dominio público",75005954,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2000,01,Ingresos,Partida Genérica,Registros,11909516,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2000,01,Ingresos,Subpartida Genérica,Registro civil,6885450,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2000,01,Ingresos,Subpartida Genérica,Registro público de la propiedad y del comercio,5024066,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2000,01,Ingresos,Partida Genérica,Certificaciones y constancias,400000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2000,01,Ingresos,Subpartida Genérica,Educación pública,400000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2000,01,Ingresos,Partida Genérica,Licencias y permisos,5859128,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2000,01,Ingresos,Subpartida Genérica,Comercio ambulante,3128562,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2000,01,Ingresos,Subpartida Genérica,Empresas de transporte,843811,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2000,01,Ingresos,Subpartida Genérica,Licencias y permisos diversos,1886755,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2000,01,Ingresos,Partida Genérica,Servicios de vialidad y transporte,56837310,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2000,01,Ingresos,Subpartida Genérica,Diversos servicios de vialidad y de transporte,56837310,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2000,01,Ingresos,Concepto,Otros Derechos,49602,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2000,01,Ingresos,Capítulo,Productos,99937554,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2000,01,Ingresos,Concepto,Productos de tipo corriente,99035139,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2000,01,Ingresos,Partida Genérica,Arrendamientos,255834,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2000,01,Ingresos,Partida Genérica,Intereses,93456315,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2000,01,Ingresos,Partida Genérica,Establecimientos y empresas,5322990,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2000,01,Ingresos,Subpartida Genérica,Talleres gráficos,1343458,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2000,01,Ingresos,Subpartida Genérica,Centros recreativos y culturales,3360976,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2000,01,Ingresos,Subpartida Genérica,Establecimientos diversos,618556,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2000,01,Ingresos,Concepto,Productos de tipo capital,192436,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2000,01,Ingresos,Partida Genérica,Enajenación o venta de bienes,192436,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2000,01,Ingresos,Subpartida Genérica,Bienes muebles e inmuebles,192436,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2000,01,Ingresos,Concepto,Otros productos,709979,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2000,01,Ingresos,Capítulo,Aprovechamientos,7822119,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2000,01,Ingresos,Concepto,Aprovechamientos de tipo corriente,7822119,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2000,01,Ingresos,Partida Genérica,Recargos,6193429,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2000,01,Ingresos,Partida Genérica,Multas,1628690,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2000,01,Ingresos,Capítulo,Participaciones federales,2046025719,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2000,01,Ingresos,Concepto,Fondos participables,1829345696,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2000,01,Ingresos,Partida Genérica,Fondo General de Participaciones,1619777042,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2000,01,Ingresos,Partida Genérica,Fondo de Fomento Municipal,209568654,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2000,01,Ingresos,Concepto,Impuestos participables,201505975,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2000,01,Ingresos,Partida Genérica,Impuesto sobre Tenencia o Uso de Vehículos,114394701,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2000,01,Ingresos,Partida Genérica,Impuesto sobre Automóviles Nuevos,46903257,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2000,01,Ingresos,Partida Genérica,Impuesto Especial sobre Producción y Servicios,40208017,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2000,01,Ingresos,Concepto,Otras participaciones,15174048,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2000,01,Ingresos,Partida Genérica,Multas administrativas federales no fiscales,2610954,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2000,01,Ingresos,Partida Genérica,Incentivos por administración de impuestos,12485844,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2000,01,Ingresos,Partida Genérica,Participaciones diversas,77250,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2000,01,Ingresos,Capítulo,Aportaciones federales,2310317289,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2000,01,Ingresos,Concepto,Aportaciones del ramo general 33,2244005746,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2000,01,Ingresos,Partida Genérica,Aportaciones a entidades federativas,2030417548,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2000,01,Ingresos,Subpartida Genérica,FA para Nómina Educativa y Gasto Operativo,1504809940,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2000,01,Ingresos,Subpartida Genérica,FA para los Servicios de Salud,339986794,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2000,01,Ingresos,Subpartida Genérica,FA para Infraestructura Social Estatal,7824570,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2000,01,Ingresos,Subpartida Genérica,FA Múltiples,73656098,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2000,01,Ingresos,Subpartida Genérica,FA para Educación Tecnológica y Adultos,30041856,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2000,01,Ingresos,Subpartida Genérica,FA para la Seguridad Pública,74098290,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2000,01,Ingresos,Partida Genérica,Aportaciones a municipios,213588198,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2000,01,Ingresos,Subpartida Genérica,FA para la Infraestructura Social Municipal,56734590,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2000,01,Ingresos,Subpartida Genérica,FA para el Fortalecimiento de los Municipios,156853608,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2000,01,Ingresos,Concepto,Recursos federales reasignados,66311543,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2000,01,Ingresos,Partida Genérica,Recursos federales diversos,66311543,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2000,01,Ingresos,Subpartida Genérica,Programa de apoyo para el fortalecimiento de las entidades federativas,66311543,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2000,01,Ingresos,Capítulo,Otros ingresos,15173643,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2000,01,Ingresos,Concepto,Otros ingresos extraordinarios,15173643,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2000,01,Ingresos,Capítulo,Financiamiento,27722836,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2000,01,Ingresos,Concepto,Déficit,27722836,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2000,02,Egresos,Tema,Total de egresos,21843408000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2000,02,Egresos,Capítulo,Servicios personales,3046637000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2000,02,Egresos,Concepto,Remuneraciones al personal,1206355000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2000,02,Egresos,Partida Genérica,Dependencias diversas,1206355000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2000,02,Egresos,Concepto,Remuneraciones adicionales y especiales,602947000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2000,02,Egresos,Partida Genérica,Otras remuneraciones adicionales y especiales,602947000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2000,02,Egresos,Concepto,Seguridad social,413026000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2000,02,Egresos,Partida Genérica,Otras cuotas de seguridad social y seguros,413026000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2000,02,Egresos,Concepto,Otras prestaciones sociales y económicas,824309000,Cifras Definitivas
