PROD_EST,COBERTURA,ANIO,ID_ENTIDAD,TEMA,CATEGORIA,DESCRIPCION_CATEGORIA,VALOR,ESTATUS
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2009,01,Egresos,Partida Genérica,"Productos químicos, farmacéuticos y de laboratorio",4216034,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2009,01,Egresos,Subpartida Genérica,Productos químicos básicos,62656,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2009,01,Egresos,Subpartida Genérica,"Fertilizantes, pesticidas y otros agroquímicos",27943,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2009,01,Egresos,Subpartida Genérica,Medicinas y productos farmacéuticos,768616,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2009,01,Egresos,Subpartida Genérica,"Materiales, accesorios y suministros médicos",101759,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2009,01,Egresos,Subpartida Genérica,"Materiales, accesorios y suministros de laboratorio",3255060,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2009,01,Egresos,Partida Genérica,Otros productos adquiridos como materia prima,610951,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2009,01,Egresos,Concepto,"Combustibles, lubricantes y aditivos",25148970,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2009,01,Egresos,Partida Genérica,"Combustibles, lubricantes y aditivos",25148970,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2009,01,Egresos,Concepto,"Vestuario, blancos, prendas de protección y artículos deportivos",5295706,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2009,01,Egresos,Partida Genérica,Vestuario y uniformes,4856706,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2009,01,Egresos,Partida Genérica,Prendas de seguridad y protección personal,377956,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2009,01,Egresos,Partida Genérica,Artículos deportivos,61044,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2009,01,Egresos,Concepto,Materiales y suministros para seguridad,6962416,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2009,01,Egresos,Partida Genérica,Materiales de seguridad pública,4842779,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2009,01,Egresos,Partida Genérica,Prendas de protección para seguridad pública y nacional,2119637,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2009,01,Egresos,Concepto,Materiales y suministros diversos,16535385,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2009,01,Egresos,Capítulo,Servicios generales,443185378,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2009,01,Egresos,Concepto,Servicios básicos,29238157,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2009,01,Egresos,Partida Genérica,Energía eléctrica,9826559,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2009,01,Egresos,Partida Genérica,Agua,1220144,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2009,01,Egresos,Partida Genérica,Telefonía tradicional,11023533,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2009,01,Egresos,Partida Genérica,Telefonía celular,143477,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2009,01,Egresos,Partida Genérica,Servicios de telecomunicaciones y satélites,792117,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2009,01,Egresos,Partida Genérica,Servicios postales y telegráficos,14506,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2009,01,Egresos,Partida Genérica,Servicios integrales y otros servicios,6217821,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2009,01,Egresos,Concepto,Servicios de arrendamiento,14238807,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2009,01,Egresos,Partida Genérica,Otros arrendamientos,14238807,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2009,01,Egresos,Concepto,"Servicios profesionales, científicos, técnicos y otros servicios",117477094,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2009,01,Egresos,Partida Genérica,Servicios de vigilancia,1618831,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2009,01,Egresos,Partida Genérica,"Servicios profesionales, científicos y técnicos integrales",115858263,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2009,01,Egresos,Concepto,"Servicios financieros, bancarios y comerciales",78807901,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2009,01,Egresos,Partida Genérica,Servicios financieros y bancarios,15164822,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2009,01,Egresos,Partida Genérica,Seguro de bienes patrimoniales,15226301,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2009,01,Egresos,Partida Genérica,Fletes y maniobras,82237,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2009,01,Egresos,Partida Genérica,"Servicios financieros, bancarios y comerciales integrales",48334541,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2009,01,Egresos,Concepto,"Servicios de instalación, reparación, mantenimiento y conservación",56472551,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2009,01,Egresos,Partida Genérica,Conservación y mantenimiento menor de inmuebles,2149394,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2009,01,Egresos,Partida Genérica,"Instalación, reparación y mantenimiento de mobiliario y equipo de administración, educacional y recreativo",1638917,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2009,01,Egresos,Partida Genérica,"Instalación, reparación y mantenimiento de equipo de cómputo y tecnología de la información",24185935,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2009,01,Egresos,Partida Genérica,Reparación y mantenimiento de equipo de transporte,17570903,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2009,01,Egresos,Partida Genérica,"Instalación, reparación y mantenimiento de maquinaria, otros equipos y herramienta",1892353,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2009,01,Egresos,Partida Genérica,Servicios de limpieza y manejo de desechos,9000917,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2009,01,Egresos,Partida Genérica,Diversos servicios de mantenimiento,34132,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2009,01,Egresos,Concepto,Servicios de comunicación social y publicidad,111831866,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2009,01,Egresos,Partida Genérica,Otros servicios de información,111831866,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2009,01,Egresos,Concepto,Servicios de traslado y viáticos,6157414,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2009,01,Egresos,Partida Genérica,Gastos de instalación y traslado de menaje,45685,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2009,01,Egresos,Partida Genérica,Servicios integrales de traslado y viáticos,5183817,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2009,01,Egresos,Partida Genérica,Otros servicios de traslado y hospedaje,927912,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2009,01,Egresos,Concepto,Servicios oficiales,18428622,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2009,01,Egresos,Partida Genérica,Gastos de ceremonial,17982994,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2009,01,Egresos,Partida Genérica,Gastos de orden social y cultural,443040,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2009,01,Egresos,Partida Genérica,Congresos y convenciones,2588,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2009,01,Egresos,Concepto,Otros servicios generales,10532966,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2009,01,Egresos,Partida Genérica,Impuestos y derechos,3170647,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2009,01,Egresos,Partida Genérica,Impuesto sobre nóminas y otros que se deriven de una relación laboral,7362319,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2009,01,Egresos,Capítulo,"Transferencias, asignaciones, subsidios y otras ayudas",6778110378,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2009,01,Egresos,Concepto,Transferencias internas y asignaciones al sector público,6777802998,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2009,01,Egresos,Partida Genérica,A poderes,360734423,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2009,01,Egresos,Subpartida Genérica,Legislativo,173251719,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2009,01,Egresos,Subpartida Genérica,Judicial,187482704,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2009,01,Egresos,Partida Genérica,A instituciones del gobierno según función,6319779727,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2009,01,Egresos,Subpartida Genérica,Instituciones y programas de educación,4521746248,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2009,01,Egresos,Subpartida Genérica,Instituciones y programas de salud,1086283228,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2009,01,Egresos,Subpartida Genérica,Instituciones y programas de asistencia social,248756009,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2009,01,Egresos,Subpartida Genérica,Instituciones y programas de seguridad social,8962000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2009,01,Egresos,Subpartida Genérica,Instituciones y programas de cultura y deporte,323963118,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2009,01,Egresos,Subpartida Genérica,Instituciones y programas de seguridad pública,19840247,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2009,01,Egresos,Subpartida Genérica,Instituciones y programas del sector agropecuario,48472000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2009,01,Egresos,Subpartida Genérica,Instituciones y programas del sector económico,120000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2009,01,Egresos,Subpartida Genérica,Instituciones y programas ecológicos,34006877,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2009,01,Egresos,Subpartida Genérica,Instituciones y programas de infraestructura,27630000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2009,01,Egresos,Partida Genérica,Órganos autónomos y electorales,79708240,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2009,01,Egresos,Subpartida Genérica,Partidos políticos,37939000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2009,01,Egresos,Subpartida Genérica,Instituto electoral,14703690,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2009,01,Egresos,Subpartida Genérica,Comisión de derechos humanos,14567577,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2009,01,Egresos,Subpartida Genérica,Instituciones de transparencia,9073973,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2009,01,Egresos,Subpartida Genérica,Diversos órganos autónomos y electorales,3424000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2009,01,Egresos,Partida Genérica,Diversas transferencias,17580608,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2009,01,Egresos,Subpartida Genérica,Instituciones federales,3780320,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2009,01,Egresos,Subpartida Genérica,Otras transferencias,13800288,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2009,01,Egresos,Concepto,Pensiones y jubilaciones,307380,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2009,01,Egresos,Partida Genérica,Pensiones,307380,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2009,01,Egresos,Capítulo,"Bienes muebles, inmuebles e intangibles",111318249,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2009,01,Egresos,Concepto,Mobiliario y equipo de administración,12657324,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2009,01,Egresos,Partida Genérica,Muebles de oficina y estantería,1001824,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2009,01,Egresos,Partida Genérica,Equipo de cómputo y de tecnologías de la información,11655500,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2009,01,Egresos,Concepto,Mobiliario y equipo educacional y recreativo,2160529,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2009,01,Egresos,Partida Genérica,Otro mobiliario y equipo educacional y recreativo,2160529,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2009,01,Egresos,Concepto,Vehículos y equipo de transporte,63404749,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2009,01,Egresos,Partida Genérica,Otros equipos de transporte,63404749,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2009,01,Egresos,Concepto,Equipo de defensa y seguridad y equipo e instrumental médico y laboratorio,26330011,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2009,01,Egresos,Partida Genérica,Equipo de defensa y seguridad,24890938,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2009,01,Egresos,Partida Genérica,Equipo médico y de laboratorio,1435373,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2009,01,Egresos,Partida Genérica,Instrumental médico y de laboratorio,3700,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2009,01,Egresos,Concepto,"Maquinaria, otros equipos y herramientas",5596932,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2009,01,Egresos,Partida Genérica,Maquinaria y equipo agropecuario,7620,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2009,01,Egresos,Partida Genérica,Maquinaria y equipo industrial,183479,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2009,01,Egresos,Partida Genérica,Equipo de comunicación y telecomunicación,5145209,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2009,01,Egresos,Partida Genérica,"Equipos de generación eléctrica, aparatos y accesorios eléctricos",88808,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2009,01,Egresos,Partida Genérica,Herramientas y máquinas-herramienta,171816,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2009,01,Egresos,Concepto,Bienes inmuebles,1168704,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2009,01,Egresos,Partida Genérica,Edificios no residenciales,1168704,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2009,01,Egresos,Capítulo,Inversión pública,3308940260,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2009,01,Egresos,Concepto,Obra pública en bienes de dominio público,2084953043,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2009,01,Egresos,Partida Genérica,Edificación no habitacional,617969255,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2009,01,Egresos,Subpartida Genérica,Escuelas,72940384,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2009,01,Egresos,Subpartida Genérica,Hospitales,503058098,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2009,01,Egresos,Subpartida Genérica,Edificios públicos diversos,41970773,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2009,01,Egresos,Partida Genérica,"Construcción de obras para el abastecimiento de agua, petróleo, gas, electricidad y telecomunicaciones",465837358,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2009,01,Egresos,Partida Genérica,División de terrenos y construcción de obras de urbanización,610496098,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2009,01,Egresos,Partida Genérica,Construcción de vías de comunicación,375963707,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2009,01,Egresos,Partida Genérica,Diversas obras públicas en bienes de dominio público,14686625,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2009,01,Egresos,Concepto,Proyectos productivos y acciones de fomento,1223987217,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2009,01,Egresos,Partida Genérica,Seguridad pública,56702696,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2009,01,Egresos,Partida Genérica,Desarrollo agropecuario y forestal,119525249,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2009,01,Egresos,Partida Genérica,Desarrollo industrial y comercial,294500732,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2009,01,Egresos,Partida Genérica,Desarrollo y fomento turístico,143197611,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2009,01,Egresos,Partida Genérica,Desarrollo y fomento educativo,247103677,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2009,01,Egresos,Partida Genérica,Diversos proyectos productivos y acciones de fomento,362957252,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2009,01,Egresos,Capítulo,Inversiones financieras y otras provisiones,21716000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2009,01,Egresos,Concepto,Inversiones para el fomento de actividades productivas,21716000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2009,01,Egresos,Partida Genérica,Diversos créditos,21716000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2009,01,Egresos,Capítulo,Recursos asignados a municipios,1999657379,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2009,01,Egresos,Concepto,Participaciones,1413799205,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2009,01,Egresos,Partida Genérica,Fondo general de participaciones,795098060,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2009,01,Egresos,Partida Genérica,Fondo de fomento municipal,465992002,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2009,01,Egresos,Partida Genérica,Fondo de fiscalización,37266949,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2009,01,Egresos,Partida Genérica,Impuestos sobre tenencia o uso de vehículos,6396573,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2009,01,Egresos,Partida Genérica,Impuesto sobre automóviles nuevos,12828831,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2009,01,Egresos,Partida Genérica,Impuesto especial sobre producción y servicios,15957355,Cifras Definitivas
