PROD_EST,COBERTURA,ANIO,ID_ENTIDAD,TEMA,CATEGORIA,DESCRIPCION_CATEGORIA,VALOR,ESTATUS
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1996,01,Egresos,Partida Genérica,"Servicios financieros, bancarios y comerciales integrales",4656552,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1996,01,Egresos,Concepto,"Servicios de instalación, reparación, mantenimiento y conservación",5581291,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1996,01,Egresos,Partida Genérica,Diversos servicios de mantenimiento,5581291,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1996,01,Egresos,Concepto,Servicios de comunicación social y publicidad,11965924,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1996,01,Egresos,Partida Genérica,Otros servicios de información,11965924,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1996,01,Egresos,Concepto,Servicios oficiales,2892778,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1996,01,Egresos,Partida Genérica,Diversos servicios oficiales,2892778,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1996,01,Egresos,Concepto,Otros servicios generales,21004343,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1996,01,Egresos,Partida Genérica,Otros servicios generales,21004343,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1996,01,Egresos,Capítulo,"Transferencias, asignaciones, subsidios y otras ayudas",795644407,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1996,01,Egresos,Concepto,Transferencias internas y asignaciones al sector público,795644407,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1996,01,Egresos,Partida Genérica,A poderes,40073516,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1996,01,Egresos,Subpartida Genérica,Legislativo,16500000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1996,01,Egresos,Subpartida Genérica,Judicial,23573516,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1996,01,Egresos,Partida Genérica,A instituciones del gobierno según función,693030450,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1996,01,Egresos,Subpartida Genérica,Instituciones y programas de cultura y deporte,693030450,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1996,01,Egresos,Partida Genérica,Diversas transferencias,62540441,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1996,01,Egresos,Subpartida Genérica,Otras transferencias,62540441,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1996,01,Egresos,Capítulo,"Bienes muebles, inmuebles e intangibles",12845832,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1996,01,Egresos,Concepto,Mobiliario y equipo de administración,7922561,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1996,01,Egresos,Partida Genérica,Otros mobiliarios y equipos de administración,7922561,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1996,01,Egresos,Concepto,Bienes inmuebles,4923271,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1996,01,Egresos,Partida Genérica,Edificios no residenciales,4923271,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1996,01,Egresos,Capítulo,Inversión pública,175642134,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1996,01,Egresos,Concepto,Obra pública en bienes de dominio público,175642134,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1996,01,Egresos,Partida Genérica,Diversas obras públicas en bienes de dominio público,175642134,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1996,01,Egresos,Capítulo,Recursos asignados a municipios,259375440,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1996,01,Egresos,Concepto,Participaciones,220107549,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1996,01,Egresos,Partida Genérica,Otras participaciones,220107549,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1996,01,Egresos,Concepto,Recursos reasignados a municipios,39267891,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1996,01,Egresos,Partida Genérica,Recursos federales por convenio,39267891,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1996,01,Egresos,Capítulo,Deuda pública,57893667,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1996,01,Egresos,Concepto,Amortización de la deuda pública,57893667,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1996,01,Egresos,Partida Genérica,Diversas amortizaciones de la deuda pública,57893667,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1996,01,Ingresos,Tema,Total de ingresos,1484204509,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1996,01,Ingresos,Capítulo,Impuestos,12249393,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1996,01,Ingresos,Concepto,Impuesto sobre los Ingresos,2788416,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1996,01,Ingresos,Partida Genérica,Impuesto sobre nómina,2788416,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1996,01,Ingresos,Concepto,Impuestos sobre el Patrimonio,8078024,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1996,01,Ingresos,Partida Genérica,Impuesto sobre tenencia o uso de vehículos,2892801,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1996,01,Ingresos,Partida Genérica,Traslado de dominio de bienes inmuebles,5185223,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1996,01,Ingresos,Concepto,"Impuesto sobre la producción, el consumo y las transacciones",1382953,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1996,01,Ingresos,Partida Genérica,Impuesto sobre hospedaje,778016,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1996,01,Ingresos,Partida Genérica,Diversiones y espectáculos públicos,604937,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1996,01,Ingresos,Capítulo,Cuotas y Aportaciones de Seguridad Social,2080002,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1996,01,Ingresos,Concepto,Otras Cuotas y Aportaciones para la Seguridad Social,2080002,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1996,01,Ingresos,Capítulo,Derechos,23240431,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1996,01,Ingresos,Concepto,"Derechos por el uso, goce, aprovechamiento o explotación de bienes de dominio público",23205241,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1996,01,Ingresos,Partida Genérica,Registros,7843125,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1996,01,Ingresos,Subpartida Genérica,Registro civil,4233139,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1996,01,Ingresos,Subpartida Genérica,Registro público de la propiedad y del comercio,3609986,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1996,01,Ingresos,Partida Genérica,Licencias y permisos,1982416,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1996,01,Ingresos,Subpartida Genérica,Comercio ambulante,1363956,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1996,01,Ingresos,Subpartida Genérica,Empresas de transporte,618460,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1996,01,Ingresos,Partida Genérica,Servicios de vialidad y transporte,13379700,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1996,01,Ingresos,Subpartida Genérica,Diversos servicios de vialidad y de transporte,13379700,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1996,01,Ingresos,Concepto,Otros Derechos,35190,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1996,01,Ingresos,Capítulo,Productos,30691755,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1996,01,Ingresos,Concepto,Productos de tipo corriente,30355630,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1996,01,Ingresos,Partida Genérica,Arrendamientos,105900,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1996,01,Ingresos,Partida Genérica,Intereses,28082355,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1996,01,Ingresos,Partida Genérica,Establecimientos y empresas,2167375,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1996,01,Ingresos,Subpartida Genérica,Talleres gráficos,540111,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1996,01,Ingresos,Subpartida Genérica,Establecimientos diversos,1627264,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1996,01,Ingresos,Concepto,Productos de tipo capital,278699,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1996,01,Ingresos,Partida Genérica,Enajenación o venta de bienes,278699,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1996,01,Ingresos,Subpartida Genérica,Bienes muebles e inmuebles,278699,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1996,01,Ingresos,Concepto,Otros productos,57426,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1996,01,Ingresos,Capítulo,Aprovechamientos,3817836,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1996,01,Ingresos,Concepto,Aprovechamientos de tipo corriente,3817836,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1996,01,Ingresos,Partida Genérica,Recargos,965298,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1996,01,Ingresos,Partida Genérica,Multas,2852538,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1996,01,Ingresos,Capítulo,Participaciones federales,767381742,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1996,01,Ingresos,Concepto,Otras participaciones,767381742,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1996,01,Ingresos,Partida Genérica,Participaciones diversas,767381742,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1996,01,Ingresos,Capítulo,Aportaciones federales,628518370,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1996,01,Ingresos,Concepto,Recursos federales reasignados,628518370,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1996,01,Ingresos,Partida Genérica,Recursos federales diversos,628518370,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1996,01,Ingresos,Subpartida Genérica,Otros recursos federales,628518370,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1996,01,Ingresos,Capítulo,Financiamiento,16224980,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1996,01,Ingresos,Concepto,Empréstitos,190857,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1996,01,Ingresos,Partida Genérica,Empréstitos diversos,190857,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1996,01,Ingresos,Concepto,Déficit,16034123,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1996,02,Egresos,Tema,Total de egresos,7605446000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1996,02,Egresos,Capítulo,Servicios personales,1215090000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1996,02,Egresos,Concepto,Remuneraciones al personal,641000000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1996,02,Egresos,Partida Genérica,Dependencias diversas,641000000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1996,02,Egresos,Concepto,Remuneraciones adicionales y especiales,181702000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1996,02,Egresos,Partida Genérica,Otras remuneraciones adicionales y especiales,181702000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1996,02,Egresos,Concepto,Seguridad social,180252000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1996,02,Egresos,Partida Genérica,Otras cuotas de seguridad social y seguros,180252000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1996,02,Egresos,Concepto,Otras prestaciones sociales y económicas,212136000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1996,02,Egresos,Partida Genérica,Otras prestaciones sociales y económicas,212136000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1996,02,Egresos,Capítulo,Materiales y suministros,43406000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1996,02,Egresos,Concepto,Materiales y suministros diversos,43406000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1996,02,Egresos,Capítulo,Servicios generales,163655000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1996,02,Egresos,Concepto,Servicios básicos,37843000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1996,02,Egresos,Partida Genérica,Energía eléctrica,19868000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1996,02,Egresos,Partida Genérica,Agua,17975000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1996,02,Egresos,Concepto,Servicios de arrendamiento,6318000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1996,02,Egresos,Partida Genérica,Otros arrendamientos,6318000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1996,02,Egresos,Concepto,"Servicios financieros, bancarios y comerciales",69560000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1996,02,Egresos,Partida Genérica,"Servicios financieros, bancarios y comerciales integrales",69560000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1996,02,Egresos,Concepto,"Servicios de instalación, reparación, mantenimiento y conservación",16505000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1996,02,Egresos,Partida Genérica,Diversos servicios de mantenimiento,16505000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1996,02,Egresos,Concepto,Servicios de comunicación social y publicidad,6792000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1996,02,Egresos,Partida Genérica,Otros servicios de información,6792000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1996,02,Egresos,Concepto,Servicios oficiales,15322000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1996,02,Egresos,Partida Genérica,Diversos servicios oficiales,15322000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1996,02,Egresos,Concepto,Otros servicios generales,11315000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1996,02,Egresos,Partida Genérica,Otros servicios generales,11315000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1996,02,Egresos,Capítulo,"Transferencias, asignaciones, subsidios y otras ayudas",514181000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1996,02,Egresos,Concepto,Transferencias internas y asignaciones al sector público,513985000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1996,02,Egresos,Partida Genérica,A poderes,103509000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1996,02,Egresos,Subpartida Genérica,Legislativo,39136000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1996,02,Egresos,Subpartida Genérica,Judicial,64373000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1996,02,Egresos,Partida Genérica,A instituciones del gobierno según función,381327000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1996,02,Egresos,Subpartida Genérica,Instituciones y programas de educación,381327000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1996,02,Egresos,Partida Genérica,Diversas transferencias,29149000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1996,02,Egresos,Subpartida Genérica,Otras transferencias,29149000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1996,02,Egresos,Concepto,Ayudas sociales,196000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1996,02,Egresos,Partida Genérica,Ayudas sociales a personas,196000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1996,02,Egresos,Capítulo,"Bienes muebles, inmuebles e intangibles",25581000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1996,02,Egresos,Concepto,Mobiliario y equipo de administración,25581000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1996,02,Egresos,Partida Genérica,Otros mobiliarios y equipos de administración,25581000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1996,02,Egresos,Capítulo,Inversión pública,160731000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1996,02,Egresos,Concepto,Obra pública en bienes de dominio público,160731000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1996,02,Egresos,Partida Genérica,Edificación no habitacional,30927000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1996,02,Egresos,Subpartida Genérica,Escuelas,27235000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1996,02,Egresos,Subpartida Genérica,Edificios públicos diversos,3692000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1996,02,Egresos,Partida Genérica,"Construcción de obras para el abastecimiento de agua, petróleo, gas, electricidad y telecomunicaciones",41932000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1996,02,Egresos,Partida Genérica,Construcción de vías de comunicación,53169000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1996,02,Egresos,Partida Genérica,Diversas obras públicas en bienes de dominio público,34703000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1996,02,Egresos,Capítulo,Recursos asignados a municipios,464263000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1996,02,Egresos,Concepto,Participaciones,395094000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1996,02,Egresos,Partida Genérica,Otras participaciones,395094000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1996,02,Egresos,Concepto,Recursos reasignados a municipios,69169000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1996,02,Egresos,Partida Genérica,Recursos federales por convenio,69169000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1996,02,Egresos,Capítulo,Otros egresos,4751718000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1996,02,Egresos,Concepto,Egresos diversos,4751718000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1996,02,Egresos,Capítulo,Deuda pública,44325000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1996,02,Egresos,Concepto,Amortización de la deuda pública,33877000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1996,02,Egresos,Partida Genérica,Diversas amortizaciones de la deuda pública,33877000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1996,02,Egresos,Concepto,Adeudos de ejercicios fiscales anteriores (ADEFAS),10448000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1996,02,Egresos,Partida Genérica,ADEFAS,10448000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1996,02,Egresos,Capítulo,Disponibilidad final,222496000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1996,02,Ingresos,Tema,Total de ingresos,7605446000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1996,02,Ingresos,Capítulo,Impuestos,164216000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1996,02,Ingresos,Concepto,Impuesto sobre los Ingresos,105901000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1996,02,Ingresos,Partida Genérica,Impuesto sobre nómina,104873000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1996,02,Ingresos,Partida Genérica,Otros impuestos sobre ingresos,1028000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1996,02,Ingresos,Concepto,Impuestos sobre el Patrimonio,13808000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1996,02,Ingresos,Partida Genérica,Traslado de dominio de bienes inmuebles,13808000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1996,02,Ingresos,Concepto,"Impuesto sobre la producción, el consumo y las transacciones",10017000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1996,02,Ingresos,Partida Genérica,Actividades mercantiles,1619000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1996,02,Ingresos,Partida Genérica,Diversiones y espectáculos públicos,8368000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1996,02,Ingresos,Partida Genérica,"Otros impuestos sobre la producción, el consumo y las transacciones",30000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1996,02,Ingresos,Concepto,Adicionales,34490000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1996,02,Ingresos,Partida Genérica,Para educación,34490000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1996,02,Ingresos,Capítulo,Cuotas y Aportaciones de Seguridad Social,4850319000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1996,02,Ingresos,Concepto,Otras Cuotas y Aportaciones para la Seguridad Social,4850319000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1996,02,Ingresos,Capítulo,Derechos,100168000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1996,02,Ingresos,Concepto,"Derechos por el uso, goce, aprovechamiento o explotación de bienes de dominio público",99275000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1996,02,Ingresos,Partida Genérica,Registros,37791000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1996,02,Ingresos,Subpartida Genérica,Registro civil,2092000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1996,02,Ingresos,Subpartida Genérica,Registro público de la propiedad y del comercio,35699000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1996,02,Ingresos,Partida Genérica,Certificaciones y constancias,387000,Cifras Definitivas
