PROD_EST,COBERTURA,ANIO,ID_ENTIDAD,TEMA,CATEGORIA,DESCRIPCION_CATEGORIA,VALOR,ESTATUS
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2003,01,Egresos,Partida Genérica,Servicios integrales y otros servicios,21063528,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2003,01,Egresos,Concepto,Servicios de arrendamiento,4470181,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2003,01,Egresos,Partida Genérica,Otros arrendamientos,4470181,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2003,01,Egresos,Concepto,"Servicios profesionales, científicos, técnicos y otros servicios",19196464,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2003,01,Egresos,Partida Genérica,"Servicios profesionales, científicos y técnicos integrales",19196464,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2003,01,Egresos,Concepto,"Servicios financieros, bancarios y comerciales",11254672,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2003,01,Egresos,Partida Genérica,"Servicios financieros, bancarios y comerciales integrales",11254672,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2003,01,Egresos,Concepto,"Servicios de instalación, reparación, mantenimiento y conservación",20057772,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2003,01,Egresos,Partida Genérica,Diversos servicios de mantenimiento,20057772,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2003,01,Egresos,Concepto,Servicios de comunicación social y publicidad,32515030,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2003,01,Egresos,Partida Genérica,Otros servicios de información,32515030,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2003,01,Egresos,Concepto,Servicios oficiales,16535158,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2003,01,Egresos,Partida Genérica,Diversos servicios oficiales,16535158,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2003,01,Egresos,Concepto,Otros servicios generales,4209487,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2003,01,Egresos,Partida Genérica,Otros servicios generales,4209487,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2003,01,Egresos,Capítulo,"Transferencias, asignaciones, subsidios y otras ayudas",4152077493,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2003,01,Egresos,Concepto,Transferencias internas y asignaciones al sector público,4152077493,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2003,01,Egresos,Partida Genérica,A poderes,195705100,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2003,01,Egresos,Subpartida Genérica,Legislativo,94192943,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2003,01,Egresos,Subpartida Genérica,Judicial,101512157,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2003,01,Egresos,Partida Genérica,A instituciones del gobierno según función,3802622348,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2003,01,Egresos,Subpartida Genérica,Instituciones y programas de educación,2729205970,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2003,01,Egresos,Subpartida Genérica,Instituciones y programas de salud,603164127,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2003,01,Egresos,Subpartida Genérica,Instituciones y programas de asistencia social,151850548,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2003,01,Egresos,Subpartida Genérica,Instituciones y programas de cultura y deporte,126123997,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2003,01,Egresos,Subpartida Genérica,Instituciones y programas de seguridad pública,49387233,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2003,01,Egresos,Subpartida Genérica,Instituciones y programas de infraestructura,142890473,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2003,01,Egresos,Partida Genérica,Diversas transferencias,153750045,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2003,01,Egresos,Subpartida Genérica,Otras transferencias,153750045,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2003,01,Egresos,Capítulo,"Bienes muebles, inmuebles e intangibles",32607883,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2003,01,Egresos,Concepto,Mobiliario y equipo de administración,4585257,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2003,01,Egresos,Partida Genérica,Otros mobiliarios y equipos de administración,4585257,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2003,01,Egresos,Concepto,Vehículos y equipo de transporte,4705337,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2003,01,Egresos,Partida Genérica,Otros equipos de transporte,4705337,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2003,01,Egresos,Concepto,Equipo de defensa y seguridad y equipo e instrumental médico y laboratorio,180453,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2003,01,Egresos,Partida Genérica,Equipo de defensa y seguridad,164979,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2003,01,Egresos,Partida Genérica,Otros equipos de defensa y médico,15474,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2003,01,Egresos,Concepto,"Maquinaria, otros equipos y herramientas",8704250,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2003,01,Egresos,Partida Genérica,Herramientas y máquinas-herramienta,19618,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2003,01,Egresos,Partida Genérica,Otros equipos,8684632,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2003,01,Egresos,Concepto,Bienes inmuebles,12653887,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2003,01,Egresos,Partida Genérica,Edificios no residenciales,12653887,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2003,01,Egresos,Concepto,"Bienes muebles, inmuebles e intangibles diversos",1778699,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2003,01,Egresos,Capítulo,Inversión pública,744733652,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2003,01,Egresos,Concepto,Obra pública en bienes de dominio público,622564657,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2003,01,Egresos,Partida Genérica,Edificación no habitacional,173629848,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2003,01,Egresos,Subpartida Genérica,Escuelas,139072117,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2003,01,Egresos,Subpartida Genérica,Hospitales,9857175,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2003,01,Egresos,Subpartida Genérica,Edificios públicos diversos,24700556,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2003,01,Egresos,Partida Genérica,"Construcción de obras para el abastecimiento de agua, petróleo, gas, electricidad y telecomunicaciones",23526084,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2003,01,Egresos,Partida Genérica,División de terrenos y construcción de obras de urbanización,76854795,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2003,01,Egresos,Partida Genérica,Construcción de vías de comunicación,78262087,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2003,01,Egresos,Partida Genérica,Otras construcciones de ingeniería civil u obra pesada,79500285,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2003,01,Egresos,Partida Genérica,Diversas obras públicas en bienes de dominio público,190791558,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2003,01,Egresos,Concepto,Proyectos productivos y acciones de fomento,122168995,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2003,01,Egresos,Partida Genérica,Seguridad pública,10244354,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2003,01,Egresos,Partida Genérica,Desarrollo agropecuario y forestal,36744724,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2003,01,Egresos,Partida Genérica,Desarrollo industrial y comercial,24046887,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2003,01,Egresos,Partida Genérica,Desarrollo administrativo,17059047,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2003,01,Egresos,Partida Genérica,Diversos proyectos productivos y acciones de fomento,34073983,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2003,01,Egresos,Capítulo,Recursos asignados a municipios,1063521387,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2003,01,Egresos,Concepto,Participaciones,762248859,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2003,01,Egresos,Partida Genérica,Fondo general de participaciones,428472269,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2003,01,Egresos,Partida Genérica,Fondo de fomento municipal,278817472,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2003,01,Egresos,Partida Genérica,Impuestos sobre tenencia o uso de vehículos,40919366,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2003,01,Egresos,Partida Genérica,Impuesto sobre automóviles nuevos,9195433,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2003,01,Egresos,Partida Genérica,Impuesto especial sobre producción y servicios,4844319,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2003,01,Egresos,Concepto,"Aportaciones federales, ramo general 33",298276578,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2003,01,Egresos,Partida Genérica,FA para la infraestructura social municipal,75239754,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2003,01,Egresos,Partida Genérica,FA para el fortalecimiento de los municipios,223036824,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2003,01,Egresos,Concepto,Recursos reasignados a municipios,2995950,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2003,01,Egresos,Partida Genérica,Recursos federales por convenio,2995950,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2003,01,Egresos,Capítulo,Otros egresos,600000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2003,01,Egresos,Concepto,Erogaciones contingentes,600000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2003,01,Egresos,Capítulo,Deuda pública,11079044,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2003,01,Egresos,Concepto,Intereses de la deuda pública,11079044,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2003,01,Egresos,Partida Genérica,Diversos intereses,11079044,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2003,01,Ingresos,Tema,Total de ingresos,6726066424,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2003,01,Ingresos,Capítulo,Impuestos,46219492,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2003,01,Ingresos,Concepto,Impuesto sobre los Ingresos,10107791,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2003,01,Ingresos,Partida Genérica,Instrumentos públicos y operaciones contractuales,10107791,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2003,01,Ingresos,Concepto,Impuestos sobre el Patrimonio,29463571,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2003,01,Ingresos,Partida Genérica,Impuesto sobre tenencia o uso de vehículos,18138509,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2003,01,Ingresos,Partida Genérica,Enajenación de bienes muebles y adquisición de vehículos,11325062,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2003,01,Ingresos,Concepto,"Impuesto sobre la producción, el consumo y las transacciones",6648130,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2003,01,Ingresos,Partida Genérica,Impuesto sobre hospedaje,3834982,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2003,01,Ingresos,Partida Genérica,Diversiones y espectáculos públicos,2593162,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2003,01,Ingresos,Partida Genérica,"Loterías, rifas, sorteos y juegos permitidos",219986,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2003,01,Ingresos,Capítulo,Cuotas y Aportaciones de Seguridad Social,5045935,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2003,01,Ingresos,Concepto,Otras Cuotas y Aportaciones para la Seguridad Social,5045935,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2003,01,Ingresos,Capítulo,Derechos,126280041,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2003,01,Ingresos,Concepto,"Derechos por el uso, goce, aprovechamiento o explotación de bienes de dominio público",122536877,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2003,01,Ingresos,Partida Genérica,Registros,22226206,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2003,01,Ingresos,Subpartida Genérica,Registro civil,11557105,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2003,01,Ingresos,Subpartida Genérica,Registro público de la propiedad y del comercio,10669101,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2003,01,Ingresos,Partida Genérica,Certificaciones y constancias,4384386,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2003,01,Ingresos,Subpartida Genérica,Educación pública,1439331,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2003,01,Ingresos,Subpartida Genérica,Certificaciones y constancias diversas,2945055,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2003,01,Ingresos,Partida Genérica,Licencias y permisos,4834977,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2003,01,Ingresos,Subpartida Genérica,Comercio ambulante,714571,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2003,01,Ingresos,Subpartida Genérica,Empresas de transporte,1152154,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2003,01,Ingresos,Subpartida Genérica,Licencias y permisos diversos,2968252,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2003,01,Ingresos,Partida Genérica,Servicios de vialidad y transporte,73436180,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2003,01,Ingresos,Subpartida Genérica,Diversos servicios de vialidad y de transporte,73436180,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2003,01,Ingresos,Partida Genérica,Servicios de desarrollo urbano y obras públicas,17531522,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2003,01,Ingresos,Subpartida Genérica,Urbanización,17531522,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2003,01,Ingresos,Partida Genérica,"Diversos derechos por el uso, goce, aprovechamiento o explotación de bienes de dominio público",123606,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2003,01,Ingresos,Concepto,Derechos no comprendidos en las fracciones de la Ley de Ingresos causadas en ejercicios fiscales anteriores pendientes de liquidación o pago,100452,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2003,01,Ingresos,Concepto,Otros Derechos,3642712,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2003,01,Ingresos,Capítulo,Productos,28591921,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2003,01,Ingresos,Concepto,Productos de tipo corriente,28591921,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2003,01,Ingresos,Partida Genérica,Arrendamientos,88404,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2003,01,Ingresos,Partida Genérica,Intereses,22812937,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2003,01,Ingresos,Partida Genérica,Establecimientos y empresas,5690580,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2003,01,Ingresos,Subpartida Genérica,Talleres gráficos,1167094,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2003,01,Ingresos,Subpartida Genérica,Centros recreativos y culturales,3729905,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2003,01,Ingresos,Subpartida Genérica,Establecimientos diversos,793581,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2003,01,Ingresos,Capítulo,Aprovechamientos,5563147,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2003,01,Ingresos,Concepto,Aprovechamientos de tipo corriente,5563147,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2003,01,Ingresos,Partida Genérica,Recargos,1141184,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2003,01,Ingresos,Partida Genérica,Multas,4421963,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2003,01,Ingresos,Capítulo,Participaciones federales,2715500328,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2003,01,Ingresos,Concepto,Fondos participables,2424158409,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2003,01,Ingresos,Partida Genérica,Fondo General de Participaciones,2142361347,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2003,01,Ingresos,Partida Genérica,Fondo de Fomento Municipal,281797062,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2003,01,Ingresos,Concepto,Impuestos participables,249472924,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2003,01,Ingresos,Partida Genérica,Impuesto sobre Tenencia o Uso de Vehículos,153929024,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2003,01,Ingresos,Partida Genérica,Impuesto sobre Automóviles Nuevos,49273630,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2003,01,Ingresos,Partida Genérica,Impuesto Especial sobre Producción y Servicios,46270270,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2003,01,Ingresos,Concepto,Otras participaciones,41868995,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2003,01,Ingresos,Partida Genérica,Multas administrativas federales no fiscales,6614634,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2003,01,Ingresos,Partida Genérica,Incentivos por administración de impuestos,34744453,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2003,01,Ingresos,Partida Genérica,Participaciones diversas,509908,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2003,01,Ingresos,Capítulo,Aportaciones federales,3786949978,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2003,01,Ingresos,Concepto,Aportaciones del ramo general 33,2959542591,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2003,01,Ingresos,Partida Genérica,Aportaciones a entidades federativas,2661266013,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2003,01,Ingresos,Subpartida Genérica,FA para Nómina Educativa y Gasto Operativo,1954924229,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2003,01,Ingresos,Subpartida Genérica,FA para los Servicios de Salud,468476574,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2003,01,Ingresos,Subpartida Genérica,FA para Infraestructura Social Estatal,10376716,Cifras Definitivas
