PROD_EST,COBERTURA,ANIO,ID_ENTIDAD,TEMA,CATEGORIA,DESCRIPCION_CATEGORIA,VALOR,ESTATUS
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2005,01,Ingresos,Partida Genérica,Registros,31152000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2005,01,Ingresos,Subpartida Genérica,Registro civil,16898000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2005,01,Ingresos,Subpartida Genérica,Registro público de la propiedad y del comercio,14254000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2005,01,Ingresos,Partida Genérica,Certificaciones y constancias,4191000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2005,01,Ingresos,Subpartida Genérica,Educación pública,2565000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2005,01,Ingresos,Subpartida Genérica,Certificaciones y constancias diversas,1626000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2005,01,Ingresos,Partida Genérica,Licencias y permisos,7566000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2005,01,Ingresos,Subpartida Genérica,Comercio ambulante,415000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2005,01,Ingresos,Subpartida Genérica,Empresas de transporte,334000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2005,01,Ingresos,Subpartida Genérica,Licencias y permisos diversos,6817000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2005,01,Ingresos,Partida Genérica,Servicios de vialidad y transporte,145895000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2005,01,Ingresos,Subpartida Genérica,Diversos servicios de vialidad y de transporte,145895000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2005,01,Ingresos,Partida Genérica,Servicios de desarrollo urbano y obras públicas,13655000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2005,01,Ingresos,Subpartida Genérica,Urbanización,13655000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2005,01,Ingresos,Concepto,Otros Derechos,2256000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2005,01,Ingresos,Capítulo,Productos,66697000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2005,01,Ingresos,Concepto,Productos de tipo corriente,64875000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2005,01,Ingresos,Partida Genérica,Arrendamientos,30000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2005,01,Ingresos,Partida Genérica,Intereses,56151000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2005,01,Ingresos,Partida Genérica,Establecimientos y empresas,8694000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2005,01,Ingresos,Subpartida Genérica,Talleres gráficos,1139000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2005,01,Ingresos,Subpartida Genérica,Centros recreativos y culturales,7555000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2005,01,Ingresos,Concepto,Otros productos,1822000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2005,01,Ingresos,Capítulo,Aprovechamientos,9606000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2005,01,Ingresos,Concepto,Aprovechamientos de tipo corriente,9606000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2005,01,Ingresos,Partida Genérica,Recargos,777000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2005,01,Ingresos,Partida Genérica,Multas,8829000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2005,01,Ingresos,Capítulo,Participaciones federales,3289588000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2005,01,Ingresos,Concepto,Fondos participables,2918852000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2005,01,Ingresos,Partida Genérica,Fondo General de Participaciones,2563347000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2005,01,Ingresos,Partida Genérica,Fondo de Fomento Municipal,355505000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2005,01,Ingresos,Concepto,Impuestos participables,310061000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2005,01,Ingresos,Partida Genérica,Impuesto sobre Tenencia o Uso de Vehículos,197515000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2005,01,Ingresos,Partida Genérica,Impuesto sobre Automóviles Nuevos,60085000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2005,01,Ingresos,Partida Genérica,Impuesto Especial sobre Producción y Servicios,52461000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2005,01,Ingresos,Concepto,Otras participaciones,60675000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2005,01,Ingresos,Partida Genérica,Incentivos por administración de impuestos,60675000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2005,01,Ingresos,Capítulo,Aportaciones federales,4372055000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2005,01,Ingresos,Concepto,Aportaciones del ramo general 33,3384532000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2005,01,Ingresos,Partida Genérica,Aportaciones a entidades federativas,3027093000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2005,01,Ingresos,Subpartida Genérica,FA para Nómina Educativa y Gasto Operativo,2208128000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2005,01,Ingresos,Subpartida Genérica,FA para los Servicios de Salud,543834000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2005,01,Ingresos,Subpartida Genérica,FA para Infraestructura Social Estatal,12220000,Cifras Definitivas
